醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
2346110014,0,20,2020/02/06 16:10:05
2346120010,86,38,2020/02/06 16:10:05
2346140012,284,82,2020/02/06 16:10:05
2346150018,128,38,2020/02/06 16:10:05
2346160014,384,100,2020/02/06 16:10:05
2390040518,0,2,2020/02/06 16:10:05
2390050032,0,4,2020/02/06 16:10:05
2391020010,0,10,2020/02/06 16:10:05
2391030016,141,44,2020/02/06 16:10:05
2391030026,156,48,2020/02/06 16:10:05
2391040012,114,40,2020/02/06 16:10:05
3501200000,298,75,2020/02/06 16:10:05
3512013636,200,50,2020/02/06 16:10:05
3701121872,200,50,2020/02/06 16:10:05
3701173778,200,50,2020/02/06 16:10:05
3701183667,200,50,2020/02/06 16:10:05
3834021263,200,50,2020/02/06 16:10:05
5901010058,0,26,2020/02/06 16:10:05
5901010076,2,6,2020/02/06 16:10:05
5901010085,0,2,2020/02/06 16:10:05
5901010094,16,36,2020/02/06 16:10:05
5901010165,4,14,2020/02/06 16:10:05
5901010174,12,10,2020/02/06 16:10:05
5901010192,2,0,2020/02/06 16:10:05
5901010272,26,32,2020/02/06 16:10:05
5901010290,200,62,2020/02/06 16:10:05
5901010496,30,10,2020/02/06 16:10:05
5901010576,0,8,2020/02/06 16:10:05
5901011662,2,28,2020/02/06 16:10:05
5901011699,5,13,2020/02/06 16:10:05
5901011733,54,42,2020/02/06 16:10:05
5901011975,12,0,2020/02/06 16:10:05
5901012203,4,2,2020/02/06 16:10:05
5901012409,0,11,2020/02/06 16:10:05
5901012454,192,50,2020/02/06 16:10:05
5901012490,4,4,2020/02/06 16:10:05
5901012507,26,22,2020/02/06 16:10:05
5901012516,0,4,2020/02/06 16:10:05
5901012561,0,10,2020/02/06 16:10:05
5901012570,0,4,2020/02/06 16:10:05
5901012598,228,64,2020/02/06 16:10:05
5901012632,0,2,2020/02/06 16:10:05
5901012650,0,14,2020/02/06 16:10:05
5901012669,10,36,2020/02/06 16:10:05
5901012712,0,2,2020/02/06 16:10:05
5901012749,196,50,2020/02/06 16:10:05
5901012758,198,50,2020/02/06 16:10:05
5901012767,198,56,2020/02/06 16:10:05
5901012918,146,42,2020/02/06 16:10:05
5901012963,18,20,2020/02/06 16:10:05
5901013004,0,22,2020/02/06 16:10:05
5901013095,8,0,2020/02/06 16:10:05
5901013120,11,31,2020/02/06 16:10:05
5901013139,0,16,2020/02/06 16:10:05
5901013148,0,30,2020/02/06 16:10:05
5901013157,0,26,2020/02/06 16:10:05
5901013200,0,24,2020/02/06 16:10:05
5901013246,0,24,2020/02/06 16:10:05
5901013264,46,34,2020/02/06 16:10:05
5901013308,62,22,2020/02/06 16:10:05
5901013326,0,13,2020/02/06 16:10:05
5901013344,0,30,2020/02/06 16:10:05
5901013362,122,48,2020/02/06 16:10:05
5901013371,0,8,2020/02/06 16:10:05
5901013399,4,8,2020/02/06 16:10:05
5901013406,30,10,2020/02/06 16:10:05
5901013433,0,26,2020/02/06 16:10:05
5901013442,200,50,2020/02/06 16:10:05
5901013451,20,16,2020/02/06 16:10:05
5901013460,0,10,2020/02/06 16:10:05
5901013488,252,86,2020/02/06 16:10:05
5901013497,22,22,2020/02/06 16:10:05
5901013504,0,2,2020/02/06 16:10:05
5901013513,52,20,2020/02/06 16:10:05
5901013522,200,50,2020/02/06 16:10:05
5901020296,4,10,2020/02/06 16:10:05
5901020303,4,14,2020/02/06 16:10:05
5901020376,42,48,2020/02/06 16:10:05
5901020465,10,24,2020/02/06 16:10:05
5901020554,0,36,2020/02/06 16:10:05
5901020563,10,0,2020/02/06 16:10:05
5901020616,0,6,2020/02/06 16:10:05
5901020634,0,4,2020/02/06 16:10:05
5901020652,4,0,2020/02/06 16:10:05
5901020661,0,16,2020/02/06 16:10:05
5901020670,0,19,2020/02/06 16:10:05
5901020689,86,22,2020/02/06 16:10:05
5901020698,0,4,2020/02/06 16:10:05
5901020732,0,2,2020/02/06 16:10:05
5901020787,394,97,2020/02/06 16:10:05
5901020858,2,32,2020/02/06 16:10:05
5901020901,16,34,2020/02/06 16:10:05
5901021248,196,48,2020/02/06 16:10:05
5901021382,2,0,2020/02/06 16:10:05
5901021408,138,46,2020/02/06 16:10:05
5901022521,40,28,2020/02/06 16:10:05
5901022601,1,30,2020/02/06 16:10:05
5901022763,200,50,2020/02/06 16:10:05
5901022898,38,22,2020/02/06 16:10:05
5901023073,0,4,2020/02/06 16:10:05
5901023091,116,34,2020/02/06 16:10:05
5901023153,2,36,2020/02/06 16:10:05
5901023215,2,36,2020/02/06 16:10:05
5901023304,22,22,2020/02/06 16:10:05
5901023313,128,48,2020/02/06 16:10:05
5901023331,0,32,2020/02/06 16:10:05
5901023386,200,52,2020/02/06 16:10:05
5901023519,14,0,2020/02/06 16:10:05
5901023523,0,20,2020/02/06 16:10:05
5901023591,62,10,2020/02/06 16:10:05
5901023653,0,32,2020/02/06 16:10:05
5901023680,22,30,2020/02/06 16:10:05
5901023706,78,28,2020/02/06 16:10:05
5901023724,12,10,2020/02/06 16:10:05
5901023831,0,4,2020/02/06 16:10:05
5901023886,88,34,2020/02/06 16:10:05
5901023902,0,2,2020/02/06 16:10:05
5901023966,0,4,2020/02/06 16:10:05
5901024098,26,44,2020/02/06 16:10:05
5901024114,4,2,2020/02/06 16:10:05
5901024123,4,2,2020/02/06 16:10:05
5901024178,0,26,2020/02/06 16:10:05
5901024212,4,16,2020/02/06 16:10:05
5901024221,76,30,2020/02/06 16:10:05
5901024310,192,50,2020/02/06 16:10:05
5901024347,0,4,2020/02/06 16:10:05
5901024481,0,8,2020/02/06 16:10:05
5901024516,200,50,2020/02/06 16:10:05
5901024525,0,14,2020/02/06 16:10:05
5901024543,86,20,2020/02/06 16:10:05
5901024632,18,24,2020/02/06 16:10:05
5901024669,2,14,2020/02/06 16:10:05
5901024678,0,2,2020/02/06 16:10:05
5901024687,2,0,2020/02/06 16:10:05
5901024696,208,46,2020/02/06 16:10:05
5901024703,0,14,2020/02/06 16:10:05
5901024721,6,20,2020/02/06 16:10:05
5901024758,100,26,2020/02/06 16:10:05
5901024767,84,48,2020/02/06 16:10:05
5901024810,4,0,2020/02/06 16:10:05
5901024856,100,30,2020/02/06 16:10:05
5901024865,78,48,2020/02/06 16:10:05
5901024874,10,0,2020/02/06 16:10:05
5901024883,196,46,2020/02/06 16:10:05
5901024892,2,0,2020/02/06 16:10:05
5901024909,200,64,2020/02/06 16:10:05
5901024918,6,8,2020/02/06 16:10:05
5901090074,2,2,2020/02/06 16:10:05
5901090127,0,2,2020/02/06 16:10:05
5901090154,4,20,2020/02/06 16:10:05
5901090216,66,38,2020/02/06 16:10:05
5901090243,2,4,2020/02/06 16:10:05
5901090289,0,2,2020/02/06 16:10:05
5901090323,0,22,2020/02/06 16:10:05
5901090369,4,2,2020/02/06 16:10:05
5901091473,0,42,2020/02/06 16:10:05
5901091544,0,16,2020/02/06 16:10:05
5901091624,86,26,2020/02/06 16:10:05
5901091688,2,16,2020/02/06 16:10:05
5901091759,16,6,2020/02/06 16:10:05
5901091820,0,4,2020/02/06 16:10:05
5901091839,2,4,2020/02/06 16:10:05
5901091857,0,8,2020/02/06 16:10:05
5901091884,386,100,2020/02/06 16:10:05
5901091973,0,18,2020/02/06 16:10:05
5901091991,8,2,2020/02/06 16:10:05
5901092041,44,42,2020/02/06 16:10:05
5901092050,20,38,2020/02/06 16:10:05
5901092069,194,50,2020/02/06 16:10:05
5901100057,18,4,2020/02/06 16:10:05
5901100066,168,48,2020/02/06 16:10:05
5901100155,0,28,2020/02/06 16:10:05
5901100333,14,22,2020/02/06 16:10:05
5901100342,2,10,2020/02/06 16:10:05
5901100422,2,0,2020/02/06 16:10:05
5901100431,42,26,2020/02/06 16:10:05
5901100440,0,8,2020/02/06 16:10:05
5901100495,4,20,2020/02/06 16:10:05
5901100628,0,6,2020/02/06 16:10:05
5901100664,0,46,2020/02/06 16:10:05
5901100717,108,26,2020/02/06 16:10:05
5901100735,62,10,2020/02/06 16:10:05
5901100771,2,0,2020/02/06 16:10:05
5901100799,26,12,2020/02/06 16:10:05
5901100959,56,14,2020/02/06 16:10:05
5901101072,4,22,2020/02/06 16:10:05
5901101161,4,0,2020/02/06 16:10:05
5901101250,50,44,2020/02/06 16:10:05
5901101321,2,38,2020/02/06 16:10:05
5901101536,10,0,2020/02/06 16:10:05
5901101607,0,34,2020/02/06 16:10:05
5901101625,2,8,2020/02/06 16:10:05
5901101652,0,28,2020/02/06 16:10:05
5901101910,0,18,2020/02/06 16:10:05
5901101929,12,12,2020/02/06 16:10:05
5901101992,4,32,2020/02/06 16:10:05
5901102015,22,12,2020/02/06 16:10:05
5901102060,0,14,2020/02/06 16:10:05
5901102417,2,16,2020/02/06 16:10:05
5901102515,2,0,2020/02/06 16:10:05
5901102560,2,14,2020/02/06 16:10:05
5901102579,156,50,2020/02/06 16:10:05
5901102597,196,50,2020/02/06 16:10:05
5901102631,62,28,2020/02/06 16:10:05
5901102677,0,26,2020/02/06 16:10:05
5901102686,24,14,2020/02/06 16:10:05
5901102748,0,4,2020/02/06 16:10:05
5901102828,10,0,2020/02/06 16:10:05
5901102837,14,26,2020/02/06 16:10:05
5901102855,130,46,2020/02/06 16:10:05
5901102873,12,2,2020/02/06 16:10:05
5901102962,0,26,2020/02/06 16:10:05
5901103030,0,38,2020/02/06 16:10:05
5901103110,20,0,2020/02/06 16:10:05
5901103147,4,40,2020/02/06 16:10:05
5901103183,4,0,2020/02/06 16:10:05
5901103192,134,46,2020/02/06 16:10:05
5901103209,18,14,2020/02/06 16:10:05
5901103227,2,20,2020/02/06 16:10:05
5901103272,0,20,2020/02/06 16:10:05
5901103325,166,47,2020/02/06 16:10:05
5901103334,0,22,2020/02/06 16:10:05
5901103343,90,24,2020/02/06 16:10:05
5901103352,2,14,2020/02/06 16:10:05
5901103405,0,40,2020/02/06 16:10:05
5901103414,8,28,2020/02/06 16:10:05
5901103423,80,14,2020/02/06 16:10:05
5901103450,166,50,2020/02/06 16:10:05
5901103469,0,24,2020/02/06 16:10:05
5901103487,136,44,2020/02/06 16:10:05
5901103496,0,20,2020/02/06 16:10:05
5901103512,200,50,2020/02/06 16:10:05
5901103521,0,14,2020/02/06 16:10:05
5901103530,4,10,2020/02/06 16:10:05
5901103558,0,2,2020/02/06 16:10:05
5901103576,0,4,2020/02/06 16:10:05
5901103585,50,34,2020/02/06 16:10:05
5901110080,2,14,2020/02/06 16:10:05
5901110268,396,92,2020/02/06 16:10:05
5901110311,8,6,2020/02/06 16:10:05
5901110393,6,8,2020/02/06 16:10:05
5901110446,14,8,2020/02/06 16:10:05
5901110624,204,54,2020/02/06 16:10:05
5901111890,2,2,2020/02/06 16:10:05
5901111934,8,0,2020/02/06 16:10:05
5901112011,12,6,2020/02/06 16:10:05
5901112351,6,8,2020/02/06 16:10:05
5901112413,30,32,2020/02/06 16:10:05
5901112593,0,28,2020/02/06 16:10:05
5901112600,50,22,2020/02/06 16:10:05
5901112682,0,14,2020/02/06 16:10:05
5901112726,23,24,2020/02/06 16:10:05
5901112762,2,0,2020/02/06 16:10:05
5901112780,38,2,2020/02/06 16:10:05
5901112824,16,12,2020/02/06 16:10:05
5901112842,21,24,2020/02/06 16:10:05
5901112860,32,14,2020/02/06 16:10:05
5901112995,6,46,2020/02/06 16:10:05
5901113018,0,42,2020/02/06 16:10:05
5901113027,248,78,2020/02/06 16:10:05
5901113045,0,4,2020/02/06 16:10:05
5901113081,0,22,2020/02/06 16:10:05
5901113143,198,46,2020/02/06 16:10:05
5901113198,0,16,2020/02/06 16:10:05
5901113205,0,2,2020/02/06 16:10:05
5901113223,4,8,2020/02/06 16:10:05
5901113232,174,48,2020/02/06 16:10:05
5901113250,0,10,2020/02/06 16:10:05
5901113269,260,68,2020/02/06 16:10:05
5901113296,200,50,2020/02/06 16:10:05
5901113303,30,10,2020/02/06 16:10:05
5901113312,0,2,2020/02/06 16:10:05
5901113330,194,50,2020/02/06 16:10:05
5901113349,0,2,2020/02/06 16:10:05
5901113367,204,46,2020/02/06 16:10:05
5901113376,200,50,2020/02/06 16:10:05
5901113385,150,34,2020/02/06 16:10:05
5901113394,2,16,2020/02/06 16:10:05
5901113401,190,18,2020/02/06 16:10:05
5901113438,26,18,2020/02/06 16:10:05
5901113456,0,10,2020/02/06 16:10:05
5901113509,1,0,2020/02/06 16:10:05
5901113527,0,30,2020/02/06 16:10:05
5901113536,194,54,2020/02/06 16:10:05
5901113545,0,20,2020/02/06 16:10:05
5901113554,104,20,2020/02/06 16:10:05
5901120139,0,2,2020/02/06 16:10:05
5901120175,2,0,2020/02/06 16:10:05
5901120184,200,50,2020/02/06 16:10:05
5901121421,4,34,2020/02/06 16:10:05
5901121449,54,30,2020/02/06 16:10:05
5901121501,16,0,2020/02/06 16:10:05
5901121574,14,14,2020/02/06 16:10:05
5901121583,8,0,2020/02/06 16:10:05
5901121592,162,46,2020/02/06 16:10:05
5901121627,2,20,2020/02/06 16:10:05
5901121672,84,28,2020/02/06 16:10:05
5901121734,0,6,2020/02/06 16:10:05
5901121798,2,30,2020/02/06 16:10:05
5901121841,200,50,2020/02/06 16:10:05
5901121850,102,42,2020/02/06 16:10:05
5901121869,38,10,2020/02/06 16:10:05
5901121896,1,0,2020/02/06 16:10:05
5901121903,0,28,2020/02/06 16:10:05
5901121912,20,26,2020/02/06 16:10:05
5901121958,4,6,2020/02/06 16:10:05
5901121976,0,14,2020/02/06 16:10:05
5901122026,178,44,2020/02/06 16:10:05
5901122035,122,44,2020/02/06 16:10:05
5901122044,40,48,2020/02/06 16:10:05
5901150011,50,32,2020/02/06 16:10:05
5901150128,28,24,2020/02/06 16:10:05
5901150146,2,6,2020/02/06 16:10:05
5901150235,12,22,2020/02/06 16:10:05
5901150271,2,26,2020/02/06 16:10:05
5901150280,4,4,2020/02/06 16:10:05
5901150342,32,30,2020/02/06 16:10:05
5901150351,0,6,2020/02/06 16:10:05
5901150397,6,30,2020/02/06 16:10:05
5901150511,188,50,2020/02/06 16:10:05
5901150548,202,50,2020/02/06 16:10:05
5901150575,0,22,2020/02/06 16:10:05
5901150593,4,22,2020/02/06 16:10:05
5901150600,12,18,2020/02/06 16:10:05
5901150682,4,3,2020/02/06 16:10:05
5901150762,16,28,2020/02/06 16:10:05
5901150771,0,2,2020/02/06 16:10:05
5901150815,0,2,2020/02/06 16:10:05
5901151956,40,24,2020/02/06 16:10:05
5901152051,0,22,2020/02/06 16:10:05
5901152079,0,22,2020/02/06 16:10:05
5901152122,0,20,2020/02/06 16:10:05
5901152131,96,50,2020/02/06 16:10:05
5901152293,68,14,2020/02/06 16:10:05
5901152471,196,48,2020/02/06 16:10:05
5901152604,212,50,2020/02/06 16:10:05
5901152640,6,40,2020/02/06 16:10:05
5901152659,0,20,2020/02/06 16:10:05
5901152686,8,4,2020/02/06 16:10:05
5901152720,2,0,2020/02/06 16:10:05
5901152739,28,28,2020/02/06 16:10:05
5901152793,2,8,2020/02/06 16:10:05
5901152837,10,38,2020/02/06 16:10:05
5901152873,214,52,2020/02/06 16:10:05
5901152882,0,6,2020/02/06 16:10:05
5901152971,0,2,2020/02/06 16:10:05
5901153058,198,50,2020/02/06 16:10:05
5901153101,0,2,2020/02/06 16:10:05
5901153110,0,8,2020/02/06 16:10:05
5901153245,0,6,2020/02/06 16:10:05
5901153263,0,2,2020/02/06 16:10:05
5901153272,202,50,2020/02/06 16:10:05
5901153325,28,32,2020/02/06 16:10:05
5901153405,7,20,2020/02/06 16:10:05
5901153432,30,18,2020/02/06 16:10:05
5901153496,0,34,2020/02/06 16:10:05
5901153503,14,34,2020/02/06 16:10:05
5901153521,8,6,2020/02/06 16:10:05
5901153567,10,16,2020/02/06 16:10:05
5901153585,4,32,2020/02/06 16:10:05
5901153610,10,2,2020/02/06 16:10:05
5901153656,0,10,2020/02/06 16:10:05
5901153665,0,34,2020/02/06 16:10:05
5901153674,130,44,2020/02/06 16:10:05
5901153683,0,10,2020/02/06 16:10:05
5901153727,40,30,2020/02/06 16:10:05
5901153745,0,2,2020/02/06 16:10:05
5901153790,18,16,2020/02/06 16:10:05
5901153807,14,4,2020/02/06 16:10:05
5901153816,16,0,2020/02/06 16:10:05
5901153825,30,14,2020/02/06 16:10:05
5901153852,200,48,2020/02/06 16:10:05
5901153861,0,12,2020/02/06 16:10:05
5901153870,0,14,2020/02/06 16:10:05
5901160062,0,2,2020/02/06 16:10:05
5901160099,0,14,2020/02/06 16:10:05
5901160142,10,10,2020/02/06 16:10:05
5901160197,0,8,2020/02/06 16:10:05
5901160222,46,20,2020/02/06 16:10:05
5901160277,0,2,2020/02/06 16:10:05
5901160286,16,10,2020/02/06 16:10:05
5901160320,198,58,2020/02/06 16:10:05
5901160428,26,16,2020/02/06 16:10:05
5901160517,68,16,2020/02/06 16:10:05
5901160544,40,4,2020/02/06 16:10:05
5901160562,34,22,2020/02/06 16:10:05
5901160704,12,10,2020/02/06 16:10:05
5901160802,2,20,2020/02/06 16:10:05
5901161890,178,50,2020/02/06 16:10:05
5901161934,0,8,2020/02/06 16:10:05
5901161961,0,34,2020/02/06 16:10:05
5901161998,4,32,2020/02/06 16:10:05
5901162002,2,38,2020/02/06 16:10:05
5901162119,0,30,2020/02/06 16:10:05
5901162173,2,4,2020/02/06 16:10:05
5901162182,6,8,2020/02/06 16:10:05
5901162306,4,8,2020/02/06 16:10:05
5901162459,214,66,2020/02/06 16:10:05
5901162477,4,2,2020/02/06 16:10:05
5901162520,4,42,2020/02/06 16:10:05
5901162780,0,6,2020/02/06 16:10:05
5901162806,200,56,2020/02/06 16:10:05
5901162815,28,16,2020/02/06 16:10:05
5901162833,0,14,2020/02/06 16:10:05
5901162879,24,24,2020/02/06 16:10:05
5901163027,186,48,2020/02/06 16:10:05
5901163107,0,12,2020/02/06 16:10:05
5901163152,0,26,2020/02/06 16:10:05
5901163214,8,6,2020/02/06 16:10:05
5901163296,20,16,2020/02/06 16:10:05
5901163312,2,20,2020/02/06 16:10:05
5901163330,18,18,2020/02/06 16:10:05
5901163376,6,20,2020/02/06 16:10:05
5901163394,220,94,2020/02/06 16:10:05
5901163410,0,6,2020/02/06 16:10:05
5901163429,0,4,2020/02/06 16:10:05
5901163438,0,8,2020/02/06 16:10:05
5901163465,8,0,2020/02/06 16:10:05
5901163474,54,38,2020/02/06 16:10:05
5901163483,12,20,2020/02/06 16:10:05
5901163492,2,0,2020/02/06 16:10:05
5901163509,26,42,2020/02/06 16:10:05
5901170022,12,36,2020/02/06 16:10:05
5901170040,0,2,2020/02/06 16:10:05
5901170059,12,8,2020/02/06 16:10:05
5901170139,0,32,2020/02/06 16:10:05
5901170184,38,8,2020/02/06 16:10:05
5901170255,6,18,2020/02/06 16:10:05
5901170264,2,38,2020/02/06 16:10:05
5901170335,0,36,2020/02/06 16:10:05
5901170399,194,50,2020/02/06 16:10:05
5901170406,22,2,2020/02/06 16:10:05
5901170433,0,1,2020/02/06 16:10:05
5901170442,198,52,2020/02/06 16:10:05
5901170648,16,0,2020/02/06 16:10:05
5901170906,176,50,2020/02/06 16:10:05
5901170915,2,14,2020/02/06 16:10:05
5901172160,2,22,2020/02/06 16:10:05
5901172179,2,16,2020/02/06 16:10:05
5901172197,2,40,2020/02/06 16:10:05
5901172213,0,34,2020/02/06 16:10:05
5901172240,4,12,2020/02/06 16:10:05
5901172268,12,16,2020/02/06 16:10:05
5901172544,0,2,2020/02/06 16:10:05
5901172580,0,28,2020/02/06 16:10:05
5901172651,104,32,2020/02/06 16:10:05
5901172688,0,34,2020/02/06 16:10:05
5901172697,2,2,2020/02/06 16:10:05
5901172704,0,10,2020/02/06 16:10:05
5901172740,0,12,2020/02/06 16:10:05
5901172786,16,22,2020/02/06 16:10:05
5901172820,16,6,2020/02/06 16:10:05
5901172924,188,50,2020/02/06 16:10:05
5901172933,14,0,2020/02/06 16:10:05
5901172964,44,16,2020/02/06 16:10:05
5901173041,12,28,2020/02/06 16:10:05
5901173050,8,2,2020/02/06 16:10:05
5901173201,6,14,2020/02/06 16:10:05
5901173210,122,30,2020/02/06 16:10:05
5901173238,0,36,2020/02/06 16:10:05
5901173283,24,18,2020/02/06 16:10:05
5901173292,6,20,2020/02/06 16:10:05
5901173372,192,48,2020/02/06 16:10:05
5901173390,0,26,2020/02/06 16:10:05
5901173407,54,42,2020/02/06 16:10:05
5901173498,0,22,2020/02/06 16:10:05
5901173587,4,0,2020/02/06 16:10:05
5901173603,14,8,2020/02/06 16:10:05
5901173658,0,44,2020/02/06 16:10:05
5901173676,166,48,2020/02/06 16:10:05
5901173685,6,4,2020/02/06 16:10:05
5901173701,32,42,2020/02/06 16:10:05
5901173710,0,2,2020/02/06 16:10:05
5901173729,8,26,2020/02/06 16:10:05
5901173738,8,14,2020/02/06 16:10:05
5901173756,3,0,2020/02/06 16:10:05
5901173765,26,16,2020/02/06 16:10:05
5901173774,26,6,2020/02/06 16:10:05
5901173783,2,2,2020/02/06 16:10:05
5901173792,100,32,2020/02/06 16:10:05
5901173809,204,68,2020/02/06 16:10:05
5901173818,114,36,2020/02/06 16:10:05
5901173827,0,10,2020/02/06 16:10:05
5901180037,0,4,2020/02/06 16:10:05
5901180055,0,26,2020/02/06 16:10:05
5901180108,184,66,2020/02/06 16:10:05
5901180126,42,46,2020/02/06 16:10:05
5901180162,0,14,2020/02/06 16:10:05
5901180215,6,8,2020/02/06 16:10:05
5901180224,6,12,2020/02/06 16:10:05
5901180304,196,50,2020/02/06 16:10:05
5901180322,4,2,2020/02/06 16:10:05
5901180368,4,16,2020/02/06 16:10:05
5901182031,4,10,2020/02/06 16:10:05
5901182068,38,40,2020/02/06 16:10:05
5901182086,4,24,2020/02/06 16:10:05
5901182111,0,30,2020/02/06 16:10:05
5901182219,196,50,2020/02/06 16:10:05
5901182255,56,44,2020/02/06 16:10:05
5901183323,0,44,2020/02/06 16:10:05
5901183387,0,20,2020/02/06 16:10:05
5901183510,0,28,2020/02/06 16:10:05
5901183529,0,34,2020/02/06 16:10:05
5901183716,190,48,2020/02/06 16:10:05
5901183789,92,16,2020/02/06 16:10:05
5901183798,0,2,2020/02/06 16:10:05
5901183823,0,8,2020/02/06 16:10:05
5901183887,4,0,2020/02/06 16:10:05
5901183896,0,4,2020/02/06 16:10:05
5901183985,0,2,2020/02/06 16:10:05
5901184062,0,5,2020/02/06 16:10:05
5901184080,2,28,2020/02/06 16:10:05
5901184142,0,44,2020/02/06 16:10:05
5901184179,0,10,2020/02/06 16:10:05
5901184222,10,16,2020/02/06 16:10:05
5901184240,34,14,2020/02/06 16:10:05
5901184259,0,40,2020/02/06 16:10:05
5901184366,60,50,2020/02/06 16:10:05
5901184375,8,6,2020/02/06 16:10:05
5901184437,190,44,2020/02/06 16:10:05
5901184455,138,50,2020/02/06 16:10:05
5901184464,0,4,2020/02/06 16:10:05
5901184473,0,6,2020/02/06 16:10:05
5901184491,132,44,2020/02/06 16:10:05
5901184517,148,42,2020/02/06 16:10:05
5901184535,2,2,2020/02/06 16:10:05
5901190024,6,0,2020/02/06 16:10:05
5901190033,230,62,2020/02/06 16:10:05
5901190042,198,78,2020/02/06 16:10:05
5901190060,0,10,2020/02/06 16:10:05
5901190079,0,22,2020/02/06 16:10:05
5901190104,2,44,2020/02/06 16:10:05
5901190177,0,26,2020/02/06 16:10:05
5901190211,0,12,2020/02/06 16:10:05
5901190284,114,39,2020/02/06 16:10:05
5901190408,8,8,2020/02/06 16:10:05
5901190426,2,14,2020/02/06 16:10:05
5901190444,2,0,2020/02/06 16:10:05
5901190515,38,41,2020/02/06 16:10:05
5901190668,0,4,2020/02/06 16:10:05
5901190686,0,28,2020/02/06 16:10:05
5901190695,28,28,2020/02/06 16:10:05
5901190784,0,2,2020/02/06 16:10:05
5901192064,0,26,2020/02/06 16:10:05
5901192126,0,34,2020/02/06 16:10:05
5901192144,6,34,2020/02/06 16:10:05
5901192153,2,16,2020/02/06 16:10:05
5901192162,0,2,2020/02/06 16:10:05
5901192180,0,26,2020/02/06 16:10:05
5901192233,16,22,2020/02/06 16:10:05
5901192448,0,2,2020/02/06 16:10:05
5901192546,76,46,2020/02/06 16:10:05
5901192653,6,32,2020/02/06 16:10:05
5901192751,198,50,2020/02/06 16:10:05
5901192822,1,10,2020/02/06 16:10:05
5901192831,0,22,2020/02/06 16:10:05
5901192877,4,16,2020/02/06 16:10:05
5901192975,200,50,2020/02/06 16:10:05
5901192993,58,40,2020/02/06 16:10:05
5901193025,0,38,2020/02/06 16:10:05
5901193070,0,16,2020/02/06 16:10:05
5901193123,4,4,2020/02/06 16:10:05
5901193132,0,42,2020/02/06 16:10:05
5901193150,0,16,2020/02/06 16:10:05
5901193178,0,40,2020/02/06 16:10:05
5901193187,0,18,2020/02/06 16:10:05
5901193196,106,44,2020/02/06 16:10:05
5901193230,2,24,2020/02/06 16:10:05
5901193249,0,28,2020/02/06 16:10:05
5901200070,396,100,2020/02/06 16:10:05
5901200105,20,10,2020/02/06 16:10:05
5901200114,28,6,2020/02/06 16:10:05
5901200123,2,8,2020/02/06 16:10:05
5901200141,0,6,2020/02/06 16:10:05
5901200187,240,68,2020/02/06 16:10:05
5901200490,0,14,2020/02/06 16:10:05
5901200534,18,36,2020/02/06 16:10:05
5901201540,0,2,2020/02/06 16:10:05
