醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901013120,17,15,2020/02/07 14:00:35
5901013139,200,50,2020/02/07 14:00:35
5901013148,2,8,2020/02/07 14:00:35
5901013157,198,50,2020/02/07 14:00:35
5901013200,200,50,2020/02/07 14:00:35
5901013246,200,50,2020/02/07 14:00:35
5901013264,2,8,2020/02/07 14:00:35
5901013308,196,46,2020/02/07 14:00:35
5901013326,200,49,2020/02/07 14:00:35
5901013344,0,2,2020/02/07 14:00:35
5901013362,158,50,2020/02/07 14:00:35
5901013371,82,36,2020/02/07 14:00:35
5901013399,104,24,2020/02/07 14:00:35
5901013406,0,2,2020/02/07 14:00:35
5901013442,0,10,2020/02/07 14:00:35
5901013451,194,52,2020/02/07 14:00:35
5901013460,2,8,2020/02/07 14:00:35
5901013488,374,102,2020/02/07 14:00:35
5901013497,32,14,2020/02/07 14:00:35
5901013513,4,12,2020/02/07 14:00:35
5901013522,0,8,2020/02/07 14:00:35
5901020296,188,50,2020/02/07 14:00:35
5901020303,6,8,2020/02/07 14:00:35
5901020376,200,70,2020/02/07 14:00:35
5901020554,196,52,2020/02/07 14:00:35
5901020563,4,0,2020/02/07 14:00:35
5901020590,0,14,2020/02/07 14:00:35
5901020616,0,2,2020/02/07 14:00:35
5901020661,0,2,2020/02/07 14:00:35
5901020670,0,27,2020/02/07 14:00:35
5901020689,172,44,2020/02/07 14:00:35
5901020732,14,14,2020/02/07 14:00:35
5901020787,206,56,2020/02/07 14:00:35
5901020858,4,0,2020/02/07 14:00:35
5901020876,2,0,2020/02/07 14:00:35
5901020901,0,36,2020/02/07 14:00:35
5901021248,200,72,2020/02/07 14:00:35
5901021382,6,0,2020/02/07 14:00:35
5901021408,0,18,2020/02/07 14:00:35
5901022521,32,10,2020/02/07 14:00:35
5901022601,199,52,2020/02/07 14:00:35
5901022898,0,18,2020/02/07 14:00:35
5901023073,6,0,2020/02/07 14:00:35
5901023091,268,84,2020/02/07 14:00:35
5901023153,6,66,2020/02/07 14:00:35
5901023215,194,52,2020/02/07 14:00:35
5901023304,18,22,2020/02/07 14:00:35
5901023313,188,58,2020/02/07 14:00:35
5901023331,362,116,2020/02/07 14:00:35
5901023386,64,32,2020/02/07 14:00:35
5901023519,8,2,2020/02/07 14:00:35
5901023591,84,20,2020/02/07 14:00:35
5901023653,2,32,2020/02/07 14:00:35
5901023680,54,24,2020/02/07 14:00:35
5901023706,158,50,2020/02/07 14:00:35
5901023724,18,0,2020/02/07 14:00:35
5901023886,200,60,2020/02/07 14:00:35
5901023902,8,0,2020/02/07 14:00:35
5901023966,176,50,2020/02/07 14:00:35
5901024007,184,50,2020/02/07 14:00:35
5901024098,200,64,2020/02/07 14:00:35
5901024114,16,0,2020/02/07 14:00:35
5901024123,348,76,2020/02/07 14:00:35
5901024178,174,14,2020/02/07 14:00:35
5901024212,126,42,2020/02/07 14:00:35
5901024221,26,34,2020/02/07 14:00:35
5901024310,0,28,2020/02/07 14:00:35
5901024347,0,4,2020/02/07 14:00:35
5901024481,0,2,2020/02/07 14:00:35
5901024525,198,52,2020/02/07 14:00:35
5901024543,0,6,2020/02/07 14:00:35
5901024632,20,26,2020/02/07 14:00:35
5901024669,0,22,2020/02/07 14:00:35
5901024678,198,50,2020/02/07 14:00:35
5901024703,0,2,2020/02/07 14:00:35
5901024767,210,84,2020/02/07 14:00:35
5901024829,0,2,2020/02/07 14:00:35
5901024838,120,6,2020/02/07 14:00:35
5901024856,200,50,2020/02/07 14:00:35
5901024865,200,68,2020/02/07 14:00:35
5901024874,36,8,2020/02/07 14:00:35
5901024883,208,58,2020/02/07 14:00:35
5901024892,114,42,2020/02/07 14:00:35
5901024918,8,22,2020/02/07 14:00:35
5901024927,200,50,2020/02/07 14:00:35
5901090074,0,6,2020/02/07 14:00:35
5901090127,14,0,2020/02/07 14:00:35
5901090154,0,2,2020/02/07 14:00:35
5901090181,0,4,2020/02/07 14:00:35
5901090216,12,30,2020/02/07 14:00:35
5901090243,100,28,2020/02/07 14:00:35
5901090323,0,4,2020/02/07 14:00:35
5901090369,8,6,2020/02/07 14:00:35
5901091473,116,26,2020/02/07 14:00:35
5901091544,0,2,2020/02/07 14:00:35
5901091688,198,50,2020/02/07 14:00:35
5901091759,40,10,2020/02/07 14:00:35
5901091839,0,4,2020/02/07 14:00:35
5901091857,0,2,2020/02/07 14:00:35
5901091884,200,52,2020/02/07 14:00:35
5901091973,190,46,2020/02/07 14:00:35
5901091991,102,18,2020/02/07 14:00:35
5901092014,140,50,2020/02/07 14:00:35
5901092041,200,50,2020/02/07 14:00:35
5901092050,0,4,2020/02/07 14:00:35
5901092069,204,52,2020/02/07 14:00:35
5901100057,6,4,2020/02/07 14:00:35
5901100155,0,4,2020/02/07 14:00:35
5901100333,176,52,2020/02/07 14:00:35
5901100342,200,50,2020/02/07 14:00:35
5901100422,4,0,2020/02/07 14:00:35
5901100431,20,28,2020/02/07 14:00:35
5901100440,18,12,2020/02/07 14:00:35
5901100495,4,4,2020/02/07 14:00:35
5901100628,0,8,2020/02/07 14:00:35
5901100664,170,94,2020/02/07 14:00:35
5901100717,100,0,2020/02/07 14:00:35
5901100735,154,28,2020/02/07 14:00:35
5901100799,92,22,2020/02/07 14:00:35
5901100959,70,32,2020/02/07 14:00:35
5901101072,96,48,2020/02/07 14:00:35
5901101205,44,14,2020/02/07 14:00:35
5901101250,0,32,2020/02/07 14:00:35
5901101321,198,50,2020/02/07 14:00:35
5901101509,0,2,2020/02/07 14:00:35
5901101536,18,4,2020/02/07 14:00:35
5901101607,190,58,2020/02/07 14:00:35
5901101625,2,0,2020/02/07 14:00:35
5901101652,0,16,2020/02/07 14:00:35
5901101910,8,28,2020/02/07 14:00:35
5901101929,26,18,2020/02/07 14:00:35
5901101992,200,58,2020/02/07 14:00:35
5901102015,2,2,2020/02/07 14:00:35
5901102060,16,24,2020/02/07 14:00:35
5901102417,202,52,2020/02/07 14:00:35
5901102515,2,0,2020/02/07 14:00:35
5901102560,200,50,2020/02/07 14:00:35
5901102579,42,34,2020/02/07 14:00:35
5901102597,198,52,2020/02/07 14:00:35
5901102631,0,4,2020/02/07 14:00:35
5901102677,0,18,2020/02/07 14:00:35
5901102686,6,8,2020/02/07 14:00:35
5901102748,0,20,2020/02/07 14:00:35
5901102828,22,2,2020/02/07 14:00:35
5901102855,200,50,2020/02/07 14:00:35
5901102873,72,8,2020/02/07 14:00:35
5901102962,192,60,2020/02/07 14:00:35
5901103030,200,50,2020/02/07 14:00:35
5901103147,204,88,2020/02/07 14:00:35
5901103183,0,2,2020/02/07 14:00:35
5901103192,116,44,2020/02/07 14:00:35
5901103209,18,2,2020/02/07 14:00:35
5901103227,4,0,2020/02/07 14:00:35
5901103334,196,50,2020/02/07 14:00:35
5901103343,100,30,2020/02/07 14:00:35
5901103352,200,48,2020/02/07 14:00:35
5901103405,0,22,2020/02/07 14:00:35
5901103414,2,0,2020/02/07 14:00:35
5901103423,142,16,2020/02/07 14:00:35
5901103450,200,54,2020/02/07 14:00:35
5901103469,0,2,2020/02/07 14:00:35
5901103496,194,52,2020/02/07 14:00:35
5901103512,0,4,2020/02/07 14:00:35
5901103521,3,16,2020/02/07 14:00:35
5901103530,6,0,2020/02/07 14:00:35
5901103558,164,48,2020/02/07 14:00:35
5901103576,10,4,2020/02/07 14:00:35
5901103585,146,30,2020/02/07 14:00:35
5901110080,8,14,2020/02/07 14:00:35
5901110268,46,6,2020/02/07 14:00:35
5901110311,16,0,2020/02/07 14:00:35
5901110624,116,52,2020/02/07 14:00:35
5901111890,172,44,2020/02/07 14:00:35
5901111934,0,4,2020/02/07 14:00:35
5901112011,18,16,2020/02/07 14:00:35
5901112351,200,50,2020/02/07 14:00:35
5901112413,0,6,2020/02/07 14:00:35
5901112593,198,58,2020/02/07 14:00:35
5901112600,6,0,2020/02/07 14:00:35
5901112726,117,32,2020/02/07 14:00:35
5901112762,3,0,2020/02/07 14:00:35
5901112780,27,208,2020/02/07 14:00:35
5901112824,8,0,2020/02/07 14:00:35
5901112842,9,16,2020/02/07 14:00:35
5901112977,190,50,2020/02/07 14:00:35
5901112995,152,56,2020/02/07 14:00:35
5901113018,184,86,2020/02/07 14:00:35
5901113027,0,18,2020/02/07 14:00:35
5901113045,0,4,2020/02/07 14:00:35
5901113081,200,50,2020/02/07 14:00:35
5901113143,200,54,2020/02/07 14:00:35
5901113198,182,50,2020/02/07 14:00:35
5901113223,6,16,2020/02/07 14:00:35
5901113232,4,4,2020/02/07 14:00:35
5901113250,2,22,2020/02/07 14:00:35
5901113269,102,0,2020/02/07 14:00:35
5901113296,200,52,2020/02/07 14:00:35
5901113303,72,24,2020/02/07 14:00:35
5901113312,6,12,2020/02/07 14:00:35
5901113330,104,48,2020/02/07 14:00:35
5901113349,200,51,2020/02/07 14:00:35
5901113367,0,2,2020/02/07 14:00:35
5901113376,0,22,2020/02/07 14:00:35
5901113385,108,52,2020/02/07 14:00:35
5901113394,200,50,2020/02/07 14:00:35
5901113438,198,52,2020/02/07 14:00:35
5901113456,200,48,2020/02/07 14:00:35
5901113527,160,54,2020/02/07 14:00:35
5901113536,240,92,2020/02/07 14:00:35
5901113545,198,52,2020/02/07 14:00:35
5901113554,102,24,2020/02/07 14:00:35
5901120022,120,22,2020/02/07 14:00:35
5901120139,0,2,2020/02/07 14:00:35
5901120175,68,40,2020/02/07 14:00:35
5901120184,198,56,2020/02/07 14:00:35
5901121421,24,46,2020/02/07 14:00:35
5901121449,107,45,2020/02/07 14:00:35
5901121574,200,62,2020/02/07 14:00:35
5901121592,102,26,2020/02/07 14:00:35
5901121618,198,48,2020/02/07 14:00:35
5901121627,200,50,2020/02/07 14:00:35
5901121672,86,24,2020/02/07 14:00:35
5901121734,195,50,2020/02/07 14:00:35
5901121841,200,50,2020/02/07 14:00:35
5901121850,26,0,2020/02/07 14:00:35
5901121869,24,10,2020/02/07 14:00:35
5901121896,1,8,2020/02/07 14:00:35
5901121903,194,50,2020/02/07 14:00:35
5901121912,192,60,2020/02/07 14:00:35
5901121930,0,2,2020/02/07 14:00:35
5901121958,0,2,2020/02/07 14:00:35
5901121985,196,76,2020/02/07 14:00:35
5901122026,206,64,2020/02/07 14:00:35
5901150128,122,6,2020/02/07 14:00:35
5901150146,0,1,2020/02/07 14:00:35
5901150235,198,68,2020/02/07 14:00:35
5901150244,2,0,2020/02/07 14:00:35
5901150271,6,0,2020/02/07 14:00:35
5901150342,12,42,2020/02/07 14:00:35
5901150351,0,2,2020/02/07 14:00:35
5901150397,194,54,2020/02/07 14:00:35
5901150468,0,2,2020/02/07 14:00:35
5901150548,396,100,2020/02/07 14:00:35
5901150575,192,50,2020/02/07 14:00:35
5901150593,16,6,2020/02/07 14:00:35
5901150682,4,29,2020/02/07 14:00:35
5901150762,0,2,2020/02/07 14:00:35
5901150815,162,70,2020/02/07 14:00:35
5901151956,48,0,2020/02/07 14:00:35
5901152024,142,34,2020/02/07 14:00:35
5901152051,196,50,2020/02/07 14:00:35
5901152079,190,46,2020/02/07 14:00:35
5901152122,0,14,2020/02/07 14:00:35
5901152186,0,8,2020/02/07 14:00:35
5901152471,212,70,2020/02/07 14:00:35
5901152604,2,15,2020/02/07 14:00:35
5901152640,8,30,2020/02/07 14:00:35
5901152686,12,6,2020/02/07 14:00:35
5901152739,14,2,2020/02/07 14:00:35
5901152793,200,50,2020/02/07 14:00:35
5901152837,2,32,2020/02/07 14:00:35
5901152873,198,52,2020/02/07 14:00:35
5901152882,0,6,2020/02/07 14:00:35
5901153110,0,10,2020/02/07 14:00:35
5901153245,0,2,2020/02/07 14:00:35
5901153263,10,10,2020/02/07 14:00:35
5901153325,198,60,2020/02/07 14:00:35
5901153405,9,0,2020/02/07 14:00:35
5901153432,198,50,2020/02/07 14:00:35
5901153496,0,2,2020/02/07 14:00:35
5901153503,196,50,2020/02/07 14:00:35
5901153521,0,18,2020/02/07 14:00:35
5901153567,200,50,2020/02/07 14:00:35
5901153585,200,48,2020/02/07 14:00:35
5901153610,0,2,2020/02/07 14:00:35
5901153656,0,4,2020/02/07 14:00:35
5901153665,196,50,2020/02/07 14:00:35
5901153674,2,0,2020/02/07 14:00:35
5901153683,92,30,2020/02/07 14:00:35
5901153727,74,58,2020/02/07 14:00:35
5901153745,4,0,2020/02/07 14:00:35
5901153790,46,30,2020/02/07 14:00:35
5901153807,0,2,2020/02/07 14:00:35
5901153825,20,0,2020/02/07 14:00:35
5901153852,202,66,2020/02/07 14:00:35
5901153870,4,0,2020/02/07 14:00:35
5901153889,12,0,2020/02/07 14:00:35
5901160062,198,50,2020/02/07 14:00:35
5901160142,200,50,2020/02/07 14:00:35
5901160197,200,50,2020/02/07 14:00:35
5901160222,66,14,2020/02/07 14:00:35
5901160277,0,2,2020/02/07 14:00:35
5901160286,10,0,2020/02/07 14:00:35
5901160320,200,58,2020/02/07 14:00:35
5901160400,0,12,2020/02/07 14:00:35
5901160428,54,24,2020/02/07 14:00:35
5901160517,32,16,2020/02/07 14:00:35
5901160544,8,12,2020/02/07 14:00:35
5901160562,34,18,2020/02/07 14:00:35
5901160704,6,0,2020/02/07 14:00:35
5901160802,6,8,2020/02/07 14:00:35
5901161890,139,42,2020/02/07 14:00:35
5901161961,0,24,2020/02/07 14:00:35
5901161998,4,0,2020/02/07 14:00:35
5901162002,0,32,2020/02/07 14:00:35
5901162119,0,22,2020/02/07 14:00:35
5901162173,4,0,2020/02/07 14:00:35
5901162182,142,40,2020/02/07 14:00:35
5901162459,150,46,2020/02/07 14:00:35
5901162520,200,66,2020/02/07 14:00:35
5901162780,2,20,2020/02/07 14:00:35
5901162815,200,50,2020/02/07 14:00:35
5901162833,4,0,2020/02/07 14:00:35
5901162879,0,6,2020/02/07 14:00:35
5901163027,26,40,2020/02/07 14:00:35
5901163152,192,50,2020/02/07 14:00:35
5901163241,4,72,2020/02/07 14:00:35
5901163250,0,2,2020/02/07 14:00:35
5901163296,92,32,2020/02/07 14:00:35
5901163312,198,62,2020/02/07 14:00:35
5901163330,0,2,2020/02/07 14:00:35
5901163376,200,50,2020/02/07 14:00:35
5901163394,400,102,2020/02/07 14:00:35
5901163410,0,6,2020/02/07 14:00:35
5901163429,200,50,2020/02/07 14:00:35
5901163465,0,8,2020/02/07 14:00:35
5901163474,0,42,2020/02/07 14:00:35
5901163483,192,50,2020/02/07 14:00:35
5901163492,102,20,2020/02/07 14:00:35
5901163509,200,62,2020/02/07 14:00:35
5901170022,2,0,2020/02/07 14:00:35
5901170040,38,2,2020/02/07 14:00:35
5901170139,174,44,2020/02/07 14:00:35
5901170184,30,2,2020/02/07 14:00:35
5901170255,2,8,2020/02/07 14:00:35
5901170264,0,41,2020/02/07 14:00:35
5901170335,0,46,2020/02/07 14:00:35
5901170399,192,56,2020/02/07 14:00:35
5901170442,8,4,2020/02/07 14:00:35
5901170648,14,0,2020/02/07 14:00:35
5901170906,0,10,2020/02/07 14:00:35
5901170915,0,2,2020/02/07 14:00:35
5901172160,200,60,2020/02/07 14:00:35
5901172197,4,20,2020/02/07 14:00:35
5901172213,34,38,2020/02/07 14:00:35
5901172240,4,2,2020/02/07 14:00:35
5901172268,12,24,2020/02/07 14:00:35
5901172508,18,2,2020/02/07 14:00:35
5901172544,4,6,2020/02/07 14:00:35
5901172580,132,38,2020/02/07 14:00:35
5901172651,0,2,2020/02/07 14:00:35
5901172688,0,4,2020/02/07 14:00:35
5901172697,102,48,2020/02/07 14:00:35
5901172740,198,50,2020/02/07 14:00:35
5901172786,200,50,2020/02/07 14:00:35
5901172839,0,4,2020/02/07 14:00:35
5901172924,192,82,2020/02/07 14:00:35
5901172933,24,10,2020/02/07 14:00:35
5901172964,98,8,2020/02/07 14:00:35
5901173041,6,16,2020/02/07 14:00:35
5901173050,8,4,2020/02/07 14:00:35
5901173201,0,4,2020/02/07 14:00:35
5901173210,100,18,2020/02/07 14:00:35
5901173238,176,58,2020/02/07 14:00:35
5901173283,0,14,2020/02/07 14:00:35
5901173292,2,4,2020/02/07 14:00:35
5901173372,200,58,2020/02/07 14:00:35
5901173390,0,16,2020/02/07 14:00:35
5901173407,198,68,2020/02/07 14:00:35
5901173498,0,34,2020/02/07 14:00:35
5901173587,0,6,2020/02/07 14:00:35
5901173658,82,78,2020/02/07 14:00:35
5901173676,0,4,2020/02/07 14:00:35
5901173701,200,50,2020/02/07 14:00:35
5901173710,200,50,2020/02/07 14:00:35
5901173729,0,10,2020/02/07 14:00:35
5901173738,32,26,2020/02/07 14:00:35
5901173756,1,0,2020/02/07 14:00:35
5901173765,76,38,2020/02/07 14:00:35
5901173774,192,30,2020/02/07 14:00:35
5901173783,188,50,2020/02/07 14:00:35
5901173818,112,32,2020/02/07 14:00:35
5901180037,0,4,2020/02/07 14:00:35
5901180055,42,42,2020/02/07 14:00:35
5901180108,2,0,2020/02/07 14:00:35
5901180126,0,18,2020/02/07 14:00:35
5901180206,94,26,2020/02/07 14:00:35
5901180215,2,18,2020/02/07 14:00:35
5901180224,86,46,2020/02/07 14:00:35
5901180304,0,16,2020/02/07 14:00:35
5901180322,192,46,2020/02/07 14:00:35
5901180368,4,28,2020/02/07 14:00:35
5901182031,198,50,2020/02/07 14:00:35
5901182068,0,40,2020/02/07 14:00:35
5901182086,4,40,2020/02/07 14:00:35
5901182111,72,52,2020/02/07 14:00:35
5901182219,26,4,2020/02/07 14:00:35
5901182255,4,2,2020/02/07 14:00:35
5901183323,186,66,2020/02/07 14:00:35
5901183387,0,12,2020/02/07 14:00:35
5901183396,0,2,2020/02/07 14:00:35
5901183510,198,66,2020/02/07 14:00:35
5901183529,200,50,2020/02/07 14:00:35
5901183645,4,0,2020/02/07 14:00:35
5901183716,2,26,2020/02/07 14:00:35
5901183789,92,28,2020/02/07 14:00:35
5901183798,194,50,2020/02/07 14:00:35
5901183823,134,50,2020/02/07 14:00:35
5901183887,18,0,2020/02/07 14:00:35
5901183896,0,4,2020/02/07 14:00:35
5901183985,200,50,2020/02/07 14:00:35
5901184062,4,2,2020/02/07 14:00:35
5901184080,200,54,2020/02/07 14:00:35
5901184106,200,48,2020/02/07 14:00:35
5901184142,184,66,2020/02/07 14:00:35
5901184179,74,20,2020/02/07 14:00:35
5901184222,196,48,2020/02/07 14:00:35
5901184259,0,8,2020/02/07 14:00:35
5901184366,0,8,2020/02/07 14:00:35
5901184375,6,8,2020/02/07 14:00:35
5901184437,198,52,2020/02/07 14:00:35
5901184446,4,0,2020/02/07 14:00:35
5901184464,168,50,2020/02/07 14:00:35
5901184473,4,4,2020/02/07 14:00:35
5901184491,38,22,2020/02/07 14:00:35
5901184517,4,6,2020/02/07 14:00:35
5901184535,6,0,2020/02/07 14:00:35
5901190033,214,82,2020/02/07 14:00:35
5901190042,0,18,2020/02/07 14:00:35
5901190060,0,10,2020/02/07 14:00:35
5901190079,0,42,2020/02/07 14:00:35
5901190104,338,126,2020/02/07 14:00:35
5901190177,0,28,2020/02/07 14:00:35
5901190284,200,49,2020/02/07 14:00:35
5901190408,0,2,2020/02/07 14:00:35
5901190426,12,0,2020/02/07 14:00:35
5901190444,22,36,2020/02/07 14:00:35
5901190515,200,47,2020/02/07 14:00:35
5901190668,0,4,2020/02/07 14:00:35
5901190686,160,48,2020/02/07 14:00:35
5901190695,14,10,2020/02/07 14:00:35
5901192064,188,52,2020/02/07 14:00:35
5901192126,0,60,2020/02/07 14:00:35
5901192144,56,50,2020/02/07 14:00:35
5901192162,0,4,2020/02/07 14:00:35
5901192180,84,50,2020/02/07 14:00:35
5901192233,6,10,2020/02/07 14:00:35
5901192448,4,0,2020/02/07 14:00:35
5901192546,200,50,2020/02/07 14:00:35
5901192653,0,12,2020/02/07 14:00:35
5901192751,0,18,2020/02/07 14:00:35
5901192822,199,50,2020/02/07 14:00:35
5901192831,0,50,2020/02/07 14:00:35
5901192877,198,50,2020/02/07 14:00:35
5901192975,0,14,2020/02/07 14:00:35
5901192993,200,50,2020/02/07 14:00:35
5901193025,144,70,2020/02/07 14:00:35
5901193070,0,6,2020/02/07 14:00:35
5901193105,2,0,2020/02/07 14:00:35
5901193123,2,2,2020/02/07 14:00:35
5901193132,2,12,2020/02/07 14:00:35
5901193150,0,24,2020/02/07 14:00:35
5901193178,1,22,2020/02/07 14:00:35
5901193187,0,8,2020/02/07 14:00:35
5901193196,200,52,2020/02/07 14:00:35
5901193230,150,52,2020/02/07 14:00:35
5901193249,0,32,2020/02/07 14:00:35
5901200070,2,0,2020/02/07 14:00:35
5901200105,20,2,2020/02/07 14:00:35
5901200114,24,0,2020/02/07 14:00:35
5901200123,36,10,2020/02/07 14:00:35
5901200141,2,0,2020/02/07 14:00:35
5901200187,60,16,2020/02/07 14:00:35
5901200490,180,56,2020/02/07 14:00:35
5901200534,40,22,2020/02/07 14:00:35
5901201540,0,6,2020/02/07 14:00:35
5901201568,200,50,2020/02/07 14:00:35
5901201675,190,56,2020/02/07 14:00:35
5901201746,0,4,2020/02/07 14:00:35
5901201755,180,42,2020/02/07 14:00:35
5901201826,16,30,2020/02/07 14:00:35
5901201835,0,2,2020/02/07 14:00:35
5901201951,2,0,2020/02/07 14:00:35
5901202047,6,0,2020/02/07 14:00:35
5901202396,16,2,2020/02/07 14:00:35
5901202583,200,50,2020/02/07 14:00:35
5901202592,2,3,2020/02/07 14:00:35
5901202627,0,6,2020/02/07 14:00:35
5901202645,4,4,2020/02/07 14:00:35
5901202654,192,50,2020/02/07 14:00:35
5901202672,0,2,2020/02/07 14:00:35
5901202681,0,10,2020/02/07 14:00:35
5901202752,0,2,2020/02/07 14:00:35
5901202789,0,2,2020/02/07 14:00:35
5901202841,191,50,2020/02/07 14:00:35
5901202850,200,49,2020/02/07 14:00:35
5901202949,404,104,2020/02/07 14:00:35
5901202958,200,50,2020/02/07 14:00:35
5901202976,32,14,2020/02/07 14:00:35
5901202994,28,72,2020/02/07 14:00:35
5901203026,200,48,2020/02/07 14:00:35
5901203044,152,46,2020/02/07 14:00:35
5901203062,200,50,2020/02/07 14:00:35
5901203080,191,50,2020/02/07 14:00:35
5901203106,171,52,2020/02/07 14:00:35
5901203124,12,0,2020/02/07 14:00:35
5901203160,54,8,2020/02/07 14:00:35
5901203179,194,50,2020/02/07 14:00:35
5901203188,0,6,2020/02/07 14:00:35
5901203213,2,6,2020/02/07 14:00:35
5901203222,188,52,2020/02/07 14:00:35
5901203240,76,40,2020/02/07 14:00:35
5901203259,0,2,2020/02/07 14:00:35
5901203268,398,110,2020/02/07 14:00:35
5901203277,6,0,2020/02/07 14:00:35
5901203286,200,50,2020/02/07 14:00:35
5901203295,197,50,2020/02/07 14:00:35
5901203302,0,32,2020/02/07 14:00:35
5902010016,32,0,2020/02/07 14:00:35
5902010025,212,36,2020/02/07 14:00:35
5902011308,0,8,2020/02/07 14:00:35
5902011326,24,8,2020/02/07 14:00:35
5902011335,0,50,2020/02/07 14:00:35
5902020012,2,4,2020/02/07 14:00:35
5902021233,8,8,2020/02/07 14:00:35
5902021242,2,0,2020/02/07 14:00:35
5902021377,0,40,2020/02/07 14:00:35
5902022669,6,0,2020/02/07 14:00:35
5902022721,206,60,2020/02/07 14:00:35
5902022749,394,138,2020/02/07 14:00:35
5902022794,160,48,2020/02/07 14:00:35
5902022801,8,2,2020/02/07 14:00:35
5902022829,214,48,2020/02/07 14:00:35
5902022874,4,0,2020/02/07 14:00:35
5902022892,0,20,2020/02/07 14:00:35
5902022972,196,56,2020/02/07 14:00:35
5902030063,0,6,2020/02/07 14:00:35
5902030205,0,58,2020/02/07 14:00:35
5902030269,0,6,2020/02/07 14:00:35
5902030287,6,34,2020/02/07 14:00:35
