醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901010174,164,48,2020/02/08 10:00:36
5901010192,0,42,2020/02/08 10:00:36
5901010272,8,4,2020/02/08 10:00:36
5901010290,0,30,2020/02/08 10:00:36
5901010496,56,44,2020/02/08 10:00:36
5901010576,0,26,2020/02/08 10:00:36
5901011662,0,68,2020/02/08 10:00:36
5901011699,148,43,2020/02/08 10:00:36
5901011733,150,48,2020/02/08 10:00:36
5901011760,0,68,2020/02/08 10:00:36
5901011975,66,30,2020/02/08 10:00:36
5901012383,4,4,2020/02/08 10:00:36
5901012454,2,0,2020/02/08 10:00:36
5901012490,0,3,2020/02/08 10:00:36
5901012507,4,48,2020/02/08 10:00:36
5901012561,86,44,2020/02/08 10:00:36
5901012570,0,2,2020/02/08 10:00:36
5901012632,0,2,2020/02/08 10:00:36
5901012669,2,60,2020/02/08 10:00:36
5901012767,0,6,2020/02/08 10:00:36
5901013004,0,44,2020/02/08 10:00:36
5901013095,190,50,2020/02/08 10:00:36
5901013120,34,35,2020/02/08 10:00:36
5901013139,198,50,2020/02/08 10:00:36
5901013157,200,50,2020/02/08 10:00:36
5901013175,200,44,2020/02/08 10:00:36
5901013264,2,6,2020/02/08 10:00:36
5901013344,0,2,2020/02/08 10:00:36
5901013380,106,38,2020/02/08 10:00:36
5901013399,134,48,2020/02/08 10:00:36
5901013406,64,40,2020/02/08 10:00:36
5901013433,0,38,2020/02/08 10:00:36
5901013442,0,30,2020/02/08 10:00:36
5901013451,0,4,2020/02/08 10:00:36
5901013460,42,34,2020/02/08 10:00:36
5901013488,200,70,2020/02/08 10:00:36
5901013497,68,54,2020/02/08 10:00:36
5901013504,198,50,2020/02/08 10:00:36
5901013513,0,8,2020/02/08 10:00:36
5901020296,0,8,2020/02/08 10:00:36
5901020376,4,0,2020/02/08 10:00:36
5901020554,200,50,2020/02/08 10:00:36
5901020563,30,30,2020/02/08 10:00:36
5901020590,0,42,2020/02/08 10:00:36
5901020616,0,44,2020/02/08 10:00:36
5901020634,0,44,2020/02/08 10:00:36
5901020652,196,50,2020/02/08 10:00:36
5901020661,116,40,2020/02/08 10:00:36
5901020670,0,11,2020/02/08 10:00:36
5901020689,174,52,2020/02/08 10:00:36
5901020698,76,44,2020/02/08 10:00:36
5901020732,196,50,2020/02/08 10:00:36
5901020858,0,38,2020/02/08 10:00:36
5901020876,2,28,2020/02/08 10:00:36
5901020901,152,62,2020/02/08 10:00:36
5901021248,0,22,2020/02/08 10:00:36
5901021382,10,36,2020/02/08 10:00:36
5901021408,2,24,2020/02/08 10:00:36
5901022521,26,40,2020/02/08 10:00:36
5901022601,7,0,2020/02/08 10:00:36
5901022898,172,60,2020/02/08 10:00:36
5901023073,2,0,2020/02/08 10:00:36
5901023091,306,112,2020/02/08 10:00:36
5901023153,200,84,2020/02/08 10:00:36
5901023215,4,0,2020/02/08 10:00:36
5901023304,202,52,2020/02/08 10:00:36
5901023313,0,10,2020/02/08 10:00:36
5901023331,0,26,2020/02/08 10:00:36
5901023591,0,6,2020/02/08 10:00:36
5901023653,2,6,2020/02/08 10:00:36
5901023680,198,60,2020/02/08 10:00:36
5901023706,196,56,2020/02/08 10:00:36
5901023724,200,48,2020/02/08 10:00:36
5901023831,44,38,2020/02/08 10:00:36
5901023886,0,4,2020/02/08 10:00:36
5901023902,0,30,2020/02/08 10:00:36
5901024007,202,48,2020/02/08 10:00:36
5901024098,200,58,2020/02/08 10:00:36
5901024114,0,32,2020/02/08 10:00:36
5901024123,70,42,2020/02/08 10:00:36
5901024212,0,20,2020/02/08 10:00:36
5901024221,30,52,2020/02/08 10:00:36
5901024310,144,50,2020/02/08 10:00:36
5901024347,192,40,2020/02/08 10:00:36
5901024427,120,50,2020/02/08 10:00:36
5901024481,200,50,2020/02/08 10:00:36
5901024490,24,22,2020/02/08 10:00:36
5901024516,172,42,2020/02/08 10:00:36
5901024543,36,44,2020/02/08 10:00:36
5901024632,92,60,2020/02/08 10:00:36
5901024669,176,64,2020/02/08 10:00:36
5901024678,198,50,2020/02/08 10:00:36
5901024687,352,96,2020/02/08 10:00:36
5901024696,0,28,2020/02/08 10:00:36
5901024758,42,20,2020/02/08 10:00:36
5901024829,2,32,2020/02/08 10:00:36
5901024856,198,52,2020/02/08 10:00:36
5901024865,0,4,2020/02/08 10:00:36
5901024874,102,40,2020/02/08 10:00:36
5901024883,200,60,2020/02/08 10:00:36
5901024892,2,0,2020/02/08 10:00:36
5901024909,162,48,2020/02/08 10:00:36
5901024918,24,38,2020/02/08 10:00:36
5901024927,200,50,2020/02/08 10:00:36
5901090074,0,34,2020/02/08 10:00:36
5901090127,40,28,2020/02/08 10:00:36
5901090154,184,46,2020/02/08 10:00:36
5901090181,8,46,2020/02/08 10:00:36
5901090216,0,22,2020/02/08 10:00:36
5901090243,0,2,2020/02/08 10:00:36
5901090289,56,44,2020/02/08 10:00:36
5901090323,0,46,2020/02/08 10:00:36
5901090369,38,44,2020/02/08 10:00:36
5901091473,202,50,2020/02/08 10:00:36
5901091820,0,30,2020/02/08 10:00:36
5901091857,0,2,2020/02/08 10:00:36
5901091884,0,2,2020/02/08 10:00:36
5901091973,0,4,2020/02/08 10:00:36
5901091991,212,46,2020/02/08 10:00:36
5901092069,0,4,2020/02/08 10:00:36
5901100333,2,6,2020/02/08 10:00:36
5901100422,6,42,2020/02/08 10:00:36
5901100431,198,58,2020/02/08 10:00:36
5901100440,114,56,2020/02/08 10:00:36
5901100495,4,2,2020/02/08 10:00:36
5901100628,0,42,2020/02/08 10:00:36
5901100664,0,14,2020/02/08 10:00:36
5901100735,200,50,2020/02/08 10:00:36
5901100771,178,48,2020/02/08 10:00:36
5901100959,17,31,2020/02/08 10:00:36
5901101072,0,6,2020/02/08 10:00:36
5901101161,12,40,2020/02/08 10:00:36
5901101205,0,46,2020/02/08 10:00:36
5901101509,78,36,2020/02/08 10:00:36
5901101625,28,38,2020/02/08 10:00:36
5901101929,174,50,2020/02/08 10:00:36
5901102015,204,54,2020/02/08 10:00:36
5901102417,202,54,2020/02/08 10:00:36
5901102515,188,40,2020/02/08 10:00:36
5901102579,212,52,2020/02/08 10:00:36
5901102597,200,48,2020/02/08 10:00:36
5901102631,0,36,2020/02/08 10:00:36
5901102677,0,8,2020/02/08 10:00:36
5901102748,0,2,2020/02/08 10:00:36
5901102828,2,0,2020/02/08 10:00:36
5901102971,0,24,2020/02/08 10:00:36
5901103110,84,32,2020/02/08 10:00:36
5901103147,4,40,2020/02/08 10:00:36
5901103183,200,30,2020/02/08 10:00:36
5901103236,158,50,2020/02/08 10:00:36
5901103334,198,50,2020/02/08 10:00:36
5901103414,3,32,2020/02/08 10:00:36
5901103423,12,0,2020/02/08 10:00:36
5901103469,0,44,2020/02/08 10:00:36
5901103496,0,8,2020/02/08 10:00:36
5901103512,0,6,2020/02/08 10:00:36
5901103521,0,2,2020/02/08 10:00:36
5901103530,18,42,2020/02/08 10:00:36
5901103549,0,28,2020/02/08 10:00:36
5901103558,162,48,2020/02/08 10:00:36
5901103576,14,24,2020/02/08 10:00:36
5901110080,6,0,2020/02/08 10:00:36
5901110133,6,32,2020/02/08 10:00:36
5901110268,64,26,2020/02/08 10:00:36
5901110302,76,42,2020/02/08 10:00:36
5901110311,186,50,2020/02/08 10:00:36
5901110339,198,50,2020/02/08 10:00:36
5901110393,0,42,2020/02/08 10:00:36
5901110624,0,4,2020/02/08 10:00:36
5901111863,0,46,2020/02/08 10:00:36
5901111890,4,0,2020/02/08 10:00:36
5901111934,22,36,2020/02/08 10:00:36
5901112011,74,42,2020/02/08 10:00:36
5901112100,10,41,2020/02/08 10:00:36
5901112413,0,22,2020/02/08 10:00:36
5901112600,6,0,2020/02/08 10:00:36
5901112682,2,2,2020/02/08 10:00:36
5901112726,1,0,2020/02/08 10:00:36
5901112762,1,0,2020/02/08 10:00:36
5901112780,69,36,2020/02/08 10:00:36
5901112824,34,30,2020/02/08 10:00:36
5901112842,0,2,2020/02/08 10:00:36
5901112860,8,28,2020/02/08 10:00:36
5901112879,0,29,2020/02/08 10:00:36
5901112995,0,6,2020/02/08 10:00:36
5901113027,188,66,2020/02/08 10:00:36
5901113045,0,4,2020/02/08 10:00:36
5901113205,0,16,2020/02/08 10:00:36
5901113223,166,50,2020/02/08 10:00:36
5901113232,100,48,2020/02/08 10:00:36
5901113269,178,50,2020/02/08 10:00:36
5901113296,0,28,2020/02/08 10:00:36
5901113303,134,28,2020/02/08 10:00:36
5901113312,42,16,2020/02/08 10:00:36
5901113330,0,2,2020/02/08 10:00:36
5901113367,180,48,2020/02/08 10:00:36
5901113376,0,24,2020/02/08 10:00:36
5901113385,2,18,2020/02/08 10:00:36
5901113401,104,20,2020/02/08 10:00:36
5901113438,0,2,2020/02/08 10:00:36
5901113509,0,36,2020/02/08 10:00:36
5901113545,200,50,2020/02/08 10:00:36
5901113554,116,34,2020/02/08 10:00:36
5901120022,188,50,2020/02/08 10:00:36
5901120139,0,30,2020/02/08 10:00:36
5901120175,2,0,2020/02/08 10:00:36
5901120184,0,16,2020/02/08 10:00:36
5901121421,6,18,2020/02/08 10:00:36
5901121449,187,51,2020/02/08 10:00:36
5901121501,26,32,2020/02/08 10:00:36
5901121574,0,30,2020/02/08 10:00:36
5901121583,6,36,2020/02/08 10:00:36
5901121592,144,56,2020/02/08 10:00:36
5901121618,0,4,2020/02/08 10:00:36
5901121672,152,52,2020/02/08 10:00:36
5901121798,2,30,2020/02/08 10:00:36
5901121823,200,50,2020/02/08 10:00:36
5901121869,0,4,2020/02/08 10:00:36
5901121896,1,42,2020/02/08 10:00:36
5901121912,2,12,2020/02/08 10:00:36
5901121930,58,46,2020/02/08 10:00:36
5901121958,74,44,2020/02/08 10:00:36
5901121985,0,46,2020/02/08 10:00:36
5901122026,0,18,2020/02/08 10:00:36
5901122035,4,0,2020/02/08 10:00:36
5901150011,138,42,2020/02/08 10:00:36
5901150146,0,33,2020/02/08 10:00:36
5901150235,0,18,2020/02/08 10:00:36
5901150244,0,30,2020/02/08 10:00:36
5901150271,194,0,2020/02/08 10:00:36
5901150280,0,36,2020/02/08 10:00:36
5901150342,12,64,2020/02/08 10:00:36
5901150351,0,48,2020/02/08 10:00:36
5901150459,376,100,2020/02/08 10:00:36
5901150468,0,2,2020/02/08 10:00:36
5901150511,146,44,2020/02/08 10:00:36
5901150548,0,2,2020/02/08 10:00:36
5901150593,0,6,2020/02/08 10:00:36
5901150600,74,48,2020/02/08 10:00:36
5901150682,0,34,2020/02/08 10:00:36
5901150762,74,48,2020/02/08 10:00:36
5901150771,52,48,2020/02/08 10:00:36
5901150815,142,52,2020/02/08 10:00:36
5901151956,62,40,2020/02/08 10:00:36
5901152122,10,38,2020/02/08 10:00:36
5901152131,0,14,2020/02/08 10:00:36
5901152453,48,36,2020/02/08 10:00:36
5901152471,0,12,2020/02/08 10:00:36
5901152604,0,3,2020/02/08 10:00:36
5901152640,32,40,2020/02/08 10:00:36
5901152659,14,28,2020/02/08 10:00:36
5901152686,10,40,2020/02/08 10:00:36
5901152720,4,40,2020/02/08 10:00:36
5901152739,36,46,2020/02/08 10:00:36
5901152793,0,2,2020/02/08 10:00:36
5901152837,70,52,2020/02/08 10:00:36
5901152882,0,14,2020/02/08 10:00:36
5901152971,2,40,2020/02/08 10:00:36
5901153101,0,18,2020/02/08 10:00:36
5901153110,190,54,2020/02/08 10:00:36
5901153245,0,40,2020/02/08 10:00:36
5901153263,0,3,2020/02/08 10:00:36
5901153272,2,16,2020/02/08 10:00:36
5901153325,0,8,2020/02/08 10:00:36
5901153405,108,44,2020/02/08 10:00:36
5901153432,194,50,2020/02/08 10:00:36
5901153496,40,52,2020/02/08 10:00:36
5901153503,8,32,2020/02/08 10:00:36
5901153521,0,12,2020/02/08 10:00:36
5901153610,18,34,2020/02/08 10:00:36
5901153656,0,4,2020/02/08 10:00:36
5901153674,2,0,2020/02/08 10:00:36
5901153683,178,62,2020/02/08 10:00:36
5901153727,0,6,2020/02/08 10:00:36
5901153781,20,28,2020/02/08 10:00:36
5901153790,192,64,2020/02/08 10:00:36
5901153807,120,40,2020/02/08 10:00:36
5901153825,34,32,2020/02/08 10:00:36
5901153852,2,16,2020/02/08 10:00:36
5901153861,0,24,2020/02/08 10:00:36
5901153870,14,26,2020/02/08 10:00:36
5901153889,36,42,2020/02/08 10:00:36
5901160044,0,40,2020/02/08 10:00:36
5901160053,2,14,2020/02/08 10:00:36
5901160099,0,34,2020/02/08 10:00:36
5901160222,200,50,2020/02/08 10:00:36
5901160277,0,2,2020/02/08 10:00:36
5901160286,14,34,2020/02/08 10:00:36
5901160320,200,54,2020/02/08 10:00:36
5901160400,4,10,2020/02/08 10:00:36
5901160428,4,0,2020/02/08 10:00:36
5901160544,52,30,2020/02/08 10:00:36
5901160562,62,44,2020/02/08 10:00:36
5901160704,178,30,2020/02/08 10:00:36
5901160802,0,4,2020/02/08 10:00:36
5901161890,0,3,2020/02/08 10:00:36
5901161961,22,38,2020/02/08 10:00:36
5901161998,6,32,2020/02/08 10:00:36
5901162002,192,60,2020/02/08 10:00:36
5901162119,0,10,2020/02/08 10:00:36
5901162173,2,20,2020/02/08 10:00:36
5901162182,186,46,2020/02/08 10:00:36
5901162306,0,2,2020/02/08 10:00:36
5901162459,186,52,2020/02/08 10:00:36
5901162806,0,30,2020/02/08 10:00:36
5901162833,154,50,2020/02/08 10:00:36
5901162879,0,20,2020/02/08 10:00:36
5901163027,36,60,2020/02/08 10:00:36
5901163107,0,2,2020/02/08 10:00:36
5901163214,0,40,2020/02/08 10:00:36
5901163241,4,60,2020/02/08 10:00:36
5901163250,0,2,2020/02/08 10:00:36
5901163269,40,46,2020/02/08 10:00:36
5901163296,0,10,2020/02/08 10:00:36
5901163312,0,13,2020/02/08 10:00:36
5901163394,0,2,2020/02/08 10:00:36
5901163410,0,6,2020/02/08 10:00:36
5901163429,200,50,2020/02/08 10:00:36
5901163438,40,48,2020/02/08 10:00:36
5901163465,4,24,2020/02/08 10:00:36
5901163474,0,56,2020/02/08 10:00:36
5901163483,0,2,2020/02/08 10:00:36
5901163492,96,36,2020/02/08 10:00:36
5901163509,0,2,2020/02/08 10:00:36
5901170022,198,48,2020/02/08 10:00:36
5901170040,0,2,2020/02/08 10:00:36
5901170059,134,34,2020/02/08 10:00:36
5901170139,0,6,2020/02/08 10:00:36
5901170184,110,48,2020/02/08 10:00:36
5901170255,198,52,2020/02/08 10:00:36
5901170264,200,63,2020/02/08 10:00:36
5901170335,82,80,2020/02/08 10:00:36
5901170433,104,49,2020/02/08 10:00:36
5901170442,12,42,2020/02/08 10:00:36
5901170648,108,46,2020/02/08 10:00:36
5901170906,0,22,2020/02/08 10:00:36
5901170915,4,0,2020/02/08 10:00:36
5901172160,2,10,2020/02/08 10:00:36
5901172197,10,34,2020/02/08 10:00:36
5901172213,144,76,2020/02/08 10:00:36
5901172240,62,50,2020/02/08 10:00:36
5901172268,92,52,2020/02/08 10:00:36
5901172508,200,52,2020/02/08 10:00:36
5901172544,46,34,2020/02/08 10:00:36
5901172651,32,44,2020/02/08 10:00:36
5901172688,0,36,2020/02/08 10:00:36
5901172697,198,50,2020/02/08 10:00:36
5901172740,196,52,2020/02/08 10:00:36
5901172786,0,4,2020/02/08 10:00:36
5901172820,206,76,2020/02/08 10:00:36
5901172839,0,46,2020/02/08 10:00:36
5901172857,200,50,2020/02/08 10:00:36
5901172924,34,30,2020/02/08 10:00:36
5901172933,59,28,2020/02/08 10:00:36
5901172964,166,46,2020/02/08 10:00:36
5901173041,194,48,2020/02/08 10:00:36
5901173050,4,30,2020/02/08 10:00:36
5901173201,4,36,2020/02/08 10:00:36
5901173210,0,34,2020/02/08 10:00:36
5901173283,0,14,2020/02/08 10:00:36
5901173292,0,8,2020/02/08 10:00:36
5901173390,12,50,2020/02/08 10:00:36
5901173407,2,8,2020/02/08 10:00:36
5901173587,4,46,2020/02/08 10:00:36
5901173603,14,34,2020/02/08 10:00:36
5901173658,0,28,2020/02/08 10:00:36
5901173685,42,48,2020/02/08 10:00:36
5901173694,6,0,2020/02/08 10:00:36
5901173701,2,0,2020/02/08 10:00:36
5901173710,2,0,2020/02/08 10:00:36
5901173729,6,46,2020/02/08 10:00:36
5901173738,0,10,2020/02/08 10:00:36
5901173747,20,12,2020/02/08 10:00:36
5901173756,1,0,2020/02/08 10:00:36
5901173765,112,58,2020/02/08 10:00:36
5901173809,200,50,2020/02/08 10:00:36
5901173827,28,42,2020/02/08 10:00:36
5901180037,0,42,2020/02/08 10:00:36
5901180055,0,44,2020/02/08 10:00:36
5901180126,178,50,2020/02/08 10:00:36
5901180162,200,48,2020/02/08 10:00:36
5901180215,54,42,2020/02/08 10:00:36
5901180224,166,48,2020/02/08 10:00:36
5901180304,0,20,2020/02/08 10:00:36
5901180322,200,44,2020/02/08 10:00:36
5901180368,196,48,2020/02/08 10:00:36
5901182031,200,48,2020/02/08 10:00:36
5901182068,0,20,2020/02/08 10:00:36
5901182086,194,80,2020/02/08 10:00:36
5901182219,136,42,2020/02/08 10:00:36
5901182228,0,34,2020/02/08 10:00:36
5901182255,30,28,2020/02/08 10:00:36
5901183323,0,12,2020/02/08 10:00:36
5901183396,2,16,2020/02/08 10:00:36
5901183510,0,12,2020/02/08 10:00:36
5901183672,184,48,2020/02/08 10:00:36
5901183716,2,24,2020/02/08 10:00:36
5901183789,190,50,2020/02/08 10:00:36
5901183823,0,4,2020/02/08 10:00:36
5901183887,204,50,2020/02/08 10:00:36
5901184071,2,26,2020/02/08 10:00:36
5901184080,0,4,2020/02/08 10:00:36
5901184106,2,0,2020/02/08 10:00:36
5901184142,0,30,2020/02/08 10:00:36
5901184213,0,8,2020/02/08 10:00:36
5901184375,20,46,2020/02/08 10:00:36
5901184437,0,4,2020/02/08 10:00:36
5901184446,204,44,2020/02/08 10:00:36
5901184455,196,50,2020/02/08 10:00:36
5901184464,0,10,2020/02/08 10:00:36
5901184473,8,46,2020/02/08 10:00:36
5901184491,110,36,2020/02/08 10:00:36
5901184508,2,0,2020/02/08 10:00:36
5901184517,4,4,2020/02/08 10:00:36
5901184535,2,30,2020/02/08 10:00:36
5901190024,0,34,2020/02/08 10:00:36
5901190033,38,56,2020/02/08 10:00:36
5901190060,0,6,2020/02/08 10:00:36
5901190079,46,70,2020/02/08 10:00:36
5901190104,0,20,2020/02/08 10:00:36
5901190211,6,16,2020/02/08 10:00:36
5901190220,22,40,2020/02/08 10:00:36
5901190284,200,50,2020/02/08 10:00:36
5901190408,0,2,2020/02/08 10:00:36
5901190515,0,7,2020/02/08 10:00:36
5901190668,130,48,2020/02/08 10:00:36
5901190686,194,48,2020/02/08 10:00:36
5901190695,18,42,2020/02/08 10:00:36
5901190784,190,46,2020/02/08 10:00:36
5901192126,0,30,2020/02/08 10:00:36
5901192153,0,46,2020/02/08 10:00:36
5901192180,82,46,2020/02/08 10:00:36
5901192233,26,42,2020/02/08 10:00:36
5901192448,8,38,2020/02/08 10:00:36
5901192653,0,4,2020/02/08 10:00:36
5901192751,2,40,2020/02/08 10:00:36
5901192831,0,18,2020/02/08 10:00:36
5901192877,2,0,2020/02/08 10:00:36
5901193070,46,42,2020/02/08 10:00:36
5901193105,78,26,2020/02/08 10:00:36
5901193123,162,52,2020/02/08 10:00:36
5901193150,198,50,2020/02/08 10:00:36
5901193169,36,40,2020/02/08 10:00:36
5901193178,191,50,2020/02/08 10:00:36
5901193187,186,58,2020/02/08 10:00:36
5901193196,0,2,2020/02/08 10:00:36
5901193230,0,8,2020/02/08 10:00:36
5901193249,190,66,2020/02/08 10:00:36
5901200070,160,96,2020/02/08 10:00:36
5901200105,254,84,2020/02/08 10:00:36
5901200114,30,32,2020/02/08 10:00:36
5901200123,86,44,2020/02/08 10:00:36
5901200187,124,12,2020/02/08 10:00:36
5901200534,0,38,2020/02/08 10:00:36
5901201540,0,48,2020/02/08 10:00:36
5901201728,0,28,2020/02/08 10:00:36
5901201746,144,50,2020/02/08 10:00:36
5901201755,0,4,2020/02/08 10:00:36
5901201826,0,42,2020/02/08 10:00:36
5901201951,6,28,2020/02/08 10:00:36
5901202047,6,0,2020/02/08 10:00:36
5901202154,0,44,2020/02/08 10:00:36
5901202216,6,36,2020/02/08 10:00:36
5901202396,162,48,2020/02/08 10:00:36
5901202592,36,43,2020/02/08 10:00:36
5901202627,0,4,2020/02/08 10:00:36
5901202645,14,32,2020/02/08 10:00:36
5901202672,15,32,2020/02/08 10:00:36
5901202681,164,52,2020/02/08 10:00:36
5901202752,194,48,2020/02/08 10:00:36
5901202789,0,2,2020/02/08 10:00:36
5901202841,193,50,2020/02/08 10:00:36
5901202850,0,1,2020/02/08 10:00:36
5901202949,0,3,2020/02/08 10:00:36
5901202958,0,8,2020/02/08 10:00:36
5901202976,200,52,2020/02/08 10:00:36
5901203044,4,0,2020/02/08 10:00:36
5901203071,0,42,2020/02/08 10:00:36
5901203106,5,4,2020/02/08 10:00:36
5901203124,0,26,2020/02/08 10:00:36
5901203160,144,20,2020/02/08 10:00:36
5901203213,34,32,2020/02/08 10:00:36
5901203222,8,4,2020/02/08 10:00:36
5901203259,198,50,2020/02/08 10:00:36
5901203277,0,4,2020/02/08 10:00:36
5901203302,2,0,2020/02/08 10:00:36
5902010016,54,40,2020/02/08 10:00:36
5902010025,214,78,2020/02/08 10:00:36
5902010132,200,80,2020/02/08 10:00:36
5902011308,6,44,2020/02/08 10:00:36
5902011326,8,4,2020/02/08 10:00:36
5902011335,0,96,2020/02/08 10:00:36
5902020012,20,38,2020/02/08 10:00:36
5902021153,54,36,2020/02/08 10:00:36
5902021233,10,30,2020/02/08 10:00:36
5902021242,56,44,2020/02/08 10:00:36
5902021377,48,38,2020/02/08 10:00:36
5902022669,10,12,2020/02/08 10:00:36
5902022687,72,36,2020/02/08 10:00:36
5902022721,262,96,2020/02/08 10:00:36
5902022749,0,30,2020/02/08 10:00:36
5902022794,162,52,2020/02/08 10:00:36
5902022801,28,32,2020/02/08 10:00:36
5902022829,22,14,2020/02/08 10:00:36
5902022874,40,40,2020/02/08 10:00:36
5902022892,112,38,2020/02/08 10:00:36
5902022972,0,20,2020/02/08 10:00:36
5902030063,0,22,2020/02/08 10:00:36
5902030090,2,26,2020/02/08 10:00:36
5902030205,0,100,2020/02/08 10:00:36
5902030269,38,48,2020/02/08 10:00:36
5902030287,52,66,2020/02/08 10:00:36
5902030303,393,98,2020/02/08 10:00:36
5902030312,0,38,2020/02/08 10:00:36
5902030410,0,48,2020/02/08 10:00:36
5902030634,0,48,2020/02/08 10:00:36
5902030643,200,60,2020/02/08 10:00:36
5902031882,6,0,2020/02/08 10:00:36
5902031999,54,88,2020/02/08 10:00:36
5902032174,4,98,2020/02/08 10:00:36
5902032227,56,40,2020/02/08 10:00:36
5902032370,154,40,2020/02/08 10:00:36
5902032432,44,38,2020/02/08 10:00:36
5902032441,18,96,2020/02/08 10:00:36
5902032450,29,42,2020/02/08 10:00:36
5902032487,70,38,2020/02/08 10:00:36
5902032521,200,52,2020/02/08 10:00:36
5902032530,80,50,2020/02/08 10:00:36
5902032647,160,46,2020/02/08 10:00:36
5902032665,200,92,2020/02/08 10:00:36
5902032674,198,50,2020/02/08 10:00:36
5902040014,202,47,2020/02/08 10:00:36
5902040041,106,38,2020/02/08 10:00:36
5902040050,0,18,2020/02/08 10:00:36
5902040069,12,44,2020/02/08 10:00:36
5902040087,199,50,2020/02/08 10:00:36
5902040096,19,26,2020/02/08 10:00:36
5902040158,0,14,2020/02/08 10:00:36
5902040229,52,28,2020/02/08 10:00:36
5902040238,182,38,2020/02/08 10:00:36
5902040274,190,56,2020/02/08 10:00:36
5902040498,96,44,2020/02/08 10:00:36
5902040532,12,48,2020/02/08 10:00:36
5902041226,0,34,2020/02/08 10:00:36
5902042269,198,50,2020/02/08 10:00:36
5902042376,0,30,2020/02/08 10:00:36
5902042447,2,12,2020/02/08 10:00:36
5902042474,4,22,2020/02/08 10:00:36
5902042492,4,0,2020/02/08 10:00:36
5902042563,86,36,2020/02/08 10:00:36
5902042590,0,2,2020/02/08 10:00:36
5902042657,28,56,2020/02/08 10:00:36
5902042661,0,30,2020/02/08 10:00:36
5902042714,0,28,2020/02/08 10:00:36
5902042769,0,42,2020/02/08 10:00:36
5902050092,200,54,2020/02/08 10:00:36
5902050298,0,20,2020/02/08 10:00:36
5902050323,6,34,2020/02/08 10:00:36
5902050350,6,42,2020/02/08 10:00:36
5902050387,0,22,2020/02/08 10:00:36
5902050467,12,72,2020/02/08 10:00:36
5902050592,180,70,2020/02/08 10:00:36
