醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901010076,0,32,2020/02/08 12:00:36
5901010085,0,24,2020/02/08 12:00:36
5901010094,38,26,2020/02/08 12:00:36
5901010165,6,28,2020/02/08 12:00:36
5901010174,0,38,2020/02/08 12:00:36
5901010192,0,34,2020/02/08 12:00:36
5901010290,0,26,2020/02/08 12:00:36
5901010496,22,30,2020/02/08 12:00:36
5901011662,0,66,2020/02/08 12:00:36
5901011699,0,27,2020/02/08 12:00:36
5901011733,138,40,2020/02/08 12:00:36
5901011760,0,58,2020/02/08 12:00:36
5901011975,4,28,2020/02/08 12:00:36
5901012383,4,4,2020/02/08 12:00:36
5901012454,2,0,2020/02/08 12:00:36
5901012490,10,5,2020/02/08 12:00:36
5901012507,0,22,2020/02/08 12:00:36
5901012516,200,44,2020/02/08 12:00:36
5901012561,0,16,2020/02/08 12:00:36
5901012570,0,2,2020/02/08 12:00:36
5901012598,200,50,2020/02/08 12:00:36
5901012632,0,2,2020/02/08 12:00:36
5901012669,2,60,2020/02/08 12:00:36
5901012712,194,46,2020/02/08 12:00:36
5901012767,0,6,2020/02/08 12:00:36
5901013004,0,38,2020/02/08 12:00:36
5901013095,8,26,2020/02/08 12:00:36
5901013120,18,31,2020/02/08 12:00:36
5901013139,198,50,2020/02/08 12:00:36
5901013157,200,50,2020/02/08 12:00:36
5901013175,0,20,2020/02/08 12:00:36
5901013264,202,56,2020/02/08 12:00:36
5901013308,200,48,2020/02/08 12:00:36
5901013344,0,2,2020/02/08 12:00:36
5901013362,198,50,2020/02/08 12:00:36
5901013380,0,8,2020/02/08 12:00:36
5901013399,112,32,2020/02/08 12:00:36
5901013406,0,28,2020/02/08 12:00:36
5901013433,0,28,2020/02/08 12:00:36
5901013442,0,30,2020/02/08 12:00:36
5901013451,0,4,2020/02/08 12:00:36
5901013460,0,22,2020/02/08 12:00:36
5901013488,182,68,2020/02/08 12:00:36
5901013497,46,48,2020/02/08 12:00:36
5901013504,0,42,2020/02/08 12:00:36
5901013513,0,8,2020/02/08 12:00:36
5901020296,0,8,2020/02/08 12:00:36
5901020303,118,48,2020/02/08 12:00:36
5901020376,202,50,2020/02/08 12:00:36
5901020465,0,24,2020/02/08 12:00:36
5901020554,200,50,2020/02/08 12:00:36
5901020563,0,14,2020/02/08 12:00:36
5901020590,0,36,2020/02/08 12:00:36
5901020616,0,42,2020/02/08 12:00:36
5901020634,0,40,2020/02/08 12:00:36
5901020652,0,34,2020/02/08 12:00:36
5901020661,0,22,2020/02/08 12:00:36
5901020670,47,53,2020/02/08 12:00:36
5901020689,172,50,2020/02/08 12:00:36
5901020698,16,38,2020/02/08 12:00:36
5901020732,194,50,2020/02/08 12:00:36
5901020858,0,24,2020/02/08 12:00:36
5901020876,0,24,2020/02/08 12:00:36
5901020901,4,54,2020/02/08 12:00:36
5901021248,0,20,2020/02/08 12:00:36
5901021346,0,40,2020/02/08 12:00:36
5901021382,6,14,2020/02/08 12:00:36
5901021408,2,24,2020/02/08 12:00:36
5901022521,10,38,2020/02/08 12:00:36
5901022601,199,48,2020/02/08 12:00:36
5901022898,0,42,2020/02/08 12:00:36
5901023091,302,112,2020/02/08 12:00:36
5901023153,60,76,2020/02/08 12:00:36
5901023215,198,50,2020/02/08 12:00:36
5901023304,10,20,2020/02/08 12:00:36
5901023313,0,10,2020/02/08 12:00:36
5901023331,0,26,2020/02/08 12:00:36
5901023386,100,50,2020/02/08 12:00:36
5901023591,0,6,2020/02/08 12:00:36
5901023653,2,6,2020/02/08 12:00:36
5901023680,66,56,2020/02/08 12:00:36
5901023706,174,54,2020/02/08 12:00:36
5901023724,82,34,2020/02/08 12:00:36
5901023831,0,22,2020/02/08 12:00:36
5901023886,2,0,2020/02/08 12:00:36
5901023902,0,20,2020/02/08 12:00:36
5901024007,202,48,2020/02/08 12:00:36
5901024098,198,58,2020/02/08 12:00:36
5901024114,0,4,2020/02/08 12:00:36
5901024123,44,30,2020/02/08 12:00:36
5901024212,198,70,2020/02/08 12:00:36
5901024221,0,26,2020/02/08 12:00:36
5901024310,0,28,2020/02/08 12:00:36
5901024347,118,22,2020/02/08 12:00:36
5901024427,0,38,2020/02/08 12:00:36
5901024472,0,38,2020/02/08 12:00:36
5901024481,6,24,2020/02/08 12:00:36
5901024516,64,24,2020/02/08 12:00:36
5901024525,200,50,2020/02/08 12:00:36
5901024543,0,30,2020/02/08 12:00:36
5901024632,28,40,2020/02/08 12:00:36
5901024669,0,46,2020/02/08 12:00:36
5901024678,198,50,2020/02/08 12:00:36
5901024687,0,26,2020/02/08 12:00:36
5901024696,0,22,2020/02/08 12:00:36
5901024712,0,28,2020/02/08 12:00:36
5901024758,0,12,2020/02/08 12:00:36
5901024829,0,28,2020/02/08 12:00:36
5901024856,198,52,2020/02/08 12:00:36
5901024865,0,4,2020/02/08 12:00:36
5901024874,50,30,2020/02/08 12:00:36
5901024883,184,34,2020/02/08 12:00:36
5901024892,2,40,2020/02/08 12:00:36
5901024909,14,30,2020/02/08 12:00:36
5901024918,18,18,2020/02/08 12:00:36
5901024927,200,50,2020/02/08 12:00:36
5901090074,0,32,2020/02/08 12:00:36
5901090127,0,16,2020/02/08 12:00:36
5901090154,0,22,2020/02/08 12:00:36
5901090181,0,24,2020/02/08 12:00:36
5901090216,124,62,2020/02/08 12:00:36
5901090243,200,52,2020/02/08 12:00:36
5901090289,0,36,2020/02/08 12:00:36
5901090323,0,16,2020/02/08 12:00:36
5901090369,6,36,2020/02/08 12:00:36
5901091473,100,24,2020/02/08 12:00:36
5901091544,0,42,2020/02/08 12:00:36
5901091759,196,44,2020/02/08 12:00:36
5901091820,0,18,2020/02/08 12:00:36
5901091857,0,2,2020/02/08 12:00:36
5901091884,0,2,2020/02/08 12:00:36
5901091973,0,4,2020/02/08 12:00:36
5901091991,116,22,2020/02/08 12:00:36
5901092069,200,50,2020/02/08 12:00:36
5901100155,192,50,2020/02/08 12:00:36
5901100333,2,6,2020/02/08 12:00:36
5901100422,6,34,2020/02/08 12:00:36
5901100431,8,38,2020/02/08 12:00:36
5901100440,8,44,2020/02/08 12:00:36
5901100495,4,2,2020/02/08 12:00:36
5901100628,0,38,2020/02/08 12:00:36
5901100664,0,14,2020/02/08 12:00:36
5901100717,114,48,2020/02/08 12:00:36
5901100735,200,50,2020/02/08 12:00:36
5901100771,0,30,2020/02/08 12:00:36
5901100959,5,25,2020/02/08 12:00:36
5901101072,0,6,2020/02/08 12:00:36
5901101161,0,24,2020/02/08 12:00:36
5901101205,0,20,2020/02/08 12:00:36
5901101509,0,28,2020/02/08 12:00:36
5901101625,0,28,2020/02/08 12:00:36
5901101929,14,32,2020/02/08 12:00:36
5901102015,200,50,2020/02/08 12:00:36
5901102417,202,54,2020/02/08 12:00:36
5901102515,2,8,2020/02/08 12:00:36
5901102579,212,52,2020/02/08 12:00:36
5901102597,200,48,2020/02/08 12:00:36
5901102631,0,32,2020/02/08 12:00:36
5901102677,0,48,2020/02/08 12:00:36
5901102686,198,48,2020/02/08 12:00:36
5901102748,0,2,2020/02/08 12:00:36
5901102828,4,30,2020/02/08 12:00:36
5901103110,4,10,2020/02/08 12:00:36
5901103147,4,40,2020/02/08 12:00:36
5901103183,40,22,2020/02/08 12:00:36
5901103209,182,50,2020/02/08 12:00:36
5901103236,2,20,2020/02/08 12:00:36
5901103334,190,50,2020/02/08 12:00:36
5901103343,146,48,2020/02/08 12:00:36
5901103414,1,24,2020/02/08 12:00:36
5901103423,200,48,2020/02/08 12:00:36
5901103469,0,40,2020/02/08 12:00:36
5901103496,0,8,2020/02/08 12:00:36
5901103512,0,6,2020/02/08 12:00:36
5901103521,0,2,2020/02/08 12:00:36
5901103530,4,28,2020/02/08 12:00:36
5901103549,0,28,2020/02/08 12:00:36
5901103558,0,34,2020/02/08 12:00:36
5901103576,10,14,2020/02/08 12:00:36
5901103585,150,46,2020/02/08 12:00:36
5901110080,6,0,2020/02/08 12:00:36
5901110133,2,24,2020/02/08 12:00:36
5901110268,34,10,2020/02/08 12:00:36
5901110302,0,40,2020/02/08 12:00:36
5901110311,10,32,2020/02/08 12:00:36
5901110339,0,14,2020/02/08 12:00:36
5901110393,0,38,2020/02/08 12:00:36
5901110624,200,54,2020/02/08 12:00:36
5901111863,0,22,2020/02/08 12:00:36
5901111890,4,0,2020/02/08 12:00:36
5901111934,16,18,2020/02/08 12:00:36
5901112011,0,20,2020/02/08 12:00:36
5901112100,0,19,2020/02/08 12:00:36
5901112413,0,2,2020/02/08 12:00:36
5901112600,6,0,2020/02/08 12:00:36
5901112682,2,2,2020/02/08 12:00:36
5901112726,15,0,2020/02/08 12:00:36
5901112762,199,50,2020/02/08 12:00:36
5901112780,25,24,2020/02/08 12:00:36
5901112824,34,6,2020/02/08 12:00:36
5901112842,0,2,2020/02/08 12:00:36
5901112860,0,6,2020/02/08 12:00:36
5901112879,0,2,2020/02/08 12:00:36
5901112995,0,6,2020/02/08 12:00:36
5901113027,0,42,2020/02/08 12:00:36
5901113045,0,4,2020/02/08 12:00:36
5901113081,200,50,2020/02/08 12:00:36
5901113198,200,48,2020/02/08 12:00:36
5901113205,0,8,2020/02/08 12:00:36
5901113223,14,18,2020/02/08 12:00:36
5901113232,0,22,2020/02/08 12:00:36
5901113269,116,38,2020/02/08 12:00:36
5901113296,0,20,2020/02/08 12:00:36
5901113303,14,8,2020/02/08 12:00:36
5901113312,12,8,2020/02/08 12:00:36
5901113330,0,2,2020/02/08 12:00:36
5901113367,0,26,2020/02/08 12:00:36
5901113376,0,24,2020/02/08 12:00:36
5901113385,102,46,2020/02/08 12:00:36
5901113438,0,2,2020/02/08 12:00:36
5901113509,0,20,2020/02/08 12:00:36
5901113527,200,50,2020/02/08 12:00:36
5901113545,200,50,2020/02/08 12:00:36
5901113554,114,28,2020/02/08 12:00:36
5901120022,128,20,2020/02/08 12:00:36
5901120139,0,20,2020/02/08 12:00:36
5901120175,202,48,2020/02/08 12:00:36
5901120184,0,16,2020/02/08 12:00:36
5901121421,206,68,2020/02/08 12:00:36
5901121449,185,51,2020/02/08 12:00:36
5901121501,6,0,2020/02/08 12:00:36
5901121574,0,30,2020/02/08 12:00:36
5901121583,2,12,2020/02/08 12:00:36
5901121592,0,40,2020/02/08 12:00:36
5901121618,142,44,2020/02/08 12:00:36
5901121672,84,34,2020/02/08 12:00:36
5901121798,0,16,2020/02/08 12:00:36
5901121823,200,50,2020/02/08 12:00:36
5901121869,200,48,2020/02/08 12:00:36
5901121896,1,12,2020/02/08 12:00:36
5901121912,2,12,2020/02/08 12:00:36
5901121930,0,14,2020/02/08 12:00:36
5901121958,0,24,2020/02/08 12:00:36
5901121985,0,46,2020/02/08 12:00:36
5901122026,0,18,2020/02/08 12:00:36
5901122035,4,0,2020/02/08 12:00:36
5901150011,2,24,2020/02/08 12:00:36
5901150146,0,23,2020/02/08 12:00:36
5901150244,0,24,2020/02/08 12:00:36
5901150271,76,0,2020/02/08 12:00:36
5901150280,0,2,2020/02/08 12:00:36
5901150342,2,58,2020/02/08 12:00:36
5901150351,0,48,2020/02/08 12:00:36
5901150459,338,90,2020/02/08 12:00:36
5901150468,0,2,2020/02/08 12:00:36
5901150511,0,20,2020/02/08 12:00:36
5901150548,0,2,2020/02/08 12:00:36
5901150575,200,50,2020/02/08 12:00:36
5901150593,0,6,2020/02/08 12:00:36
5901150600,4,32,2020/02/08 12:00:36
5901150682,0,22,2020/02/08 12:00:36
5901150762,0,36,2020/02/08 12:00:36
5901150771,0,30,2020/02/08 12:00:36
5901150815,0,28,2020/02/08 12:00:36
5901151956,30,28,2020/02/08 12:00:36
5901152024,0,26,2020/02/08 12:00:36
5901152122,2,38,2020/02/08 12:00:36
5901152131,0,10,2020/02/08 12:00:36
5901152453,0,22,2020/02/08 12:00:36
5901152471,0,12,2020/02/08 12:00:36
5901152604,200,53,2020/02/08 12:00:36
5901152640,6,34,2020/02/08 12:00:36
5901152659,0,20,2020/02/08 12:00:36
5901152686,0,34,2020/02/08 12:00:36
5901152720,4,20,2020/02/08 12:00:36
5901152739,0,34,2020/02/08 12:00:36
5901152748,0,22,2020/02/08 12:00:36
5901152793,198,50,2020/02/08 12:00:36
5901152837,4,44,2020/02/08 12:00:36
5901152882,0,14,2020/02/08 12:00:36
5901152971,2,24,2020/02/08 12:00:36
5901153101,0,14,2020/02/08 12:00:36
5901153110,0,36,2020/02/08 12:00:36
5901153245,0,36,2020/02/08 12:00:36
5901153263,200,53,2020/02/08 12:00:36
5901153272,0,2,2020/02/08 12:00:36
5901153325,0,8,2020/02/08 12:00:36
5901153405,2,32,2020/02/08 12:00:36
5901153432,194,50,2020/02/08 12:00:36
5901153496,0,52,2020/02/08 12:00:36
5901153503,4,20,2020/02/08 12:00:36
5901153521,0,50,2020/02/08 12:00:36
5901153610,0,16,2020/02/08 12:00:36
5901153656,0,4,2020/02/08 12:00:36
5901153674,2,0,2020/02/08 12:00:36
5901153683,20,40,2020/02/08 12:00:36
5901153781,10,22,2020/02/08 12:00:36
5901153790,192,64,2020/02/08 12:00:36
5901153807,28,24,2020/02/08 12:00:36
5901153816,0,40,2020/02/08 12:00:36
5901153825,14,26,2020/02/08 12:00:36
5901153852,2,16,2020/02/08 12:00:36
5901153861,0,6,2020/02/08 12:00:36
5901153870,10,8,2020/02/08 12:00:36
5901153889,10,30,2020/02/08 12:00:36
5901160044,0,10,2020/02/08 12:00:36
5901160099,200,75,2020/02/08 12:00:36
5901160222,200,50,2020/02/08 12:00:36
5901160277,0,32,2020/02/08 12:00:36
5901160286,0,4,2020/02/08 12:00:36
5901160320,4,36,2020/02/08 12:00:36
5901160400,4,10,2020/02/08 12:00:36
5901160428,4,0,2020/02/08 12:00:36
5901160544,16,20,2020/02/08 12:00:36
5901160562,38,34,2020/02/08 12:00:36
5901160704,60,20,2020/02/08 12:00:36
5901160802,44,40,2020/02/08 12:00:36
5901161890,0,3,2020/02/08 12:00:36
5901161961,2,36,2020/02/08 12:00:36
5901161998,0,22,2020/02/08 12:00:36
5901162002,50,34,2020/02/08 12:00:36
5901162119,0,10,2020/02/08 12:00:36
5901162182,176,42,2020/02/08 12:00:36
5901162306,0,2,2020/02/08 12:00:36
5901162459,174,52,2020/02/08 12:00:36
5901162780,190,50,2020/02/08 12:00:36
5901162806,0,12,2020/02/08 12:00:36
5901162833,16,8,2020/02/08 12:00:36
5901162879,0,12,2020/02/08 12:00:36
5901163027,22,38,2020/02/08 12:00:36
5901163107,0,2,2020/02/08 12:00:36
5901163214,0,34,2020/02/08 12:00:36
5901163241,4,60,2020/02/08 12:00:36
5901163250,0,2,2020/02/08 12:00:36
5901163269,0,12,2020/02/08 12:00:36
5901163296,0,10,2020/02/08 12:00:36
5901163312,200,63,2020/02/08 12:00:36
5901163394,0,2,2020/02/08 12:00:36
5901163410,0,6,2020/02/08 12:00:36
5901163429,200,50,2020/02/08 12:00:36
5901163438,0,26,2020/02/08 12:00:36
5901163465,0,14,2020/02/08 12:00:36
5901163474,0,50,2020/02/08 12:00:36
5901163483,198,52,2020/02/08 12:00:36
5901163492,96,26,2020/02/08 12:00:36
5901163509,200,52,2020/02/08 12:00:36
5901170022,12,24,2020/02/08 12:00:36
5901170040,0,36,2020/02/08 12:00:36
5901170059,24,30,2020/02/08 12:00:36
5901170139,0,6,2020/02/08 12:00:36
5901170184,16,46,2020/02/08 12:00:36
5901170255,8,32,2020/02/08 12:00:36
5901170264,4,47,2020/02/08 12:00:36
5901170335,0,72,2020/02/08 12:00:36
5901170433,0,37,2020/02/08 12:00:36
5901170442,0,26,2020/02/08 12:00:36
5901170648,16,34,2020/02/08 12:00:36
5901170906,0,22,2020/02/08 12:00:36
5901170915,4,0,2020/02/08 12:00:36
5901172160,2,10,2020/02/08 12:00:36
5901172197,10,16,2020/02/08 12:00:36
5901172213,126,60,2020/02/08 12:00:36
5901172240,6,34,2020/02/08 12:00:36
5901172268,22,32,2020/02/08 12:00:36
5901172508,146,44,2020/02/08 12:00:36
5901172544,6,24,2020/02/08 12:00:36
5901172651,0,12,2020/02/08 12:00:36
5901172688,0,28,2020/02/08 12:00:36
5901172697,8,20,2020/02/08 12:00:36
5901172740,0,28,2020/02/08 12:00:36
5901172786,0,4,2020/02/08 12:00:36
5901172820,202,54,2020/02/08 12:00:36
5901172839,0,38,2020/02/08 12:00:36
5901172924,34,30,2020/02/08 12:00:36
5901172933,13,10,2020/02/08 12:00:36
5901172964,148,42,2020/02/08 12:00:36
5901173041,194,48,2020/02/08 12:00:36
5901173050,0,20,2020/02/08 12:00:36
5901173201,4,36,2020/02/08 12:00:36
5901173210,0,26,2020/02/08 12:00:36
5901173283,0,14,2020/02/08 12:00:36
5901173292,0,8,2020/02/08 12:00:36
5901173390,0,42,2020/02/08 12:00:36
5901173407,2,8,2020/02/08 12:00:36
5901173498,200,50,2020/02/08 12:00:36
5901173587,2,36,2020/02/08 12:00:36
5901173603,0,30,2020/02/08 12:00:36
5901173658,0,28,2020/02/08 12:00:36
5901173685,0,38,2020/02/08 12:00:36
5901173710,2,0,2020/02/08 12:00:36
5901173729,0,34,2020/02/08 12:00:36
5901173738,0,10,2020/02/08 12:00:36
5901173756,1,0,2020/02/08 12:00:36
5901173765,4,44,2020/02/08 12:00:36
5901173774,200,46,2020/02/08 12:00:36
5901173809,0,28,2020/02/08 12:00:36
5901173827,0,40,2020/02/08 12:00:36
5901180037,0,38,2020/02/08 12:00:36
5901180055,170,40,2020/02/08 12:00:36
5901180126,64,34,2020/02/08 12:00:36
5901180162,0,30,2020/02/08 12:00:36
5901180215,28,34,2020/02/08 12:00:36
5901180224,150,48,2020/02/08 12:00:36
5901180304,0,20,2020/02/08 12:00:36
5901180322,200,44,2020/02/08 12:00:36
5901180368,84,22,2020/02/08 12:00:36
5901182031,200,48,2020/02/08 12:00:36
5901182068,184,70,2020/02/08 12:00:36
5901182086,16,60,2020/02/08 12:00:36
5901182219,16,30,2020/02/08 12:00:36
5901182228,0,10,2020/02/08 12:00:36
5901182255,6,24,2020/02/08 12:00:36
5901183323,0,12,2020/02/08 12:00:36
5901183396,0,8,2020/02/08 12:00:36
5901183510,0,12,2020/02/08 12:00:36
5901183672,4,40,2020/02/08 12:00:36
5901183716,62,68,2020/02/08 12:00:36
5901183789,190,50,2020/02/08 12:00:36
5901183823,0,4,2020/02/08 12:00:36
5901183887,96,36,2020/02/08 12:00:36
5901184062,0,20,2020/02/08 12:00:36
5901184071,2,18,2020/02/08 12:00:36
5901184080,0,4,2020/02/08 12:00:36
5901184106,202,46,2020/02/08 12:00:36
5901184142,0,30,2020/02/08 12:00:36
5901184213,0,6,2020/02/08 12:00:36
5901184259,198,50,2020/02/08 12:00:36
5901184375,0,42,2020/02/08 12:00:36
5901184437,0,4,2020/02/08 12:00:36
5901184446,8,32,2020/02/08 12:00:36
5901184464,200,58,2020/02/08 12:00:36
5901184473,0,32,2020/02/08 12:00:36
5901184491,102,36,2020/02/08 12:00:36
5901184508,2,0,2020/02/08 12:00:36
5901184517,4,4,2020/02/08 12:00:36
5901184535,2,18,2020/02/08 12:00:36
5901190024,0,30,2020/02/08 12:00:36
5901190033,0,46,2020/02/08 12:00:36
5901190042,16,38,2020/02/08 12:00:36
5901190060,16,38,2020/02/08 12:00:36
5901190079,4,58,2020/02/08 12:00:36
5901190104,0,20,2020/02/08 12:00:36
5901190177,200,50,2020/02/08 12:00:36
5901190220,0,26,2020/02/08 12:00:36
5901190284,14,36,2020/02/08 12:00:36
5901190408,24,42,2020/02/08 12:00:36
5901190426,178,38,2020/02/08 12:00:36
5901190515,0,7,2020/02/08 12:00:36
5901190668,0,34,2020/02/08 12:00:36
5901190686,194,48,2020/02/08 12:00:36
5901190695,2,34,2020/02/08 12:00:36
5901190784,58,44,2020/02/08 12:00:36
5901192126,0,30,2020/02/08 12:00:36
5901192153,0,36,2020/02/08 12:00:36
5901192162,198,50,2020/02/08 12:00:36
5901192180,82,46,2020/02/08 12:00:36
5901192233,8,38,2020/02/08 12:00:36
5901192448,0,22,2020/02/08 12:00:36
5901192653,0,4,2020/02/08 12:00:36
5901192751,0,36,2020/02/08 12:00:36
5901192831,0,18,2020/02/08 12:00:36
5901192877,2,0,2020/02/08 12:00:36
5901193070,6,34,2020/02/08 12:00:36
5901193105,10,24,2020/02/08 12:00:36
5901193123,14,36,2020/02/08 12:00:36
5901193150,10,36,2020/02/08 12:00:36
5901193169,2,20,2020/02/08 12:00:36
5901193178,189,50,2020/02/08 12:00:36
5901193187,0,46,2020/02/08 12:00:36
5901193196,0,2,2020/02/08 12:00:36
5901193221,152,50,2020/02/08 12:00:36
5901193230,0,8,2020/02/08 12:00:36
5901193249,0,52,2020/02/08 12:00:36
5901200070,0,68,2020/02/08 12:00:36
5901200105,8,18,2020/02/08 12:00:36
5901200114,8,20,2020/02/08 12:00:36
5901200123,22,16,2020/02/08 12:00:36
5901200141,4,24,2020/02/08 12:00:36
5901200534,0,34,2020/02/08 12:00:36
5901201540,0,22,2020/02/08 12:00:36
5901201568,200,50,2020/02/08 12:00:36
5901201728,0,18,2020/02/08 12:00:36
5901201746,0,34,2020/02/08 12:00:36
5901201755,0,4,2020/02/08 12:00:36
5901201826,0,32,2020/02/08 12:00:36
5901201951,4,20,2020/02/08 12:00:36
5901202047,202,44,2020/02/08 12:00:36
5901202154,0,24,2020/02/08 12:00:36
5901202216,0,32,2020/02/08 12:00:36
5901202396,0,6,2020/02/08 12:00:36
5901202592,4,39,2020/02/08 12:00:36
5901202627,180,54,2020/02/08 12:00:36
5901202645,0,24,2020/02/08 12:00:36
5901202672,3,12,2020/02/08 12:00:36
5901202681,10,32,2020/02/08 12:00:36
5901202752,20,28,2020/02/08 12:00:36
5901202789,0,2,2020/02/08 12:00:36
5901202841,191,50,2020/02/08 12:00:36
5901202850,0,1,2020/02/08 12:00:36
5901202958,0,8,2020/02/08 12:00:36
5901202976,200,52,2020/02/08 12:00:36
5901202994,94,38,2020/02/08 12:00:36
5901203044,202,46,2020/02/08 12:00:36
5901203071,0,28,2020/02/08 12:00:36
5901203106,5,4,2020/02/08 12:00:36
5901203160,74,8,2020/02/08 12:00:36
5901203213,18,0,2020/02/08 12:00:36
5901203222,2,4,2020/02/08 12:00:36
5901203259,198,50,2020/02/08 12:00:36
5901203277,0,4,2020/02/08 12:00:36
5901203302,2,0,2020/02/08 12:00:36
5901203320,194,50,2020/02/08 12:00:36
5902010016,28,26,2020/02/08 12:00:36
5902010025,206,46,2020/02/08 12:00:36
5902010132,4,62,2020/02/08 12:00:36
5902011308,0,32,2020/02/08 12:00:36
5902011326,8,4,2020/02/08 12:00:36
5902011335,0,94,2020/02/08 12:00:36
5902020012,0,30,2020/02/08 12:00:36
5902021153,0,24,2020/02/08 12:00:36
5902021233,0,24,2020/02/08 12:00:36
5902021242,0,42,2020/02/08 12:00:36
5902021377,2,32,2020/02/08 12:00:36
5902022669,10,2,2020/02/08 12:00:36
5902022687,0,24,2020/02/08 12:00:36
5902022721,200,90,2020/02/08 12:00:36
5902022749,0,30,2020/02/08 12:00:36
5902022794,0,50,2020/02/08 12:00:36
5902022801,10,30,2020/02/08 12:00:36
5902022829,18,4,2020/02/08 12:00:36
5902022874,0,32,2020/02/08 12:00:36
5902022892,26,30,2020/02/08 12:00:36
5902022972,170,68,2020/02/08 12:00:36
5902030063,0,8,2020/02/08 12:00:36
5902030090,2,22,2020/02/08 12:00:36
5902030205,0,100,2020/02/08 12:00:36
5902030269,0,46,2020/02/08 12:00:36
5902030287,14,62,2020/02/08 12:00:36
5902030303,55,34,2020/02/08 12:00:36
5902030312,0,32,2020/02/08 12:00:36
5902030410,0,34,2020/02/08 12:00:36
5902030634,0,40,2020/02/08 12:00:36
5902030643,200,60,2020/02/08 12:00:36
5902031882,196,50,2020/02/08 12:00:36
5902031999,8,86,2020/02/08 12:00:36
5902032174,0,96,2020/02/08 12:00:36
5902032218,198,40,2020/02/08 12:00:36
5902032227,0,24,2020/02/08 12:00:36
5902032370,0,32,2020/02/08 12:00:36
5902032432,10,20,2020/02/08 12:00:36
5902032441,2,96,2020/02/08 12:00:36
5902032450,3,28,2020/02/08 12:00:36
5902032487,38,28,2020/02/08 12:00:36
5902032521,200,52,2020/02/08 12:00:36
5902032530,2,42,2020/02/08 12:00:36
5902032647,6,30,2020/02/08 12:00:36
5902032665,88,86,2020/02/08 12:00:36
5902032674,198,50,2020/02/08 12:00:36
5902040014,202,47,2020/02/08 12:00:36
5902040041,52,30,2020/02/08 12:00:36
5902040069,0,26,2020/02/08 12:00:36
5902040087,199,50,2020/02/08 12:00:36
5902040096,13,14,2020/02/08 12:00:36
5902040229,6,10,2020/02/08 12:00:36
5902040238,40,30,2020/02/08 12:00:36
5902040274,80,52,2020/02/08 12:00:36
