醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
2391030026,273,92,2020/02/08 06:00:35
2391040012,98,80,2020/02/08 06:00:35
5901011662,0,34,2020/02/08 06:00:35
5901011733,16,6,2020/02/08 06:00:35
5901011760,0,12,2020/02/08 06:00:35
5901011975,4,0,2020/02/08 06:00:35
5901012383,4,4,2020/02/08 06:00:35
5901012454,2,0,2020/02/08 06:00:35
5901012490,0,3,2020/02/08 06:00:35
5901012507,0,4,2020/02/08 06:00:35
5901012570,0,2,2020/02/08 06:00:35
5901012632,0,2,2020/02/08 06:00:35
5901012669,2,60,2020/02/08 06:00:35
5901012767,0,6,2020/02/08 06:00:35
5901013095,6,0,2020/02/08 06:00:35
5901013120,1,9,2020/02/08 06:00:35
5901013264,2,6,2020/02/08 06:00:35
5901013344,0,2,2020/02/08 06:00:35
5901013442,0,30,2020/02/08 06:00:35
5901013451,0,4,2020/02/08 06:00:35
5901013460,0,8,2020/02/08 06:00:35
5901013488,0,20,2020/02/08 06:00:35
5901013497,6,4,2020/02/08 06:00:35
5901013513,0,8,2020/02/08 06:00:35
5901020296,0,8,2020/02/08 06:00:35
5901020376,4,0,2020/02/08 06:00:35
5901020554,0,2,2020/02/08 06:00:35
5901020616,0,2,2020/02/08 06:00:35
5901020670,0,11,2020/02/08 06:00:35
5901020689,0,6,2020/02/08 06:00:35
5901020876,2,0,2020/02/08 06:00:35
5901020901,0,14,2020/02/08 06:00:35
5901021248,0,22,2020/02/08 06:00:35
5901021382,4,0,2020/02/08 06:00:35
5901021408,2,24,2020/02/08 06:00:35
5901022521,2,0,2020/02/08 06:00:35
5901022601,7,0,2020/02/08 06:00:35
5901022898,0,10,2020/02/08 06:00:35
5901023073,2,0,2020/02/08 06:00:35
5901023091,124,62,2020/02/08 06:00:35
5901023153,0,34,2020/02/08 06:00:35
5901023215,4,0,2020/02/08 06:00:35
5901023304,6,2,2020/02/08 06:00:35
5901023313,0,10,2020/02/08 06:00:35
5901023331,0,26,2020/02/08 06:00:35
5901023591,0,6,2020/02/08 06:00:35
5901023653,2,6,2020/02/08 06:00:35
5901023680,0,10,2020/02/08 06:00:35
5901023706,0,6,2020/02/08 06:00:35
5901023886,0,4,2020/02/08 06:00:35
5901024007,2,0,2020/02/08 06:00:35
5901024098,0,8,2020/02/08 06:00:35
5901024212,0,20,2020/02/08 06:00:35
5901024221,0,10,2020/02/08 06:00:35
5901024347,0,4,2020/02/08 06:00:35
5901024481,0,2,2020/02/08 06:00:35
5901024632,4,20,2020/02/08 06:00:35
5901024669,0,22,2020/02/08 06:00:35
5901024856,0,2,2020/02/08 06:00:35
5901024865,0,4,2020/02/08 06:00:35
5901024874,0,2,2020/02/08 06:00:35
5901024883,0,10,2020/02/08 06:00:35
5901024892,2,0,2020/02/08 06:00:35
5901024918,0,8,2020/02/08 06:00:35
5901024927,200,50,2020/02/08 06:00:35
5901090074,0,6,2020/02/08 06:00:35
5901090154,0,2,2020/02/08 06:00:35
5901090181,0,4,2020/02/08 06:00:35
5901090216,0,22,2020/02/08 06:00:35
5901090243,0,2,2020/02/08 06:00:35
5901090323,0,2,2020/02/08 06:00:35
5901091473,4,0,2020/02/08 06:00:35
5901091857,0,2,2020/02/08 06:00:35
5901091884,0,2,2020/02/08 06:00:35
5901091973,0,4,2020/02/08 06:00:35
5901091991,12,0,2020/02/08 06:00:35
5901092069,0,4,2020/02/08 06:00:35
5901100333,2,6,2020/02/08 06:00:35
5901100422,4,0,2020/02/08 06:00:35
5901100431,0,8,2020/02/08 06:00:35
5901100440,0,10,2020/02/08 06:00:35
5901100495,4,2,2020/02/08 06:00:35
5901100664,0,14,2020/02/08 06:00:35
5901100959,2,0,2020/02/08 06:00:35
5901101072,0,6,2020/02/08 06:00:35
5901101205,0,2,2020/02/08 06:00:35
5901101536,2,0,2020/02/08 06:00:35
5901101625,2,0,2020/02/08 06:00:35
5901102015,4,4,2020/02/08 06:00:35
5901102417,2,4,2020/02/08 06:00:35
5901102515,2,0,2020/02/08 06:00:35
5901102579,12,2,2020/02/08 06:00:35
5901102677,0,8,2020/02/08 06:00:35
5901102748,0,2,2020/02/08 06:00:35
5901102828,2,0,2020/02/08 06:00:35
5901103147,4,40,2020/02/08 06:00:35
5901103183,0,2,2020/02/08 06:00:35
5901103423,12,0,2020/02/08 06:00:35
5901103469,0,2,2020/02/08 06:00:35
5901103496,0,8,2020/02/08 06:00:35
5901103512,0,6,2020/02/08 06:00:35
5901103521,0,2,2020/02/08 06:00:35
5901110080,6,0,2020/02/08 06:00:35
5901110624,0,4,2020/02/08 06:00:35
5901111890,4,0,2020/02/08 06:00:35
5901112600,6,0,2020/02/08 06:00:35
5901112682,2,2,2020/02/08 06:00:35
5901112726,1,0,2020/02/08 06:00:35
5901112762,1,0,2020/02/08 06:00:35
5901112780,0,4,2020/02/08 06:00:35
5901112824,8,0,2020/02/08 06:00:35
5901112842,0,2,2020/02/08 06:00:35
5901112995,0,6,2020/02/08 06:00:35
5901113027,0,16,2020/02/08 06:00:35
5901113045,0,4,2020/02/08 06:00:35
5901113296,0,2,2020/02/08 06:00:35
5901113330,0,2,2020/02/08 06:00:35
5901113376,0,24,2020/02/08 06:00:35
5901113385,2,18,2020/02/08 06:00:35
5901113438,0,2,2020/02/08 06:00:35
5901113545,200,50,2020/02/08 06:00:35
5901113554,2,0,2020/02/08 06:00:35
5901120022,0,2,2020/02/08 06:00:35
5901120139,0,2,2020/02/08 06:00:35
5901120175,2,0,2020/02/08 06:00:35
5901120184,0,16,2020/02/08 06:00:35
5901121421,6,18,2020/02/08 06:00:35
5901121449,1,1,2020/02/08 06:00:35
5901121574,0,30,2020/02/08 06:00:35
5901121592,0,6,2020/02/08 06:00:35
5901121618,0,4,2020/02/08 06:00:35
5901121672,0,2,2020/02/08 06:00:35
5901121869,0,4,2020/02/08 06:00:35
5901121896,1,0,2020/02/08 06:00:35
5901121912,2,12,2020/02/08 06:00:35
5901121930,0,2,2020/02/08 06:00:35
5901121985,0,46,2020/02/08 06:00:35
5901122026,0,18,2020/02/08 06:00:35
5901122035,4,0,2020/02/08 06:00:35
5901150146,0,1,2020/02/08 06:00:35
5901150235,0,18,2020/02/08 06:00:35
5901150271,2,0,2020/02/08 06:00:35
5901150342,0,18,2020/02/08 06:00:35
5901150459,176,50,2020/02/08 06:00:35
5901150468,0,2,2020/02/08 06:00:35
5901150548,0,2,2020/02/08 06:00:35
5901150593,0,6,2020/02/08 06:00:35
5901150682,0,2,2020/02/08 06:00:35
5901150815,162,56,2020/02/08 06:00:35
5901151956,2,0,2020/02/08 06:00:35
5901152471,0,12,2020/02/08 06:00:35
5901152604,0,3,2020/02/08 06:00:35
5901152640,0,4,2020/02/08 06:00:35
5901152686,0,4,2020/02/08 06:00:35
5901152793,0,2,2020/02/08 06:00:35
5901152837,0,8,2020/02/08 06:00:35
5901152882,0,14,2020/02/08 06:00:35
5901153110,0,4,2020/02/08 06:00:35
5901153245,0,2,2020/02/08 06:00:35
5901153263,0,3,2020/02/08 06:00:35
5901153325,0,8,2020/02/08 06:00:35
5901153432,0,4,2020/02/08 06:00:35
5901153496,0,2,2020/02/08 06:00:35
5901153503,2,0,2020/02/08 06:00:35
5901153521,0,12,2020/02/08 06:00:35
5901153656,0,4,2020/02/08 06:00:35
5901153674,2,0,2020/02/08 06:00:35
5901153683,0,12,2020/02/08 06:00:35
5901153727,0,6,2020/02/08 06:00:35
5901153781,162,48,2020/02/08 06:00:35
5901153790,0,14,2020/02/08 06:00:35
5901153852,2,16,2020/02/08 06:00:35
5901153870,4,0,2020/02/08 06:00:35
5901160277,0,2,2020/02/08 06:00:35
5901160286,10,0,2020/02/08 06:00:35
5901160320,0,4,2020/02/08 06:00:35
5901160400,4,10,2020/02/08 06:00:35
5901160428,4,0,2020/02/08 06:00:35
5901160544,0,2,2020/02/08 06:00:35
5901160802,0,4,2020/02/08 06:00:35
5901161890,0,3,2020/02/08 06:00:35
5901161998,4,0,2020/02/08 06:00:35
5901162002,0,10,2020/02/08 06:00:35
5901162119,0,10,2020/02/08 06:00:35
5901162306,0,2,2020/02/08 06:00:35
5901162459,0,2,2020/02/08 06:00:35
5901162879,0,2,2020/02/08 06:00:35
5901163027,16,24,2020/02/08 06:00:35
5901163107,0,2,2020/02/08 06:00:35
5901163241,4,30,2020/02/08 06:00:35
5901163250,0,2,2020/02/08 06:00:35
5901163296,0,10,2020/02/08 06:00:35
5901163312,0,13,2020/02/08 06:00:35
5901163394,0,2,2020/02/08 06:00:35
5901163410,0,6,2020/02/08 06:00:35
5901163429,200,50,2020/02/08 06:00:35
5901163474,0,22,2020/02/08 06:00:35
5901163483,0,2,2020/02/08 06:00:35
5901163509,0,2,2020/02/08 06:00:35
5901170040,0,2,2020/02/08 06:00:35
5901170139,0,6,2020/02/08 06:00:35
5901170255,2,2,2020/02/08 06:00:35
5901170264,0,13,2020/02/08 06:00:35
5901170335,0,32,2020/02/08 06:00:35
5901170399,0,2,2020/02/08 06:00:35
5901170648,2,0,2020/02/08 06:00:35
5901170906,0,22,2020/02/08 06:00:35
5901170915,4,0,2020/02/08 06:00:35
5901172160,2,10,2020/02/08 06:00:35
5901172197,2,0,2020/02/08 06:00:35
5901172213,0,28,2020/02/08 06:00:35
5901172240,4,2,2020/02/08 06:00:35
5901172268,2,14,2020/02/08 06:00:35
5901172508,0,2,2020/02/08 06:00:35
5901172544,2,0,2020/02/08 06:00:35
5901172651,0,2,2020/02/08 06:00:35
5901172740,0,2,2020/02/08 06:00:35
5901172786,0,4,2020/02/08 06:00:35
5901172924,34,30,2020/02/08 06:00:35
5901173050,0,2,2020/02/08 06:00:35
5901173283,0,14,2020/02/08 06:00:35
5901173292,0,8,2020/02/08 06:00:35
5901173390,0,6,2020/02/08 06:00:35
5901173407,2,8,2020/02/08 06:00:35
5901173658,0,28,2020/02/08 06:00:35
5901173701,2,0,2020/02/08 06:00:35
5901173710,2,0,2020/02/08 06:00:35
5901173738,0,10,2020/02/08 06:00:35
5901173756,1,0,2020/02/08 06:00:35
5901173765,2,8,2020/02/08 06:00:35
5901180037,0,4,2020/02/08 06:00:35
5901180055,0,2,2020/02/08 06:00:35
5901180304,0,20,2020/02/08 06:00:35
5901182068,0,20,2020/02/08 06:00:35
5901182086,0,30,2020/02/08 06:00:35
5901182219,16,0,2020/02/08 06:00:35
5901182255,4,2,2020/02/08 06:00:35
5901183323,0,22,2020/02/08 06:00:35
5901183510,0,12,2020/02/08 06:00:35
5901183716,2,24,2020/02/08 06:00:35
5901183823,0,4,2020/02/08 06:00:35
5901183887,4,0,2020/02/08 06:00:35
5901184080,0,4,2020/02/08 06:00:35
5901184106,2,0,2020/02/08 06:00:35
5901184142,0,30,2020/02/08 06:00:35
5901184213,0,8,2020/02/08 06:00:35
5901184437,0,4,2020/02/08 06:00:35
5901184446,4,0,2020/02/08 06:00:35
5901184464,0,10,2020/02/08 06:00:35
5901184491,0,2,2020/02/08 06:00:35
5901184508,2,0,2020/02/08 06:00:35
5901184517,4,4,2020/02/08 06:00:35
5901190033,0,8,2020/02/08 06:00:35
5901190060,0,6,2020/02/08 06:00:35
5901190079,0,24,2020/02/08 06:00:35
5901190104,0,20,2020/02/08 06:00:35
5901190408,0,2,2020/02/08 06:00:35
5901190515,0,7,2020/02/08 06:00:35
5901192126,0,30,2020/02/08 06:00:35
5901192233,2,8,2020/02/08 06:00:35
5901192653,0,4,2020/02/08 06:00:35
5901192751,0,2,2020/02/08 06:00:35
5901192831,0,18,2020/02/08 06:00:35
5901192877,2,0,2020/02/08 06:00:35
5901193070,0,4,2020/02/08 06:00:35
5901193105,2,0,2020/02/08 06:00:35
5901193123,2,2,2020/02/08 06:00:35
5901193132,0,2,2020/02/08 06:00:35
5901193187,0,8,2020/02/08 06:00:35
5901193196,0,2,2020/02/08 06:00:35
5901193230,0,8,2020/02/08 06:00:35
5901193249,0,16,2020/02/08 06:00:35
5901200105,4,0,2020/02/08 06:00:35
5901200123,0,8,2020/02/08 06:00:35
5901201540,0,6,2020/02/08 06:00:35
5901201755,0,4,2020/02/08 06:00:35
5901201826,0,4,2020/02/08 06:00:35
5901201951,2,0,2020/02/08 06:00:35
5901202047,6,0,2020/02/08 06:00:35
5901202592,0,3,2020/02/08 06:00:35
5901202627,0,4,2020/02/08 06:00:35
5901202672,0,2,2020/02/08 06:00:35
5901202681,0,2,2020/02/08 06:00:35
5901202789,0,2,2020/02/08 06:00:35
5901202850,0,1,2020/02/08 06:00:35
5901202949,0,3,2020/02/08 06:00:35
5901202958,0,8,2020/02/08 06:00:35
5901202976,0,2,2020/02/08 06:00:35
5901203044,4,0,2020/02/08 06:00:35
5901203106,5,4,2020/02/08 06:00:35
5901203222,8,4,2020/02/08 06:00:35
5901203277,0,4,2020/02/08 06:00:35
5901203302,2,0,2020/02/08 06:00:35
5902010025,212,36,2020/02/08 06:00:35
5902010132,0,30,2020/02/08 06:00:35
5902011326,8,4,2020/02/08 06:00:35
5902011335,0,46,2020/02/08 06:00:35
5902020012,2,0,2020/02/08 06:00:35
5902022669,6,0,2020/02/08 06:00:35
5902022721,200,50,2020/02/08 06:00:35
5902022749,0,30,2020/02/08 06:00:35
5902022794,0,4,2020/02/08 06:00:35
5902022801,8,2,2020/02/08 06:00:35
5902022829,200,48,2020/02/08 06:00:35
5902022972,0,20,2020/02/08 06:00:35
5902030063,0,6,2020/02/08 06:00:35
5902030205,0,50,2020/02/08 06:00:35
5902030269,0,6,2020/02/08 06:00:35
5902030287,2,24,2020/02/08 06:00:35
5902030410,0,10,2020/02/08 06:00:35
5902030634,0,2,2020/02/08 06:00:35
5902030643,0,10,2020/02/08 06:00:35
5902031882,6,0,2020/02/08 06:00:35
5902031999,0,46,2020/02/08 06:00:35
5902032174,0,56,2020/02/08 06:00:35
5902032370,4,0,2020/02/08 06:00:35
5902032432,2,0,2020/02/08 06:00:35
5902032441,0,62,2020/02/08 06:00:35
5902032487,4,0,2020/02/08 06:00:35
5902032521,0,2,2020/02/08 06:00:35
5902032530,0,8,2020/02/08 06:00:35
5902032647,4,0,2020/02/08 06:00:35
5902032665,0,42,2020/02/08 06:00:35
5902040014,2,0,2020/02/08 06:00:35
5902040041,7,0,2020/02/08 06:00:35
5902040069,0,4,2020/02/08 06:00:35
5902040096,1,0,2020/02/08 06:00:35
5902040185,160,40,2020/02/08 06:00:35
5902040229,2,4,2020/02/08 06:00:35
5902040238,8,0,2020/02/08 06:00:35
5902040274,6,6,2020/02/08 06:00:35
5902040532,2,10,2020/02/08 06:00:35
5902042447,0,2,2020/02/08 06:00:35
5902042474,2,0,2020/02/08 06:00:35
5902042492,4,0,2020/02/08 06:00:35
5902042590,6,2,2020/02/08 06:00:35
5902042657,28,56,2020/02/08 06:00:35
5902050092,0,4,2020/02/08 06:00:35
5902050298,0,20,2020/02/08 06:00:35
5902050350,2,2,2020/02/08 06:00:35
5902050387,0,22,2020/02/08 06:00:35
5902050467,0,36,2020/02/08 06:00:35
5902050592,0,22,2020/02/08 06:00:35
5902050636,0,26,2020/02/08 06:00:35
5902050798,0,18,2020/02/08 06:00:35
5902050903,198,54,2020/02/08 06:00:35
5902050912,0,2,2020/02/08 06:00:35
5902051240,0,14,2020/02/08 06:00:35
5902051786,0,52,2020/02/08 06:00:35
5902051866,0,10,2020/02/08 06:00:35
5902053833,2,2,2020/02/08 06:00:35
5902054689,0,34,2020/02/08 06:00:35
5902055480,6,0,2020/02/08 06:00:35
5902056638,2,2,2020/02/08 06:00:35
5902056692,0,47,2020/02/08 06:00:35
5902056718,0,86,2020/02/08 06:00:35
5902056754,0,4,2020/02/08 06:00:35
5902056825,0,28,2020/02/08 06:00:35
5902056923,2,4,2020/02/08 06:00:35
5902057126,0,2,2020/02/08 06:00:35
5902057144,0,2,2020/02/08 06:00:35
5902057162,0,8,2020/02/08 06:00:35
5902057288,4,18,2020/02/08 06:00:35
5902057500,2,4,2020/02/08 06:00:35
5902057831,16,20,2020/02/08 06:00:35
5902057948,0,2,2020/02/08 06:00:35
5902060150,0,2,2020/02/08 06:00:35
5902061540,0,2,2020/02/08 06:00:35
5902061577,0,2,2020/02/08 06:00:35
5902061899,0,6,2020/02/08 06:00:35
5902071528,0,18,2020/02/08 06:00:35
5902080287,0,4,2020/02/08 06:00:35
5902080312,0,12,2020/02/08 06:00:35
5902080376,0,10,2020/02/08 06:00:35
5902080465,0,10,2020/02/08 06:00:35
5902080527,0,4,2020/02/08 06:00:35
5902080803,2,58,2020/02/08 06:00:35
5902080858,0,24,2020/02/08 06:00:35
5902081186,0,4,2020/02/08 06:00:35
5902083457,4,2,2020/02/08 06:00:35
5902083582,6,4,2020/02/08 06:00:35
5902083591,0,22,2020/02/08 06:00:35
5902084749,0,54,2020/02/08 06:00:35
5902084776,0,18,2020/02/08 06:00:35
5902084801,0,20,2020/02/08 06:00:35
5902085139,0,20,2020/02/08 06:00:35
5902085166,0,2,2020/02/08 06:00:35
5902085184,0,14,2020/02/08 06:00:35
5902085228,0,34,2020/02/08 06:00:35
5902085344,0,4,2020/02/08 06:00:35
5902085371,0,2,2020/02/08 06:00:35
5902090121,0,2,2020/02/08 06:00:35
5902090167,0,34,2020/02/08 06:00:35
5902090765,0,2,2020/02/08 06:00:35
5902090970,0,16,2020/02/08 06:00:35
5902091128,2,0,2020/02/08 06:00:35
5902092205,0,2,2020/02/08 06:00:35
5902092296,4,42,2020/02/08 06:00:35
5902092358,0,14,2020/02/08 06:00:35
5902092410,0,12,2020/02/08 06:00:35
5902092572,0,30,2020/02/08 06:00:35
5902092787,10,6,2020/02/08 06:00:35
5902092887,0,8,2020/02/08 06:00:35
5902092910,2,0,2020/02/08 06:00:35
5902092956,5,0,2020/02/08 06:00:35
5902100033,2,10,2020/02/08 06:00:35
5902100042,0,4,2020/02/08 06:00:35
5902101094,0,2,2020/02/08 06:00:35
5902110244,0,30,2020/02/08 06:00:35
5902110422,0,2,2020/02/08 06:00:35
5902110431,0,6,2020/02/08 06:00:35
5902111661,2,0,2020/02/08 06:00:35
5902111698,8,0,2020/02/08 06:00:35
5903010118,8,0,2020/02/08 06:00:35
5903010127,0,1,2020/02/08 06:00:35
5903010181,0,2,2020/02/08 06:00:35
5903010305,200,50,2020/02/08 06:00:35
5903010314,0,4,2020/02/08 06:00:35
5903010332,197,58,2020/02/08 06:00:35
5903010387,0,14,2020/02/08 06:00:35
5903010403,0,10,2020/02/08 06:00:35
5903010421,2,2,2020/02/08 06:00:35
5903010449,0,30,2020/02/08 06:00:35
5903010467,0,14,2020/02/08 06:00:35
5903010485,2,0,2020/02/08 06:00:35
5903010494,6,4,2020/02/08 06:00:35
5903020052,2,0,2020/02/08 06:00:35
5903030012,2,0,2020/02/08 06:00:35
5903030076,0,8,2020/02/08 06:00:35
5903030110,6,0,2020/02/08 06:00:35
5903030138,2,2,2020/02/08 06:00:35
5903030147,0,18,2020/02/08 06:00:35
5903030174,0,2,2020/02/08 06:00:35
5903030192,0,2,2020/02/08 06:00:35
5903040036,0,2,2020/02/08 06:00:35
5903050087,0,2,2020/02/08 06:00:35
5903050103,0,2,2020/02/08 06:00:35
5903050176,212,52,2020/02/08 06:00:35
5903050185,14,8,2020/02/08 06:00:35
5903050229,0,10,2020/02/08 06:00:35
5903050238,8,0,2020/02/08 06:00:35
5903070043,0,8,2020/02/08 06:00:35
5903070052,4,0,2020/02/08 06:00:35
5903070098,200,50,2020/02/08 06:00:35
5903070141,0,8,2020/02/08 06:00:35
5903080030,2,6,2020/02/08 06:00:35
5903090072,2,4,2020/02/08 06:00:35
5903090134,0,6,2020/02/08 06:00:35
5903090223,2,0,2020/02/08 06:00:35
5903090349,2,0,2020/02/08 06:00:35
5903100037,4,0,2020/02/08 06:00:35
5903110051,200,50,2020/02/08 06:00:35
5903130035,4,0,2020/02/08 06:00:35
5903150028,4,0,2020/02/08 06:00:35
5903150055,0,14,2020/02/08 06:00:35
5903150108,12,0,2020/02/08 06:00:35
5903150126,0,2,2020/02/08 06:00:35
5903160015,1,0,2020/02/08 06:00:35
5903160079,1,0,2020/02/08 06:00:35
5903160097,0,6,2020/02/08 06:00:35
5903170039,0,6,2020/02/08 06:00:35
5903170048,0,2,2020/02/08 06:00:35
5903170057,2,0,2020/02/08 06:00:35
5903170093,1,0,2020/02/08 06:00:35
5903170100,14,0,2020/02/08 06:00:35
5903180062,1,0,2020/02/08 06:00:35
5903190022,2,0,2020/02/08 06:00:35
5903190077,200,68,2020/02/08 06:00:35
5903190139,6,2,2020/02/08 06:00:35
5903190148,0,4,2020/02/08 06:00:35
5903190157,1,0,2020/02/08 06:00:35
5903190228,0,10,2020/02/08 06:00:35
5903190264,4,2,2020/02/08 06:00:35
5903190291,6,0,2020/02/08 06:00:35
5903190308,2,18,2020/02/08 06:00:35
5903190353,5,26,2020/02/08 06:00:35
5903190362,0,10,2020/02/08 06:00:35
5903190433,4,0,2020/02/08 06:00:35
5903190522,2,0,2020/02/08 06:00:35
5903190559,12,4,2020/02/08 06:00:35
5903190577,0,4,2020/02/08 06:00:35
5903200023,4,46,2020/02/08 06:00:35
5903200130,2,0,2020/02/08 06:00:35
5903200149,4,0,2020/02/08 06:00:35
5903200158,12,8,2020/02/08 06:00:35
5903200210,0,2,2020/02/08 06:00:35
5903200229,0,2,2020/02/08 06:00:35
5903200318,0,2,2020/02/08 06:00:35
5903200372,0,2,2020/02/08 06:00:35
5903200461,1,36,2020/02/08 06:00:35
5903200514,1,1,2020/02/08 06:00:35
5903200550,0,1,2020/02/08 06:00:35
5903200578,4,0,2020/02/08 06:00:35
5903200587,0,2,2020/02/08 06:00:35
5903200603,204,44,2020/02/08 06:00:35
5903200630,0,14,2020/02/08 06:00:35
5903220105,0,16,2020/02/08 06:00:35
5903220141,0,32,2020/02/08 06:00:35
5903220150,0,2,2020/02/08 06:00:35
5903220169,0,34,2020/02/08 06:00:35
5903230030,0,2,2020/02/08 06:00:35
5903230085,4,2,2020/02/08 06:00:35
5903230094,2,0,2020/02/08 06:00:35
5903230165,0,1,2020/02/08 06:00:35
5903240143,0,12,2020/02/08 06:00:35
5903240152,0,6,2020/02/08 06:00:35
5903240170,0,12,2020/02/08 06:00:35
5903240330,0,32,2020/02/08 06:00:35
5903240358,0,14,2020/02/08 06:00:35
5903240394,0,4,2020/02/08 06:00:35
5903240410,0,2,2020/02/08 06:00:35
5903250103,0,4,2020/02/08 06:00:35
5903250176,0,2,2020/02/08 06:00:35
5903250309,8,0,2020/02/08 06:00:35
5903250381,0,2,2020/02/08 06:00:35
5903250443,0,6,2020/02/08 06:00:35
5903250505,0,2,2020/02/08 06:00:35
5903250514,2,0,2020/02/08 06:00:35
5903260163,0,2,2020/02/08 06:00:35
5903260421,0,22,2020/02/08 06:00:35
5903260449,2,4,2020/02/08 06:00:35
5903260501,0,2,2020/02/08 06:00:35
5903260547,0,2,2020/02/08 06:00:35
5903260592,0,4,2020/02/08 06:00:35
5903260618,4,18,2020/02/08 06:00:35
5903260636,1,22,2020/02/08 06:00:35
5903260654,0,48,2020/02/08 06:00:35
5903260707,4,0,2020/02/08 06:00:35
5903260743,0,14,2020/02/08 06:00:35
5903260798,0,10,2020/02/08 06:00:35
5903260805,0,52,2020/02/08 06:00:35
5903270025,4,0,2020/02/08 06:00:35
5903270089,0,2,2020/02/08 06:00:35
5903270105,0,4,2020/02/08 06:00:35
5903270301,2,0,2020/02/08 06:00:35
5903270310,8,0,2020/02/08 06:00:35
5903270365,0,2,2020/02/08 06:00:35
5903270374,0,2,2020/02/08 06:00:35
5903270392,4,0,2020/02/08 06:00:35
5903270570,154,50,2020/02/08 06:00:35
5903270598,203,76,2020/02/08 06:00:35
5903270712,0,4,2020/02/08 06:00:35
5903270721,8,20,2020/02/08 06:00:35
5903270730,0,56,2020/02/08 06:00:35
5903270749,6,0,2020/02/08 06:00:35
5903270801,2,28,2020/02/08 06:00:35
5903270838,0,20,2020/02/08 06:00:35
5903270874,1,0,2020/02/08 06:00:35
5903270918,6,0,2020/02/08 06:00:35
5903270927,6,0,2020/02/08 06:00:35
5903270936,1,10,2020/02/08 06:00:35
5903270963,1,1,2020/02/08 06:00:35
5903271004,0,4,2020/02/08 06:00:35
5903271022,0,2,2020/02/08 06:00:35
5903271031,0,2,2020/02/08 06:00:35
5903271040,2,12,2020/02/08 06:00:35
5903271068,0,30,2020/02/08 06:00:35
5903271086,6,2,2020/02/08 06:00:35
5903280245,4,0,2020/02/08 06:00:35
5903280334,0,2,2020/02/08 06:00:35
5903280487,4,40,2020/02/08 06:00:35
5903280576,2,0,2020/02/08 06:00:35
5903280585,4,0,2020/02/08 06:00:35
5903280594,14,0,2020/02/08 06:00:35
5903280647,0,2,2020/02/08 06:00:35
5903280665,0,12,2020/02/08 06:00:35
5903280718,0,2,2020/02/08 06:00:35
5903280763,0,2,2020/02/08 06:00:35
5903290063,0,20,2020/02/08 06:00:35
5903290090,0,20,2020/02/08 06:00:35
5903290198,0,6,2020/02/08 06:00:35
5903290312,0,8,2020/02/08 06:00:35
5903290385,4,0,2020/02/08 06:00:35
5903290456,2,0,2020/02/08 06:00:35
5903290518,0,2,2020/02/08 06:00:35
5903290689,0,6,2020/02/08 06:00:35
5903290714,0,8,2020/02/08 06:00:35
