醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
2344050024,268,94,2020/02/06 22:00:33
2344060011,0,20,2020/02/06 22:00:33
2345100014,0,2,2020/02/06 22:00:33
2345120016,2,32,2020/02/06 22:00:33
2346050013,2,24,2020/02/06 22:00:33
2346070015,0,20,2020/02/06 22:00:33
2346110014,0,12,2020/02/06 22:00:33
2346120010,62,32,2020/02/06 22:00:33
2346140012,56,32,2020/02/06 22:00:33
2346150018,108,32,2020/02/06 22:00:33
2346160014,152,48,2020/02/06 22:00:33
2390040518,0,2,2020/02/06 22:00:33
2390050032,0,4,2020/02/06 22:00:33
2391020010,198,58,2020/02/06 22:00:33
2391030016,125,44,2020/02/06 22:00:33
2391030026,154,48,2020/02/06 22:00:33
2391040012,96,40,2020/02/06 22:00:33
3501200000,298,75,2020/02/06 22:00:33
3512013636,200,50,2020/02/06 22:00:33
3701121872,200,50,2020/02/06 22:00:33
3701173778,200,50,2020/02/06 22:00:33
3701183667,200,50,2020/02/06 22:00:33
3834021263,200,50,2020/02/06 22:00:33
5901010058,0,16,2020/02/06 22:00:33
5901010085,0,2,2020/02/06 22:00:33
5901010094,200,56,2020/02/06 22:00:33
5901010165,2,2,2020/02/06 22:00:33
5901010192,2,0,2020/02/06 22:00:33
5901010272,4,6,2020/02/06 22:00:33
5901010496,0,2,2020/02/06 22:00:33
5901011662,0,26,2020/02/06 22:00:33
5901011699,5,5,2020/02/06 22:00:33
5901011733,2,16,2020/02/06 22:00:33
5901011975,6,0,2020/02/06 22:00:33
5901012409,0,1,2020/02/06 22:00:33
5901012454,2,6,2020/02/06 22:00:33
5901012490,2,0,2020/02/06 22:00:33
5901012507,0,4,2020/02/06 22:00:33
5901012632,0,2,2020/02/06 22:00:33
5901012669,2,36,2020/02/06 22:00:33
5901012712,200,50,2020/02/06 22:00:33
5901012749,6,4,2020/02/06 22:00:33
5901012758,0,2,2020/02/06 22:00:33
5901012767,0,6,2020/02/06 22:00:33
5901012918,0,4,2020/02/06 22:00:33
5901012963,2,0,2020/02/06 22:00:33
5901013095,6,0,2020/02/06 22:00:33
5901013120,201,73,2020/02/06 22:00:33
5901013148,0,12,2020/02/06 22:00:33
5901013264,0,2,2020/02/06 22:00:33
5901013308,0,4,2020/02/06 22:00:33
5901013344,0,2,2020/02/06 22:00:33
5901013399,0,2,2020/02/06 22:00:33
5901013406,0,2,2020/02/06 22:00:33
5901013433,0,8,2020/02/06 22:00:33
5901013442,0,10,2020/02/06 22:00:33
5901013451,0,4,2020/02/06 22:00:33
5901013460,0,10,2020/02/06 22:00:33
5901013488,186,68,2020/02/06 22:00:33
5901013497,8,6,2020/02/06 22:00:33
5901013513,4,12,2020/02/06 22:00:33
5901013522,192,50,2020/02/06 22:00:33
5901020376,0,20,2020/02/06 22:00:33
5901020465,0,2,2020/02/06 22:00:33
5901020554,0,2,2020/02/06 22:00:33
5901020563,2,0,2020/02/06 22:00:33
5901020616,0,2,2020/02/06 22:00:33
5901020634,0,4,2020/02/06 22:00:33
5901020661,0,2,2020/02/06 22:00:33
5901020670,0,15,2020/02/06 22:00:33
5901020689,0,2,2020/02/06 22:00:33
5901020787,6,8,2020/02/06 22:00:33
5901020858,0,14,2020/02/06 22:00:33
5901020901,2,30,2020/02/06 22:00:33
5901021248,206,80,2020/02/06 22:00:33
5901021382,2,0,2020/02/06 22:00:33
5901021408,0,20,2020/02/06 22:00:33
5901022521,6,4,2020/02/06 22:00:33
5901022601,0,2,2020/02/06 22:00:33
5901022763,200,50,2020/02/06 22:00:33
5901022898,18,18,2020/02/06 22:00:33
5901023073,0,4,2020/02/06 22:00:33
5901023091,92,34,2020/02/06 22:00:33
5901023153,0,32,2020/02/06 22:00:33
5901023215,2,6,2020/02/06 22:00:33
5901023304,14,18,2020/02/06 22:00:33
5901023313,0,8,2020/02/06 22:00:33
5901023331,0,16,2020/02/06 22:00:33
5901023386,0,2,2020/02/06 22:00:33
5901023523,0,10,2020/02/06 22:00:33
5901023591,0,4,2020/02/06 22:00:33
5901023653,0,8,2020/02/06 22:00:33
5901023680,0,10,2020/02/06 22:00:33
5901023706,0,14,2020/02/06 22:00:33
5901023724,0,2,2020/02/06 22:00:33
5901023886,2,16,2020/02/06 22:00:33
5901023966,0,4,2020/02/06 22:00:33
5901024098,0,14,2020/02/06 22:00:33
5901024212,0,6,2020/02/06 22:00:33
5901024221,0,16,2020/02/06 22:00:33
5901024310,0,26,2020/02/06 22:00:33
5901024347,0,4,2020/02/06 22:00:33
5901024481,0,2,2020/02/06 22:00:33
5901024516,200,50,2020/02/06 22:00:33
5901024525,0,6,2020/02/06 22:00:33
5901024543,4,0,2020/02/06 22:00:33
5901024632,0,18,2020/02/06 22:00:33
5901024669,2,14,2020/02/06 22:00:33
5901024703,0,2,2020/02/06 22:00:33
5901024767,10,36,2020/02/06 22:00:33
5901024856,0,2,2020/02/06 22:00:33
5901024865,0,18,2020/02/06 22:00:33
5901024883,10,14,2020/02/06 22:00:33
5901024918,0,6,2020/02/06 22:00:33
5901090074,0,2,2020/02/06 22:00:33
5901090154,0,4,2020/02/06 22:00:33
5901090216,0,24,2020/02/06 22:00:33
5901090243,0,4,2020/02/06 22:00:33
5901090323,0,2,2020/02/06 22:00:33
5901091857,0,2,2020/02/06 22:00:33
5901091884,0,2,2020/02/06 22:00:33
5901091973,0,2,2020/02/06 22:00:33
5901091991,8,0,2020/02/06 22:00:33
5901092050,0,22,2020/02/06 22:00:33
5901092069,4,2,2020/02/06 22:00:33
5901100066,0,4,2020/02/06 22:00:33
5901100155,0,24,2020/02/06 22:00:33
5901100333,0,8,2020/02/06 22:00:33
5901100422,2,0,2020/02/06 22:00:33
5901100431,2,10,2020/02/06 22:00:33
5901100440,0,8,2020/02/06 22:00:33
5901100495,4,2,2020/02/06 22:00:33
5901100628,0,4,2020/02/06 22:00:33
5901100664,0,46,2020/02/06 22:00:33
5901100717,8,4,2020/02/06 22:00:33
5901100735,4,4,2020/02/06 22:00:33
5901100959,250,62,2020/02/06 22:00:33
5901101072,0,4,2020/02/06 22:00:33
5901101250,0,32,2020/02/06 22:00:33
5901101536,10,0,2020/02/06 22:00:33
5901101607,0,10,2020/02/06 22:00:33
5901101625,2,0,2020/02/06 22:00:33
5901101652,0,20,2020/02/06 22:00:33
5901101910,0,18,2020/02/06 22:00:33
5901101992,0,8,2020/02/06 22:00:33
5901102015,2,2,2020/02/06 22:00:33
5901102060,0,2,2020/02/06 22:00:33
5901102417,2,2,2020/02/06 22:00:33
5901102515,2,0,2020/02/06 22:00:33
5901102579,12,6,2020/02/06 22:00:33
5901102597,0,12,2020/02/06 22:00:33
5901102677,0,8,2020/02/06 22:00:33
5901102748,0,2,2020/02/06 22:00:33
5901102962,0,10,2020/02/06 22:00:33
5901103030,0,10,2020/02/06 22:00:33
5901103147,4,38,2020/02/06 22:00:33
5901103192,4,2,2020/02/06 22:00:33
5901103325,2,27,2020/02/06 22:00:33
5901103334,0,6,2020/02/06 22:00:33
5901103343,0,2,2020/02/06 22:00:33
5901103414,0,4,2020/02/06 22:00:33
5901103423,16,8,2020/02/06 22:00:33
5901103450,0,4,2020/02/06 22:00:33
5901103469,0,12,2020/02/06 22:00:33
5901103496,0,2,2020/02/06 22:00:33
5901103512,128,46,2020/02/06 22:00:33
5901103521,0,4,2020/02/06 22:00:33
5901103558,0,2,2020/02/06 22:00:33
5901103585,0,8,2020/02/06 22:00:33
5901110311,4,4,2020/02/06 22:00:33
5901110446,0,2,2020/02/06 22:00:33
5901110624,200,54,2020/02/06 22:00:33
5901111890,2,0,2020/02/06 22:00:33
5901112011,0,2,2020/02/06 22:00:33
5901112413,10,14,2020/02/06 22:00:33
5901112593,0,8,2020/02/06 22:00:33
5901112600,6,0,2020/02/06 22:00:33
5901112726,3,0,2020/02/06 22:00:33
5901112762,2,0,2020/02/06 22:00:33
5901112780,5,0,2020/02/06 22:00:33
5901112842,1,0,2020/02/06 22:00:33
5901112860,2,4,2020/02/06 22:00:33
5901112995,0,6,2020/02/06 22:00:33
5901113018,0,36,2020/02/06 22:00:33
5901113027,6,12,2020/02/06 22:00:33
5901113045,0,4,2020/02/06 22:00:33
5901113143,0,4,2020/02/06 22:00:33
5901113223,2,4,2020/02/06 22:00:33
5901113232,0,2,2020/02/06 22:00:33
5901113269,200,52,2020/02/06 22:00:33
5901113296,200,50,2020/02/06 22:00:33
5901113349,0,1,2020/02/06 22:00:33
5901113367,204,46,2020/02/06 22:00:33
5901113376,50,22,2020/02/06 22:00:33
5901113385,0,24,2020/02/06 22:00:33
5901113438,0,2,2020/02/06 22:00:33
5901113509,1,0,2020/02/06 22:00:33
5901113527,0,4,2020/02/06 22:00:33
5901113536,194,54,2020/02/06 22:00:33
5901113545,0,2,2020/02/06 22:00:33
5901113554,2,0,2020/02/06 22:00:33
5901120139,0,2,2020/02/06 22:00:33
5901120175,2,0,2020/02/06 22:00:33
5901120184,0,18,2020/02/06 22:00:33
5901121421,0,20,2020/02/06 22:00:33
5901121449,6,20,2020/02/06 22:00:33
5901121574,200,62,2020/02/06 22:00:33
5901121592,0,18,2020/02/06 22:00:33
5901121672,0,2,2020/02/06 22:00:33
5901121734,195,50,2020/02/06 22:00:33
5901121798,0,4,2020/02/06 22:00:33
5901121841,200,50,2020/02/06 22:00:33
5901121850,0,2,2020/02/06 22:00:33
5901121869,0,6,2020/02/06 22:00:33
5901121896,1,0,2020/02/06 22:00:33
5901121912,8,10,2020/02/06 22:00:33
5901121985,4,26,2020/02/06 22:00:33
5901122026,6,14,2020/02/06 22:00:33
5901150011,0,8,2020/02/06 22:00:33
5901150235,0,18,2020/02/06 22:00:33
5901150342,12,24,2020/02/06 22:00:33
5901150351,0,2,2020/02/06 22:00:33
5901150397,0,4,2020/02/06 22:00:33
5901150548,200,50,2020/02/06 22:00:33
5901150593,4,22,2020/02/06 22:00:33
5901150682,4,3,2020/02/06 22:00:33
5901150815,160,48,2020/02/06 22:00:33
5901151956,16,0,2020/02/06 22:00:33
5901152024,0,52,2020/02/06 22:00:33
5901152079,0,2,2020/02/06 22:00:33
5901152122,0,2,2020/02/06 22:00:33
5901152131,0,18,2020/02/06 22:00:33
5901152471,212,70,2020/02/06 22:00:33
5901152604,10,0,2020/02/06 22:00:33
5901152640,0,38,2020/02/06 22:00:33
5901152686,0,2,2020/02/06 22:00:33
5901152793,2,0,2020/02/06 22:00:33
5901152837,2,12,2020/02/06 22:00:33
5901152873,198,52,2020/02/06 22:00:33
5901152882,0,6,2020/02/06 22:00:33
5901153110,0,8,2020/02/06 22:00:33
5901153245,0,2,2020/02/06 22:00:33
5901153263,0,2,2020/02/06 22:00:33
5901153272,200,50,2020/02/06 22:00:33
5901153325,0,10,2020/02/06 22:00:33
5901153405,7,0,2020/02/06 22:00:33
5901153432,0,2,2020/02/06 22:00:33
5901153496,0,2,2020/02/06 22:00:33
5901153503,200,50,2020/02/06 22:00:33
5901153521,0,4,2020/02/06 22:00:33
5901153656,0,4,2020/02/06 22:00:33
5901153683,0,8,2020/02/06 22:00:33
5901153727,0,10,2020/02/06 22:00:33
5901153790,0,6,2020/02/06 22:00:33
5901153807,0,2,2020/02/06 22:00:33
5901153816,4,0,2020/02/06 22:00:33
5901153825,8,0,2020/02/06 22:00:33
5901153852,2,16,2020/02/06 22:00:33
5901153870,0,2,2020/02/06 22:00:33
5901160142,6,6,2020/02/06 22:00:33
5901160277,0,2,2020/02/06 22:00:33
5901160286,8,0,2020/02/06 22:00:33
5901160320,0,4,2020/02/06 22:00:33
5901160400,0,16,2020/02/06 22:00:33
5901160428,6,12,2020/02/06 22:00:33
5901160517,2,0,2020/02/06 22:00:33
5901160562,0,2,2020/02/06 22:00:33
5901161890,0,2,2020/02/06 22:00:33
5901161961,0,20,2020/02/06 22:00:33
5901161998,4,2,2020/02/06 22:00:33
5901162002,0,28,2020/02/06 22:00:33
5901162119,0,22,2020/02/06 22:00:33
5901162173,0,2,2020/02/06 22:00:33
5901162459,0,4,2020/02/06 22:00:33
5901162477,2,0,2020/02/06 22:00:33
5901162520,200,66,2020/02/06 22:00:33
5901162806,200,50,2020/02/06 22:00:33
5901162815,2,0,2020/02/06 22:00:33
5901162879,0,18,2020/02/06 22:00:33
5901163027,18,20,2020/02/06 22:00:33
5901163152,0,4,2020/02/06 22:00:33
5901163241,4,28,2020/02/06 22:00:33
5901163296,8,8,2020/02/06 22:00:33
5901163312,2,12,2020/02/06 22:00:33
5901163330,0,2,2020/02/06 22:00:33
5901163376,200,50,2020/02/06 22:00:33
5901163394,200,52,2020/02/06 22:00:33
5901163410,0,6,2020/02/06 22:00:33
5901163438,200,50,2020/02/06 22:00:33
5901163474,0,34,2020/02/06 22:00:33
5901163492,2,0,2020/02/06 22:00:33
5901163509,0,12,2020/02/06 22:00:33
5901170022,0,14,2020/02/06 22:00:33
5901170040,0,2,2020/02/06 22:00:33
5901170255,2,6,2020/02/06 22:00:33
5901170264,0,30,2020/02/06 22:00:33
5901170335,0,30,2020/02/06 22:00:33
5901170399,12,6,2020/02/06 22:00:33
5901170433,0,1,2020/02/06 22:00:33
5901170906,0,10,2020/02/06 22:00:33
5901170915,0,2,2020/02/06 22:00:33
5901172160,2,16,2020/02/06 22:00:33
5901172179,0,10,2020/02/06 22:00:33
5901172197,2,34,2020/02/06 22:00:33
5901172213,0,32,2020/02/06 22:00:33
5901172240,0,8,2020/02/06 22:00:33
5901172268,6,8,2020/02/06 22:00:33
5901172651,0,2,2020/02/06 22:00:33
5901172688,0,16,2020/02/06 22:00:33
5901172697,0,2,2020/02/06 22:00:33
5901172924,38,34,2020/02/06 22:00:33
5901173041,4,0,2020/02/06 22:00:33
5901173050,8,2,2020/02/06 22:00:33
5901173201,0,6,2020/02/06 22:00:33
5901173210,2,0,2020/02/06 22:00:33
5901173238,0,8,2020/02/06 22:00:33
5901173283,2,14,2020/02/06 22:00:33
5901173292,2,4,2020/02/06 22:00:33
5901173372,2,8,2020/02/06 22:00:33
5901173390,0,16,2020/02/06 22:00:33
5901173407,0,18,2020/02/06 22:00:33
5901173587,204,48,2020/02/06 22:00:33
5901173603,0,4,2020/02/06 22:00:33
5901173658,0,36,2020/02/06 22:00:33
5901173676,0,4,2020/02/06 22:00:33
5901173685,2,0,2020/02/06 22:00:33
5901173729,0,6,2020/02/06 22:00:33
5901173738,0,4,2020/02/06 22:00:33
5901173756,1,0,2020/02/06 22:00:33
5901173765,2,6,2020/02/06 22:00:33
5901173774,6,0,2020/02/06 22:00:33
5901173792,0,2,2020/02/06 22:00:33
5901173809,202,52,2020/02/06 22:00:33
5901173818,0,6,2020/02/06 22:00:33
5901180037,0,4,2020/02/06 22:00:33
5901180055,0,20,2020/02/06 22:00:33
5901180108,48,64,2020/02/06 22:00:33
5901180126,28,42,2020/02/06 22:00:33
5901180215,2,6,2020/02/06 22:00:33
5901180304,0,16,2020/02/06 22:00:33
5901180322,4,0,2020/02/06 22:00:33
5901180368,0,10,2020/02/06 22:00:33
5901182068,2,22,2020/02/06 22:00:33
5901182086,0,16,2020/02/06 22:00:33
5901182111,0,8,2020/02/06 22:00:33
5901182219,10,22,2020/02/06 22:00:33
5901182255,0,24,2020/02/06 22:00:33
5901183323,0,22,2020/02/06 22:00:33
5901183510,0,16,2020/02/06 22:00:33
5901183716,2,12,2020/02/06 22:00:33
5901183798,0,2,2020/02/06 22:00:33
5901183823,0,2,2020/02/06 22:00:33
5901183887,2,0,2020/02/06 22:00:33
5901183896,0,2,2020/02/06 22:00:33
5901184062,0,1,2020/02/06 22:00:33
5901184080,0,4,2020/02/06 22:00:33
5901184142,0,32,2020/02/06 22:00:33
5901184179,0,6,2020/02/06 22:00:33
5901184213,0,10,2020/02/06 22:00:33
5901184259,0,8,2020/02/06 22:00:33
5901184366,0,12,2020/02/06 22:00:33
5901184375,4,2,2020/02/06 22:00:33
5901184437,0,2,2020/02/06 22:00:33
5901184455,0,2,2020/02/06 22:00:33
5901184464,0,4,2020/02/06 22:00:33
5901184517,2,2,2020/02/06 22:00:33
5901184535,2,0,2020/02/06 22:00:33
5901190033,192,54,2020/02/06 22:00:33
5901190042,0,2,2020/02/06 22:00:33
5901190060,0,8,2020/02/06 22:00:33
5901190079,0,20,2020/02/06 22:00:33
5901190104,198,80,2020/02/06 22:00:33
5901190177,0,4,2020/02/06 22:00:33
5901190211,200,50,2020/02/06 22:00:33
5901190408,6,0,2020/02/06 22:00:33
5901190515,2,7,2020/02/06 22:00:33
5901190695,8,12,2020/02/06 22:00:33
5901192064,0,2,2020/02/06 22:00:33
5901192126,0,26,2020/02/06 22:00:33
5901192144,0,30,2020/02/06 22:00:33
5901192162,0,2,2020/02/06 22:00:33
5901192180,0,6,2020/02/06 22:00:33
5901192233,0,12,2020/02/06 22:00:33
5901192653,204,66,2020/02/06 22:00:33
5901192751,200,62,2020/02/06 22:00:33
5901192831,0,18,2020/02/06 22:00:33
5901192975,0,14,2020/02/06 22:00:33
5901192993,0,2,2020/02/06 22:00:33
5901193025,0,20,2020/02/06 22:00:33
5901193070,0,4,2020/02/06 22:00:33
5901193123,0,4,2020/02/06 22:00:33
5901193132,198,60,2020/02/06 22:00:33
5901193150,0,2,2020/02/06 22:00:33
5901193178,0,20,2020/02/06 22:00:33
5901193187,0,14,2020/02/06 22:00:33
5901193196,0,2,2020/02/06 22:00:33
5901193230,0,2,2020/02/06 22:00:33
5901193249,0,22,2020/02/06 22:00:33
5901200105,2,0,2020/02/06 22:00:33
5901200114,200,54,2020/02/06 22:00:33
5901200490,0,6,2020/02/06 22:00:33
5901200534,4,24,2020/02/06 22:00:33
5901201540,0,2,2020/02/06 22:00:33
5901201675,0,10,2020/02/06 22:00:33
5901201826,0,2,2020/02/06 22:00:33
5901201835,0,2,2020/02/06 22:00:33
5901201951,2,0,2020/02/06 22:00:33
5901202154,0,2,2020/02/06 22:00:33
5901202216,180,50,2020/02/06 22:00:33
5901202583,0,4,2020/02/06 22:00:33
5901202592,198,29,2020/02/06 22:00:33
5901202672,0,2,2020/02/06 22:00:33
5901202752,0,4,2020/02/06 22:00:33
5901202841,0,2,2020/02/06 22:00:33
5901202949,204,58,2020/02/06 22:00:33
5901202976,198,52,2020/02/06 22:00:33
5901202994,0,26,2020/02/06 22:00:33
5901203026,0,2,2020/02/06 22:00:33
5901203106,0,4,2020/02/06 22:00:33
5901203213,200,50,2020/02/06 22:00:33
5901203222,10,4,2020/02/06 22:00:33
5901203240,200,48,2020/02/06 22:00:33
5901203268,0,10,2020/02/06 22:00:33
5901203277,176,32,2020/02/06 22:00:33
5901203286,2,0,2020/02/06 22:00:33
5901203302,0,32,2020/02/06 22:00:33
5902010025,204,46,2020/02/06 22:00:33
5902010132,0,14,2020/02/06 22:00:33
5902011308,0,6,2020/02/06 22:00:33
5902011326,200,60,2020/02/06 22:00:33
5902011335,4,26,2020/02/06 22:00:33
5902020012,0,8,2020/02/06 22:00:33
5902021242,2,2,2020/02/06 22:00:33
5902021331,196,54,2020/02/06 22:00:33
5902021377,2,16,2020/02/06 22:00:33
5902022687,6,0,2020/02/06 22:00:33
5902022721,200,50,2020/02/06 22:00:33
5902022749,206,88,2020/02/06 22:00:33
5902022794,6,6,2020/02/06 22:00:33
5902022801,204,46,2020/02/06 22:00:33
5902022892,0,6,2020/02/06 22:00:33
5902022972,0,6,2020/02/06 22:00:33
5902030063,196,54,2020/02/06 22:00:33
5902030205,0,38,2020/02/06 22:00:33
5902030269,0,2,2020/02/06 22:00:33
5902030287,0,22,2020/02/06 22:00:33
5902030410,0,10,2020/02/06 22:00:33
5902030643,22,18,2020/02/06 22:00:33
5902031882,4,0,2020/02/06 22:00:33
5902031999,2,34,2020/02/06 22:00:33
5902032174,0,36,2020/02/06 22:00:33
5902032218,200,52,2020/02/06 22:00:33
5902032227,10,0,2020/02/06 22:00:33
5902032370,4,0,2020/02/06 22:00:33
5902032432,2,0,2020/02/06 22:00:33
5902032441,0,32,2020/02/06 22:00:33
5902032450,1,0,2020/02/06 22:00:33
5902032487,0,12,2020/02/06 22:00:33
5902032521,2,0,2020/02/06 22:00:33
5902032530,0,8,2020/02/06 22:00:33
5902032665,0,40,2020/02/06 22:00:33
5902040014,6,0,2020/02/06 22:00:33
5902040041,6,24,2020/02/06 22:00:33
5902040050,200,50,2020/02/06 22:00:33
5902040069,0,2,2020/02/06 22:00:33
5902040087,2,6,2020/02/06 22:00:33
5902040096,0,2,2020/02/06 22:00:33
5902040185,108,38,2020/02/06 22:00:33
5902040274,2,36,2020/02/06 22:00:33
5902040532,0,28,2020/02/06 22:00:33
5902042269,0,10,2020/02/06 22:00:33
5902042474,4,0,2020/02/06 22:00:33
5902042492,204,45,2020/02/06 22:00:33
5902042563,200,50,2020/02/06 22:00:33
5902042590,6,2,2020/02/06 22:00:33
5902042657,26,56,2020/02/06 22:00:33
5902042714,0,2,2020/02/06 22:00:33
5902050092,14,10,2020/02/06 22:00:33
5902050154,0,2,2020/02/06 22:00:33
5902050298,6,26,2020/02/06 22:00:33
5902050323,0,2,2020/02/06 22:00:33
5902050350,0,26,2020/02/06 22:00:33
5902050378,10,0,2020/02/06 22:00:33
5902050387,0,14,2020/02/06 22:00:33
5902050467,0,26,2020/02/06 22:00:33
5902050565,200,78,2020/02/06 22:00:33
5902050592,0,16,2020/02/06 22:00:33
5902050636,0,24,2020/02/06 22:00:33
5902050681,0,28,2020/02/06 22:00:33
5902050770,8,2,2020/02/06 22:00:33
5902050798,0,18,2020/02/06 22:00:33
5902050903,200,52,2020/02/06 22:00:33
5902050912,6,10,2020/02/06 22:00:33
5902051240,0,24,2020/02/06 22:00:33
5902051866,0,2,2020/02/06 22:00:33
5902053833,2,0,2020/02/06 22:00:33
5902054689,0,36,2020/02/06 22:00:33
5902054858,200,48,2020/02/06 22:00:33
5902055480,0,10,2020/02/06 22:00:33
5902056638,0,2,2020/02/06 22:00:33
5902056692,0,32,2020/02/06 22:00:33
5902056718,16,44,2020/02/06 22:00:33
5902056754,0,16,2020/02/06 22:00:33
5902056807,4,4,2020/02/06 22:00:33
5902056825,2,36,2020/02/06 22:00:33
5902056923,6,10,2020/02/06 22:00:33
5902057162,0,6,2020/02/06 22:00:33
5902057288,198,54,2020/02/06 22:00:33
5902057493,2,0,2020/02/06 22:00:33
5902057500,2,0,2020/02/06 22:00:33
5902057519,0,2,2020/02/06 22:00:33
5902057680,4,0,2020/02/06 22:00:33
5902057831,10,24,2020/02/06 22:00:33
5902057902,0,14,2020/02/06 22:00:33
5902060132,2,2,2020/02/06 22:00:33
5902060150,0,18,2020/02/06 22:00:33
5902061577,0,6,2020/02/06 22:00:33
5902061899,2,0,2020/02/06 22:00:33
5902071528,0,16,2020/02/06 22:00:33
5902071546,198,66,2020/02/06 22:00:33
5902080036,0,2,2020/02/06 22:00:33
5902080287,0,2,2020/02/06 22:00:33
5902080312,0,22,2020/02/06 22:00:33
5902080376,2,20,2020/02/06 22:00:33
5902080465,200,62,2020/02/06 22:00:33
5902080474,202,50,2020/02/06 22:00:33
5902080527,0,24,2020/02/06 22:00:33
5902080616,0,10,2020/02/06 22:00:33
5902080741,0,4,2020/02/06 22:00:33
5902080803,0,32,2020/02/06 22:00:33
5902080858,0,24,2020/02/06 22:00:33
5902081015,0,4,2020/02/06 22:00:33
5902081186,0,20,2020/02/06 22:00:33
5902081328,200,58,2020/02/06 22:00:33
5902083457,2,2,2020/02/06 22:00:33
5902083582,4,2,2020/02/06 22:00:33
5902083591,0,24,2020/02/06 22:00:33
5902084749,0,42,2020/02/06 22:00:33
5902084776,0,26,2020/02/06 22:00:33
5902084785,6,0,2020/02/06 22:00:33
5902084801,0,8,2020/02/06 22:00:33
5902085139,2,22,2020/02/06 22:00:33
5902085166,200,70,2020/02/06 22:00:33
5902085184,0,16,2020/02/06 22:00:33
5902085228,200,80,2020/02/06 22:00:33
5902085344,2,4,2020/02/06 22:00:33
5902085371,0,8,2020/02/06 22:00:33
5902090032,0,2,2020/02/06 22:00:33
5902090121,0,4,2020/02/06 22:00:33
5902090167,0,32,2020/02/06 22:00:33
5902090765,0,20,2020/02/06 22:00:33
5902090970,0,14,2020/02/06 22:00:33
5902091128,2,0,2020/02/06 22:00:33
5902092205,2,2,2020/02/06 22:00:33
5902092296,4,30,2020/02/06 22:00:33
5902092321,200,50,2020/02/06 22:00:33
5902092358,4,8,2020/02/06 22:00:33
5902092410,0,32,2020/02/06 22:00:33
5902092492,200,58,2020/02/06 22:00:33
5902092554,0,10,2020/02/06 22:00:33
5902092572,4,26,2020/02/06 22:00:33
5902092787,0,12,2020/02/06 22:00:33
5902092910,2,20,2020/02/06 22:00:33
5902092956,6,10,2020/02/06 22:00:33
5902100033,4,8,2020/02/06 22:00:33
5902100042,0,22,2020/02/06 22:00:33
5902101094,0,8,2020/02/06 22:00:33
5902110093,0,2,2020/02/06 22:00:33
5902110244,0,26,2020/02/06 22:00:33
5902110299,0,2,2020/02/06 22:00:33
5902110431,0,8,2020/02/06 22:00:33
5902110593,0,26,2020/02/06 22:00:33
5902110600,0,2,2020/02/06 22:00:33
5902111661,2,0,2020/02/06 22:00:33
5902111698,6,28,2020/02/06 22:00:33
5902111796,206,44,2020/02/06 22:00:33
5903010056,0,2,2020/02/06 22:00:33
5903010305,200,50,2020/02/06 22:00:33
5903010332,0,8,2020/02/06 22:00:33
5903010350,2,0,2020/02/06 22:00:33
5903010387,214,78,2020/02/06 22:00:33
5903010403,0,28,2020/02/06 22:00:33
5903010430,0,52,2020/02/06 22:00:33
5903010449,0,20,2020/02/06 22:00:33
5903010467,32,18,2020/02/06 22:00:33
