醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901090074,0,22,2020/02/08 22:00:36
5901090127,0,16,2020/02/08 22:00:36
5901090154,0,2,2020/02/08 22:00:36
5901090181,0,6,2020/02/08 22:00:36
5901090216,0,46,2020/02/08 22:00:36
5901090289,0,8,2020/02/08 22:00:36
5901090323,0,2,2020/02/08 22:00:36
5901090369,0,20,2020/02/08 22:00:36
5901091473,4,8,2020/02/08 22:00:36
5901091544,0,30,2020/02/08 22:00:36
5901091688,0,8,2020/02/08 22:00:36
5901091839,0,20,2020/02/08 22:00:36
5901091857,0,2,2020/02/08 22:00:36
5901091884,0,20,2020/02/08 22:00:36
5901091973,0,30,2020/02/08 22:00:36
5901092014,0,4,2020/02/08 22:00:36
5901092041,0,12,2020/02/08 22:00:36
5901092069,0,12,2020/02/08 22:00:36
5901092078,0,42,2020/02/08 22:00:36
5901100066,2,36,2020/02/08 22:00:36
5901100155,0,44,2020/02/08 22:00:36
5901100333,202,56,2020/02/08 22:00:36
5901100342,0,30,2020/02/08 22:00:36
5901100422,6,10,2020/02/08 22:00:36
5901100431,0,22,2020/02/08 22:00:36
5901100440,0,10,2020/02/08 22:00:36
5901100495,4,2,2020/02/08 22:00:36
5901100628,0,28,2020/02/08 22:00:36
5901100664,6,38,2020/02/08 22:00:36
5901100717,0,30,2020/02/08 22:00:36
5901100771,0,14,2020/02/08 22:00:36
5901100799,0,22,2020/02/08 22:00:36
5901100959,0,9,2020/02/08 22:00:36
5901101072,0,28,2020/02/08 22:00:36
5901101205,0,2,2020/02/08 22:00:36
5901101250,0,14,2020/02/08 22:00:36
5901101321,0,34,2020/02/08 22:00:36
5901101509,0,24,2020/02/08 22:00:36
5901101607,0,28,2020/02/08 22:00:36
5901101625,0,14,2020/02/08 22:00:36
5901101652,0,38,2020/02/08 22:00:36
5901101910,0,22,2020/02/08 22:00:36
5901101992,0,34,2020/02/08 22:00:36
5901102015,0,22,2020/02/08 22:00:36
5901102417,2,36,2020/02/08 22:00:36
5901102515,2,2,2020/02/08 22:00:36
5901102560,0,24,2020/02/08 22:00:36
5901102579,10,18,2020/02/08 22:00:36
5901102597,0,14,2020/02/08 22:00:36
5901102631,0,22,2020/02/08 22:00:36
5901102677,0,26,2020/02/08 22:00:36
5901102686,0,20,2020/02/08 22:00:36
5901102748,0,2,2020/02/08 22:00:36
5901102828,0,12,2020/02/08 22:00:36
5901102837,0,36,2020/02/08 22:00:36
5901102855,0,8,2020/02/08 22:00:36
5901102962,0,38,2020/02/08 22:00:36
5901103030,0,38,2020/02/08 22:00:36
5901103110,0,2,2020/02/08 22:00:36
5901103147,4,40,2020/02/08 22:00:36
5901103183,0,2,2020/02/08 22:00:36
5901103192,1,22,2020/02/08 22:00:36
5901103209,0,30,2020/02/08 22:00:36
5901103227,2,18,2020/02/08 22:00:36
5901103236,0,16,2020/02/08 22:00:36
5901103272,0,18,2020/02/08 22:00:36
5901103325,0,32,2020/02/08 22:00:36
5901103334,0,38,2020/02/08 22:00:36
5901103343,0,28,2020/02/08 22:00:36
5901103405,0,24,2020/02/08 22:00:36
5901103414,1,18,2020/02/08 22:00:36
5901103423,0,36,2020/02/08 22:00:36
5901103450,0,22,2020/02/08 22:00:36
5901103469,0,40,2020/02/08 22:00:36
5901103487,0,6,2020/02/08 22:00:36
5901103496,0,44,2020/02/08 22:00:36
5901103512,0,32,2020/02/08 22:00:36
5901103521,1,45,2020/02/08 22:00:36
5901103530,0,16,2020/02/08 22:00:36
5901103549,0,10,2020/02/08 22:00:36
5901103558,0,20,2020/02/08 22:00:36
5901103576,2,2,2020/02/08 22:00:36
5901103585,0,24,2020/02/08 22:00:36
5901110080,8,22,2020/02/08 22:00:36
5901110133,0,4,2020/02/08 22:00:36
5901110302,0,30,2020/02/08 22:00:36
5901110311,0,14,2020/02/08 22:00:36
5901110393,0,30,2020/02/08 22:00:36
5901111890,6,2,2020/02/08 22:00:36
5901112100,0,19,2020/02/08 22:00:36
5901112351,0,10,2020/02/08 22:00:36
5901112593,4,2,2020/02/08 22:00:36
5901112600,6,0,2020/02/08 22:00:36
5901112682,2,0,2020/02/08 22:00:36
5901112762,3,10,2020/02/08 22:00:36
5901112780,0,2,2020/02/08 22:00:36
5901112824,0,2,2020/02/08 22:00:36
5901112842,0,2,2020/02/08 22:00:36
5901112860,0,4,2020/02/08 22:00:36
5901112977,0,2,2020/02/08 22:00:36
5901112995,0,4,2020/02/08 22:00:36
5901113018,2,12,2020/02/08 22:00:36
5901113027,0,18,2020/02/08 22:00:36
5901113045,0,4,2020/02/08 22:00:36
5901113081,0,2,2020/02/08 22:00:36
5901113143,0,24,2020/02/08 22:00:36
5901113198,0,30,2020/02/08 22:00:36
5901113250,0,26,2020/02/08 22:00:36
5901113269,2,14,2020/02/08 22:00:36
5901113296,0,6,2020/02/08 22:00:36
5901113330,0,32,2020/02/08 22:00:36
5901113349,0,8,2020/02/08 22:00:36
5901113367,0,6,2020/02/08 22:00:36
5901113376,0,62,2020/02/08 22:00:36
5901113385,2,26,2020/02/08 22:00:36
5901113394,0,10,2020/02/08 22:00:36
5901113438,0,28,2020/02/08 22:00:36
5901113456,0,6,2020/02/08 22:00:36
5901113527,0,4,2020/02/08 22:00:36
5901113545,0,10,2020/02/08 22:00:36
5901113554,2,2,2020/02/08 22:00:36
5901120022,0,10,2020/02/08 22:00:36
5901120139,0,18,2020/02/08 22:00:36
5901120175,2,16,2020/02/08 22:00:36
5901120184,0,58,2020/02/08 22:00:36
5901121421,6,36,2020/02/08 22:00:36
5901121449,1,21,2020/02/08 22:00:36
5901121574,6,36,2020/02/08 22:00:36
5901121583,2,2,2020/02/08 22:00:36
5901121592,0,22,2020/02/08 22:00:36
5901121618,0,6,2020/02/08 22:00:36
5901121627,0,10,2020/02/08 22:00:36
5901121672,0,16,2020/02/08 22:00:36
5901121798,0,16,2020/02/08 22:00:36
5901121823,0,38,2020/02/08 22:00:36
5901121869,0,14,2020/02/08 22:00:36
5901121896,1,10,2020/02/08 22:00:36
5901121903,0,40,2020/02/08 22:00:36
5901121912,2,12,2020/02/08 22:00:36
5901121930,0,2,2020/02/08 22:00:36
5901121976,0,22,2020/02/08 22:00:36
5901121985,4,84,2020/02/08 22:00:36
5901122026,0,56,2020/02/08 22:00:36
5901122035,0,18,2020/02/08 22:00:36
5901150011,0,14,2020/02/08 22:00:36
5901150128,0,12,2020/02/08 22:00:36
5901150146,0,19,2020/02/08 22:00:36
5901150244,0,6,2020/02/08 22:00:36
5901150271,14,0,2020/02/08 22:00:36
5901150280,0,2,2020/02/08 22:00:36
5901150342,0,48,2020/02/08 22:00:36
5901150351,0,48,2020/02/08 22:00:36
5901150397,0,36,2020/02/08 22:00:36
5901150459,234,80,2020/02/08 22:00:36
5901150468,0,50,2020/02/08 22:00:36
5901150548,0,10,2020/02/08 22:00:36
5901150575,0,36,2020/02/08 22:00:36
5901150593,0,6,2020/02/08 22:00:36
5901150600,4,8,2020/02/08 22:00:36
5901150682,0,16,2020/02/08 22:00:36
5901150762,0,10,2020/02/08 22:00:36
5901150771,0,12,2020/02/08 22:00:36
5901150815,0,18,2020/02/08 22:00:36
5901151956,0,18,2020/02/08 22:00:36
5901152051,0,30,2020/02/08 22:00:36
5901152079,0,38,2020/02/08 22:00:36
5901152122,0,34,2020/02/08 22:00:36
5901152131,0,10,2020/02/08 22:00:36
5901152293,2,6,2020/02/08 22:00:36
5901152471,0,38,2020/02/08 22:00:36
5901152604,0,19,2020/02/08 22:00:36
5901152640,0,34,2020/02/08 22:00:36
5901152686,0,30,2020/02/08 22:00:36
5901152720,4,0,2020/02/08 22:00:36
5901152739,0,30,2020/02/08 22:00:36
5901152748,0,4,2020/02/08 22:00:36
5901152793,0,26,2020/02/08 22:00:36
5901152837,0,36,2020/02/08 22:00:36
5901152882,0,4,2020/02/08 22:00:36
5901153058,0,24,2020/02/08 22:00:36
5901153101,0,2,2020/02/08 22:00:36
5901153110,0,24,2020/02/08 22:00:36
5901153245,0,18,2020/02/08 22:00:36
5901153263,0,11,2020/02/08 22:00:36
5901153325,0,18,2020/02/08 22:00:36
5901153405,0,30,2020/02/08 22:00:36
5901153432,0,18,2020/02/08 22:00:36
5901153496,0,4,2020/02/08 22:00:36
5901153503,4,20,2020/02/08 22:00:36
5901153521,0,30,2020/02/08 22:00:36
5901153567,2,0,2020/02/08 22:00:36
5901153585,0,4,2020/02/08 22:00:36
5901153610,0,6,2020/02/08 22:00:36
5901153656,0,28,2020/02/08 22:00:36
5901153665,0,30,2020/02/08 22:00:36
5901153674,2,0,2020/02/08 22:00:36
5901153683,0,22,2020/02/08 22:00:36
5901153781,0,14,2020/02/08 22:00:36
5901153790,0,22,2020/02/08 22:00:36
5901153807,0,6,2020/02/08 22:00:36
5901153825,0,8,2020/02/08 22:00:36
5901153852,2,26,2020/02/08 22:00:36
5901153861,0,4,2020/02/08 22:00:36
5901153870,8,2,2020/02/08 22:00:36
5901153889,0,6,2020/02/08 22:00:36
5901160044,0,4,2020/02/08 22:00:36
5901160062,0,2,2020/02/08 22:00:36
5901160099,0,22,2020/02/08 22:00:36
5901160142,0,26,2020/02/08 22:00:36
5901160197,0,14,2020/02/08 22:00:36
5901160222,0,4,2020/02/08 22:00:36
5901160277,0,2,2020/02/08 22:00:36
5901160320,0,20,2020/02/08 22:00:36
5901160400,0,48,2020/02/08 22:00:36
5901160428,0,22,2020/02/08 22:00:36
5901160517,0,14,2020/02/08 22:00:36
5901160544,0,6,2020/02/08 22:00:36
5901160562,0,20,2020/02/08 22:00:36
5901160704,0,2,2020/02/08 22:00:36
5901160802,0,12,2020/02/08 22:00:36
5901161890,0,35,2020/02/08 22:00:36
5901161934,0,6,2020/02/08 22:00:36
5901161961,1,36,2020/02/08 22:00:36
5901161998,0,12,2020/02/08 22:00:36
5901162002,0,8,2020/02/08 22:00:36
5901162119,0,44,2020/02/08 22:00:36
5901162306,0,2,2020/02/08 22:00:36
5901162459,0,8,2020/02/08 22:00:36
5901162477,0,14,2020/02/08 22:00:36
5901162780,0,4,2020/02/08 22:00:36
5901162815,0,14,2020/02/08 22:00:36
5901162833,0,2,2020/02/08 22:00:36
5901163027,4,18,2020/02/08 22:00:36
5901163107,0,2,2020/02/08 22:00:36
5901163152,0,40,2020/02/08 22:00:36
5901163214,0,20,2020/02/08 22:00:36
5901163241,0,44,2020/02/08 22:00:36
5901163250,0,2,2020/02/08 22:00:36
5901163312,0,53,2020/02/08 22:00:36
5901163376,0,2,2020/02/08 22:00:36
5901163394,0,2,2020/02/08 22:00:36
5901163410,0,2,2020/02/08 22:00:36
5901163438,0,12,2020/02/08 22:00:36
5901163474,0,50,2020/02/08 22:00:36
5901163483,0,36,2020/02/08 22:00:36
5901163492,0,2,2020/02/08 22:00:36
5901163509,0,2,2020/02/08 22:00:36
5901170022,0,8,2020/02/08 22:00:36
5901170040,0,26,2020/02/08 22:00:36
5901170059,0,18,2020/02/08 22:00:36
5901170139,0,34,2020/02/08 22:00:36
5901170184,0,36,2020/02/08 22:00:36
5901170255,2,10,2020/02/08 22:00:36
5901170264,0,39,2020/02/08 22:00:36
5901170335,0,64,2020/02/08 22:00:36
5901170433,0,27,2020/02/08 22:00:36
5901170442,0,10,2020/02/08 22:00:36
5901170648,2,22,2020/02/08 22:00:36
5901170906,0,26,2020/02/08 22:00:36
5901170915,0,26,2020/02/08 22:00:36
5901172071,0,36,2020/02/08 22:00:36
5901172160,2,10,2020/02/08 22:00:36
5901172197,10,0,2020/02/08 22:00:36
5901172213,0,50,2020/02/08 22:00:36
5901172240,4,30,2020/02/08 22:00:36
5901172268,0,8,2020/02/08 22:00:36
5901172508,0,2,2020/02/08 22:00:36
5901172544,0,4,2020/02/08 22:00:36
5901172580,22,46,2020/02/08 22:00:36
5901172651,0,6,2020/02/08 22:00:36
5901172688,0,26,2020/02/08 22:00:36
5901172697,0,2,2020/02/08 22:00:36
5901172704,0,26,2020/02/08 22:00:36
5901172740,0,22,2020/02/08 22:00:36
5901172786,0,30,2020/02/08 22:00:36
5901172839,0,28,2020/02/08 22:00:36
5901172857,74,48,2020/02/08 22:00:36
5901172924,34,56,2020/02/08 22:00:36
5901172964,0,24,2020/02/08 22:00:36
5901173041,2,16,2020/02/08 22:00:36
5901173050,0,6,2020/02/08 22:00:36
5901173201,0,28,2020/02/08 22:00:36
5901173210,0,8,2020/02/08 22:00:36
5901173238,0,30,2020/02/08 22:00:36
5901173283,0,24,2020/02/08 22:00:36
5901173292,0,38,2020/02/08 22:00:36
5901173372,0,28,2020/02/08 22:00:36
5901173390,0,32,2020/02/08 22:00:36
5901173407,0,42,2020/02/08 22:00:36
5901173498,0,38,2020/02/08 22:00:36
5901173587,0,16,2020/02/08 22:00:36
5901173603,0,4,2020/02/08 22:00:36
5901173658,0,76,2020/02/08 22:00:36
5901173676,0,24,2020/02/08 22:00:36
5901173685,0,16,2020/02/08 22:00:36
5901173701,0,14,2020/02/08 22:00:36
5901173710,2,16,2020/02/08 22:00:36
5901173729,0,32,2020/02/08 22:00:36
5901173738,2,34,2020/02/08 22:00:36
5901173747,0,4,2020/02/08 22:00:36
5901173756,1,16,2020/02/08 22:00:36
5901173765,2,18,2020/02/08 22:00:36
5901173774,0,14,2020/02/08 22:00:36
5901173783,0,8,2020/02/08 22:00:36
5901173792,0,34,2020/02/08 22:00:36
5901173809,0,20,2020/02/08 22:00:36
5901173827,0,40,2020/02/08 22:00:36
5901180037,0,26,2020/02/08 22:00:36
5901180055,0,34,2020/02/08 22:00:36
5901180108,0,32,2020/02/08 22:00:36
5901180126,0,10,2020/02/08 22:00:36
5901180162,0,14,2020/02/08 22:00:36
5901180215,0,6,2020/02/08 22:00:36
5901180224,0,22,2020/02/08 22:00:36
5901180304,0,70,2020/02/08 22:00:36
5901180322,0,2,2020/02/08 22:00:36
5901182031,0,16,2020/02/08 22:00:36
5901182068,0,62,2020/02/08 22:00:36
5901182086,0,46,2020/02/08 22:00:36
5901182111,0,18,2020/02/08 22:00:36
5901182219,10,2,2020/02/08 22:00:36
5901182255,6,20,2020/02/08 22:00:36
5901183387,0,36,2020/02/08 22:00:36
5901183510,0,48,2020/02/08 22:00:36
5901183529,0,28,2020/02/08 22:00:36
5901183716,56,68,2020/02/08 22:00:36
5901183789,0,10,2020/02/08 22:00:36
5901183798,0,40,2020/02/08 22:00:36
5901183823,0,24,2020/02/08 22:00:36
5901183887,0,22,2020/02/08 22:00:36
5901183985,0,20,2020/02/08 22:00:36
5901184062,0,2,2020/02/08 22:00:36
5901184080,0,36,2020/02/08 22:00:36
5901184106,4,0,2020/02/08 22:00:36
5901184142,0,30,2020/02/08 22:00:36
5901184179,0,18,2020/02/08 22:00:36
5901184213,0,24,2020/02/08 22:00:36
5901184222,0,24,2020/02/08 22:00:36
5901184240,0,6,2020/02/08 22:00:36
5901184259,2,12,2020/02/08 22:00:36
5901184366,0,12,2020/02/08 22:00:36
5901184375,0,42,2020/02/08 22:00:36
5901184437,0,24,2020/02/08 22:00:36
5901184446,8,0,2020/02/08 22:00:36
5901184464,0,49,2020/02/08 22:00:36
5901184473,0,10,2020/02/08 22:00:36
5901184491,0,22,2020/02/08 22:00:36
5901184508,0,2,2020/02/08 22:00:36
5901184517,0,44,2020/02/08 22:00:36
5901184535,2,2,2020/02/08 22:00:36
5901190024,0,26,2020/02/08 22:00:36
5901190033,0,40,2020/02/08 22:00:36
5901190042,0,34,2020/02/08 22:00:36
5901190060,0,6,2020/02/08 22:00:36
5901190079,0,52,2020/02/08 22:00:36
5901190104,4,64,2020/02/08 22:00:36
5901190177,0,20,2020/02/08 22:00:36
5901190220,0,2,2020/02/08 22:00:36
5901190284,2,14,2020/02/08 22:00:36
5901190408,0,26,2020/02/08 22:00:36
5901190426,0,30,2020/02/08 22:00:36
5901190444,0,14,2020/02/08 22:00:36
5901190515,36,39,2020/02/08 22:00:36
5901190668,0,24,2020/02/08 22:00:36
5901190686,0,32,2020/02/08 22:00:36
5901190695,0,24,2020/02/08 22:00:36
5901192064,0,38,2020/02/08 22:00:36
5901192126,202,106,2020/02/08 22:00:36
5901192144,2,40,2020/02/08 22:00:36
5901192153,0,12,2020/02/08 22:00:36
5901192162,0,2,2020/02/08 22:00:36
5901192180,0,4,2020/02/08 22:00:36
5901192233,4,16,2020/02/08 22:00:36
5901192546,0,36,2020/02/08 22:00:36
5901192653,0,40,2020/02/08 22:00:36
5901192751,0,30,2020/02/08 22:00:36
5901192822,0,8,2020/02/08 22:00:36
5901192831,0,32,2020/02/08 22:00:36
5901192877,0,36,2020/02/08 22:00:36
5901192975,0,40,2020/02/08 22:00:36
5901192993,0,12,2020/02/08 22:00:36
5901193070,0,30,2020/02/08 22:00:36
5901193105,4,12,2020/02/08 22:00:36
5901193123,8,24,2020/02/08 22:00:36
5901193150,0,24,2020/02/08 22:00:36
5901193178,0,24,2020/02/08 22:00:36
5901193187,0,26,2020/02/08 22:00:36
5901193196,0,28,2020/02/08 22:00:36
5901193221,0,22,2020/02/08 22:00:36
5901193230,4,8,2020/02/08 22:00:36
5901193249,0,32,2020/02/08 22:00:36
5901200105,0,2,2020/02/08 22:00:36
5901200114,0,6,2020/02/08 22:00:36
5901200123,0,8,2020/02/08 22:00:36
5901200141,0,14,2020/02/08 22:00:36
5901200490,0,30,2020/02/08 22:00:36
5901200534,0,18,2020/02/08 22:00:36
5901201540,0,1,2020/02/08 22:00:36
5901201675,0,26,2020/02/08 22:00:36
5901201746,0,14,2020/02/08 22:00:36
5901201755,0,28,2020/02/08 22:00:36
5901201826,0,28,2020/02/08 22:00:36
5901201835,0,2,2020/02/08 22:00:36
5901201871,0,16,2020/02/08 22:00:36
5901201951,2,20,2020/02/08 22:00:36
5901202047,10,8,2020/02/08 22:00:36
5901202154,0,12,2020/02/08 22:00:36
5901202216,0,20,2020/02/08 22:00:36
5901202583,0,26,2020/02/08 22:00:36
5901202592,0,27,2020/02/08 22:00:36
5901202627,0,8,2020/02/08 22:00:36
5901202645,0,14,2020/02/08 22:00:36
5901202654,0,6,2020/02/08 22:00:36
5901202672,0,2,2020/02/08 22:00:36
5901202681,0,4,2020/02/08 22:00:36
5901202752,0,6,2020/02/08 22:00:36
5901202789,0,2,2020/02/08 22:00:36
5901202841,0,18,2020/02/08 22:00:36
5901202850,0,27,2020/02/08 22:00:36
5901202976,8,14,2020/02/08 22:00:36
5901202994,0,4,2020/02/08 22:00:36
5901203026,0,16,2020/02/08 22:00:36
5901203044,6,0,2020/02/08 22:00:36
5901203062,42,22,2020/02/08 22:00:36
5901203071,0,8,2020/02/08 22:00:36
5901203080,0,26,2020/02/08 22:00:36
5901203106,9,4,2020/02/08 22:00:36
5901203179,0,10,2020/02/08 22:00:36
5901203188,0,20,2020/02/08 22:00:36
5901203213,4,0,2020/02/08 22:00:36
5901203222,10,14,2020/02/08 22:00:36
5901203259,0,30,2020/02/08 22:00:36
5901203268,0,18,2020/02/08 22:00:36
5901203277,0,46,2020/02/08 22:00:36
5901203286,2,7,2020/02/08 22:00:36
5901203295,0,4,2020/02/08 22:00:36
5901203302,2,20,2020/02/08 22:00:36
5901203320,186,50,2020/02/08 22:00:36
5902010132,0,54,2020/02/08 22:00:36
5902011308,0,20,2020/02/08 22:00:36
5902011326,8,4,2020/02/08 22:00:36
5902011335,0,94,2020/02/08 22:00:36
5902020012,0,28,2020/02/08 22:00:36
5902021153,0,20,2020/02/08 22:00:36
5902021233,0,24,2020/02/08 22:00:36
5902021242,0,36,2020/02/08 22:00:36
5902021377,0,22,2020/02/08 22:00:36
