醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901153110,0,4,2020/02/07 18:00:35
5901153245,0,2,2020/02/07 18:00:35
5901153263,0,5,2020/02/07 18:00:35
5901153325,2,8,2020/02/07 18:00:35
5901153432,0,4,2020/02/07 18:00:35
5901153496,0,2,2020/02/07 18:00:35
5901153503,2,0,2020/02/07 18:00:35
5901153521,0,16,2020/02/07 18:00:35
5901153567,4,0,2020/02/07 18:00:35
5901153585,2,0,2020/02/07 18:00:35
5901153610,0,2,2020/02/07 18:00:35
5901153656,0,4,2020/02/07 18:00:35
5901153674,2,0,2020/02/07 18:00:35
5901153683,0,12,2020/02/07 18:00:35
5901153727,0,12,2020/02/07 18:00:35
5901153790,0,14,2020/02/07 18:00:35
5901153825,8,0,2020/02/07 18:00:35
5901153852,2,16,2020/02/07 18:00:35
5901153870,4,0,2020/02/07 18:00:35
5901160062,0,6,2020/02/07 18:00:35
5901160142,2,4,2020/02/07 18:00:35
5901160222,0,4,2020/02/07 18:00:35
5901160277,0,2,2020/02/07 18:00:35
5901160286,10,0,2020/02/07 18:00:35
5901160320,200,54,2020/02/07 18:00:35
5901160400,0,12,2020/02/07 18:00:35
5901160428,4,2,2020/02/07 18:00:35
5901160517,6,0,2020/02/07 18:00:35
5901160544,6,10,2020/02/07 18:00:35
5901160562,2,8,2020/02/07 18:00:35
5901160704,6,0,2020/02/07 18:00:35
5901160802,0,6,2020/02/07 18:00:35
5901161890,139,42,2020/02/07 18:00:35
5901161961,0,20,2020/02/07 18:00:35
5901161998,4,0,2020/02/07 18:00:35
5901162002,0,30,2020/02/07 18:00:35
5901162119,0,22,2020/02/07 18:00:35
5901162173,4,0,2020/02/07 18:00:35
5901162306,0,2,2020/02/07 18:00:35
5901162459,0,2,2020/02/07 18:00:35
5901162520,196,64,2020/02/07 18:00:35
5901162879,0,6,2020/02/07 18:00:35
5901163027,20,30,2020/02/07 18:00:35
5901163107,0,4,2020/02/07 18:00:35
5901163241,4,32,2020/02/07 18:00:35
5901163250,0,2,2020/02/07 18:00:35
5901163296,12,10,2020/02/07 18:00:35
5901163312,0,13,2020/02/07 18:00:35
5901163376,4,0,2020/02/07 18:00:35
5901163394,0,2,2020/02/07 18:00:35
5901163410,0,6,2020/02/07 18:00:35
5901163474,0,22,2020/02/07 18:00:35
5901163483,0,2,2020/02/07 18:00:35
5901163492,0,4,2020/02/07 18:00:35
5901163509,0,2,2020/02/07 18:00:35
5901170040,0,2,2020/02/07 18:00:35
5901170139,0,14,2020/02/07 18:00:35
5901170184,14,0,2020/02/07 18:00:35
5901170255,2,2,2020/02/07 18:00:35
5901170264,0,33,2020/02/07 18:00:35
5901170335,0,40,2020/02/07 18:00:35
5901170399,38,30,2020/02/07 18:00:35
5901170442,8,4,2020/02/07 18:00:35
5901170648,2,0,2020/02/07 18:00:35
5901170906,0,36,2020/02/07 18:00:35
5901170915,4,0,2020/02/07 18:00:35
5901172160,2,28,2020/02/07 18:00:35
5901172197,4,18,2020/02/07 18:00:35
5901172213,0,38,2020/02/07 18:00:35
5901172240,4,2,2020/02/07 18:00:35
5901172268,8,18,2020/02/07 18:00:35
5901172508,2,2,2020/02/07 18:00:35
5901172544,4,0,2020/02/07 18:00:35
5901172580,56,30,2020/02/07 18:00:35
5901172651,0,2,2020/02/07 18:00:35
5901172697,0,4,2020/02/07 18:00:35
5901172740,0,2,2020/02/07 18:00:35
5901172786,0,24,2020/02/07 18:00:35
5901172924,34,34,2020/02/07 18:00:35
5901172933,0,6,2020/02/07 18:00:35
5901173050,0,2,2020/02/07 18:00:35
5901173210,100,18,2020/02/07 18:00:35
5901173283,12,32,2020/02/07 18:00:35
5901173292,8,18,2020/02/07 18:00:35
5901173372,0,8,2020/02/07 18:00:35
5901173390,0,10,2020/02/07 18:00:35
5901173407,2,40,2020/02/07 18:00:35
5901173498,0,18,2020/02/07 18:00:35
5901173658,2,44,2020/02/07 18:00:35
5901173676,14,20,2020/02/07 18:00:35
5901173701,30,10,2020/02/07 18:00:35
5901173710,2,0,2020/02/07 18:00:35
5901173738,6,16,2020/02/07 18:00:35
5901173756,1,0,2020/02/07 18:00:35
5901173765,10,14,2020/02/07 18:00:35
5901173774,16,0,2020/02/07 18:00:35
5901173792,98,24,2020/02/07 18:00:35
5901173818,100,30,2020/02/07 18:00:35
5901180037,0,4,2020/02/07 18:00:35
5901180055,0,22,2020/02/07 18:00:35
5901180126,0,18,2020/02/07 18:00:35
5901180215,0,10,2020/02/07 18:00:35
5901180224,0,2,2020/02/07 18:00:35
5901180304,196,66,2020/02/07 18:00:35
5901180368,4,2,2020/02/07 18:00:35
5901182068,0,30,2020/02/07 18:00:35
5901182086,0,30,2020/02/07 18:00:35
5901182219,24,0,2020/02/07 18:00:35
5901182255,4,2,2020/02/07 18:00:35
5901183323,186,50,2020/02/07 18:00:35
5901183510,2,28,2020/02/07 18:00:35
5901183645,4,0,2020/02/07 18:00:35
5901183716,2,24,2020/02/07 18:00:35
5901183789,92,28,2020/02/07 18:00:35
5901183823,0,4,2020/02/07 18:00:35
5901183887,4,0,2020/02/07 18:00:35
5901184080,2,12,2020/02/07 18:00:35
5901184106,2,0,2020/02/07 18:00:35
5901184142,0,30,2020/02/07 18:00:35
5901184179,0,4,2020/02/07 18:00:35
5901184240,14,14,2020/02/07 18:00:35
5901184259,0,8,2020/02/07 18:00:35
5901184366,0,14,2020/02/07 18:00:35
5901184437,0,16,2020/02/07 18:00:35
5901184446,4,0,2020/02/07 18:00:35
5901184464,0,18,2020/02/07 18:00:35
5901184473,2,0,2020/02/07 18:00:35
5901184491,14,12,2020/02/07 18:00:35
5901184508,2,0,2020/02/07 18:00:35
5901184517,4,4,2020/02/07 18:00:35
5901190033,0,8,2020/02/07 18:00:35
5901190060,0,6,2020/02/07 18:00:35
5901190079,0,34,2020/02/07 18:00:35
5901190104,2,36,2020/02/07 18:00:35
5901190408,0,2,2020/02/07 18:00:35
5901190515,2,41,2020/02/07 18:00:35
5901190668,0,2,2020/02/07 18:00:35
5901192064,0,8,2020/02/07 18:00:35
5901192126,0,52,2020/02/07 18:00:35
5901192144,0,18,2020/02/07 18:00:35
5901192233,6,10,2020/02/07 18:00:35
5901192546,4,0,2020/02/07 18:00:35
5901192653,0,4,2020/02/07 18:00:35
5901192751,0,2,2020/02/07 18:00:35
5901192831,0,18,2020/02/07 18:00:35
5901192877,198,50,2020/02/07 18:00:35
5901192975,0,14,2020/02/07 18:00:35
5901193070,0,4,2020/02/07 18:00:35
5901193105,2,0,2020/02/07 18:00:35
5901193123,2,2,2020/02/07 18:00:35
5901193132,0,2,2020/02/07 18:00:35
5901193150,0,2,2020/02/07 18:00:35
5901193178,0,8,2020/02/07 18:00:35
5901193187,0,8,2020/02/07 18:00:35
5901193196,0,6,2020/02/07 18:00:35
5901193230,0,14,2020/02/07 18:00:35
5901193249,0,18,2020/02/07 18:00:35
5901200105,8,0,2020/02/07 18:00:35
5901200114,4,0,2020/02/07 18:00:35
5901200123,0,10,2020/02/07 18:00:35
5901200187,26,8,2020/02/07 18:00:35
5901200490,0,6,2020/02/07 18:00:35
5901200534,26,10,2020/02/07 18:00:35
5901201540,0,6,2020/02/07 18:00:35
5901201675,0,22,2020/02/07 18:00:35
5901201755,0,10,2020/02/07 18:00:35
5901201826,6,16,2020/02/07 18:00:35
5901201951,2,0,2020/02/07 18:00:35
5901202047,6,0,2020/02/07 18:00:35
5901202396,2,2,2020/02/07 18:00:35
5901202583,0,16,2020/02/07 18:00:35
5901202592,0,3,2020/02/07 18:00:35
5901202627,0,4,2020/02/07 18:00:35
5901202672,0,2,2020/02/07 18:00:35
5901202681,0,2,2020/02/07 18:00:35
5901202789,0,2,2020/02/07 18:00:35
5901202841,0,8,2020/02/07 18:00:35
5901202850,98,25,2020/02/07 18:00:35
5901202949,208,54,2020/02/07 18:00:35
5901202958,0,10,2020/02/07 18:00:35
5901202976,0,2,2020/02/07 18:00:35
5901202994,0,8,2020/02/07 18:00:35
5901203044,4,0,2020/02/07 18:00:35
5901203062,200,50,2020/02/07 18:00:35
5901203106,5,20,2020/02/07 18:00:35
5901203124,6,0,2020/02/07 18:00:35
5901203160,6,0,2020/02/07 18:00:35
5901203222,8,4,2020/02/07 18:00:35
5901203268,0,20,2020/02/07 18:00:35
5901203277,206,48,2020/02/07 18:00:35
5901203295,0,4,2020/02/07 18:00:35
5901203302,200,82,2020/02/07 18:00:35
5902010025,212,36,2020/02/07 18:00:35
5902011326,8,4,2020/02/07 18:00:35
5902011335,0,46,2020/02/07 18:00:35
5902020012,2,0,2020/02/07 18:00:35
5902021233,0,4,2020/02/07 18:00:35
5902021377,0,14,2020/02/07 18:00:35
5902022669,6,0,2020/02/07 18:00:35
5902022721,206,50,2020/02/07 18:00:35
5902022749,6,64,2020/02/07 18:00:35
5902022794,12,4,2020/02/07 18:00:35
5902022801,8,2,2020/02/07 18:00:35
5902022829,214,48,2020/02/07 18:00:35
5902022874,2,0,2020/02/07 18:00:35
5902022892,0,12,2020/02/07 18:00:35
5902022972,26,36,2020/02/07 18:00:35
5902030063,0,6,2020/02/07 18:00:35
5902030205,0,54,2020/02/07 18:00:35
5902030269,0,6,2020/02/07 18:00:35
5902030287,2,32,2020/02/07 18:00:35
5902030410,0,12,2020/02/07 18:00:35
5902030634,42,18,2020/02/07 18:00:35
5902030643,92,46,2020/02/07 18:00:35
5902031882,6,14,2020/02/07 18:00:35
5902031999,0,50,2020/02/07 18:00:35
5902032174,0,56,2020/02/07 18:00:35
5902032370,4,0,2020/02/07 18:00:35
5902032432,2,0,2020/02/07 18:00:35
5902032441,0,62,2020/02/07 18:00:35
5902032487,6,6,2020/02/07 18:00:35
5902032521,0,2,2020/02/07 18:00:35
5902032530,200,58,2020/02/07 18:00:35
5902032647,4,0,2020/02/07 18:00:35
5902032665,0,48,2020/02/07 18:00:35
5902040014,20,7,2020/02/07 18:00:35
5902040041,31,0,2020/02/07 18:00:35
5902040069,0,6,2020/02/07 18:00:35
5902040096,2,6,2020/02/07 18:00:35
5902040185,160,40,2020/02/07 18:00:35
5902040229,6,4,2020/02/07 18:00:35
5902040238,12,0,2020/02/07 18:00:35
5902040274,6,16,2020/02/07 18:00:35
5902040498,0,6,2020/02/07 18:00:35
5902040532,2,20,2020/02/07 18:00:35
5902042447,0,2,2020/02/07 18:00:35
5902042474,2,0,2020/02/07 18:00:35
5902042492,204,45,2020/02/07 18:00:35
5902042590,6,4,2020/02/07 18:00:35
5902042657,32,58,2020/02/07 18:00:35
5902050092,2,14,2020/02/07 18:00:35
5902050298,198,76,2020/02/07 18:00:35
5902050350,2,12,2020/02/07 18:00:35
5902050387,0,26,2020/02/07 18:00:35
5902050467,0,36,2020/02/07 18:00:35
5902050565,0,8,2020/02/07 18:00:35
5902050592,2,26,2020/02/07 18:00:35
5902050636,0,28,2020/02/07 18:00:35
5902050681,0,10,2020/02/07 18:00:35
5902050770,6,2,2020/02/07 18:00:35
5902050798,0,20,2020/02/07 18:00:35
5902050903,204,54,2020/02/07 18:00:35
5902050912,0,8,2020/02/07 18:00:35
5902051222,0,4,2020/02/07 18:00:35
5902051240,2,18,2020/02/07 18:00:35
5902051786,0,54,2020/02/07 18:00:35
5902051866,0,16,2020/02/07 18:00:35
5902053833,2,2,2020/02/07 18:00:35
5902054689,0,50,2020/02/07 18:00:35
5902055480,18,0,2020/02/07 18:00:35
5902056638,2,4,2020/02/07 18:00:35
5902056692,0,51,2020/02/07 18:00:35
5902056718,0,44,2020/02/07 18:00:35
5902056754,0,10,2020/02/07 18:00:35
5902056807,4,4,2020/02/07 18:00:35
5902056825,2,42,2020/02/07 18:00:35
5902056923,20,14,2020/02/07 18:00:35
5902057126,0,2,2020/02/07 18:00:35
5902057144,102,22,2020/02/07 18:00:35
5902057162,0,22,2020/02/07 18:00:35
5902057288,4,30,2020/02/07 18:00:35
5902057500,6,4,2020/02/07 18:00:35
5902057680,6,0,2020/02/07 18:00:35
5902057831,54,28,2020/02/07 18:00:35
5902057948,0,2,2020/02/07 18:00:35
5902060132,0,2,2020/02/07 18:00:35
5902060150,0,12,2020/02/07 18:00:35
5902061540,4,6,2020/02/07 18:00:35
5902061577,0,2,2020/02/07 18:00:35
5902061899,68,18,2020/02/07 18:00:35
5902071528,0,18,2020/02/07 18:00:35
5902080287,0,8,2020/02/07 18:00:35
5902080312,0,14,2020/02/07 18:00:35
5902080376,0,16,2020/02/07 18:00:35
5902080465,0,24,2020/02/07 18:00:35
5902080474,200,50,2020/02/07 18:00:35
5902080518,8,0,2020/02/07 18:00:35
5902080527,0,8,2020/02/07 18:00:35
5902080545,60,0,2020/02/07 18:00:35
5902080616,2,0,2020/02/07 18:00:35
5902080803,200,82,2020/02/07 18:00:35
5902080858,0,32,2020/02/07 18:00:35
5902081186,0,20,2020/02/07 18:00:35
5902083457,4,2,2020/02/07 18:00:35
5902083582,10,12,2020/02/07 18:00:35
5902083591,0,36,2020/02/07 18:00:35
5902084749,0,54,2020/02/07 18:00:35
5902084776,20,26,2020/02/07 18:00:35
5902084785,12,0,2020/02/07 18:00:35
5902084801,2,24,2020/02/07 18:00:35
5902085139,0,24,2020/02/07 18:00:35
5902085166,200,52,2020/02/07 18:00:35
5902085184,0,26,2020/02/07 18:00:35
5902085228,0,38,2020/02/07 18:00:35
5902085344,0,6,2020/02/07 18:00:35
5902085371,0,10,2020/02/07 18:00:35
5902090032,0,2,2020/02/07 18:00:35
5902090121,0,2,2020/02/07 18:00:35
5902090167,0,46,2020/02/07 18:00:35
5902090765,0,4,2020/02/07 18:00:35
5902090970,0,16,2020/02/07 18:00:35
5902091128,2,0,2020/02/07 18:00:35
5902092205,2,2,2020/02/07 18:00:35
5902092296,6,50,2020/02/07 18:00:35
5902092358,12,14,2020/02/07 18:00:35
5902092410,0,28,2020/02/07 18:00:35
5902092492,0,2,2020/02/07 18:00:35
5902092554,0,4,2020/02/07 18:00:35
5902092572,0,30,2020/02/07 18:00:35
5902092787,14,14,2020/02/07 18:00:35
5902092887,0,8,2020/02/07 18:00:35
5902092910,2,10,2020/02/07 18:00:35
5902092956,5,0,2020/02/07 18:00:35
5902100033,16,38,2020/02/07 18:00:35
5902100042,0,4,2020/02/07 18:00:35
5902101094,2,6,2020/02/07 18:00:35
5902110244,22,30,2020/02/07 18:00:35
5902110422,0,8,2020/02/07 18:00:35
5902110431,0,6,2020/02/07 18:00:35
5902110600,6,0,2020/02/07 18:00:35
5902110628,0,4,2020/02/07 18:00:35
5902111661,2,0,2020/02/07 18:00:35
5902111698,8,26,2020/02/07 18:00:35
5902111796,2,0,2020/02/07 18:00:35
5903010010,6,0,2020/02/07 18:00:35
5903010118,8,0,2020/02/07 18:00:35
5903010127,0,1,2020/02/07 18:00:35
5903010181,0,2,2020/02/07 18:00:35
5903010305,200,50,2020/02/07 18:00:35
5903010314,100,20,2020/02/07 18:00:35
5903010332,197,58,2020/02/07 18:00:35
5903010350,18,0,2020/02/07 18:00:35
5903010387,0,36,2020/02/07 18:00:35
5903010403,20,38,2020/02/07 18:00:35
5903010421,2,4,2020/02/07 18:00:35
5903010430,0,8,2020/02/07 18:00:35
