醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901102515,2,6,2020/02/08 16:00:36
5901102560,0,36,2020/02/08 16:00:36
5901102579,12,34,2020/02/08 16:00:36
5901102597,0,24,2020/02/08 16:00:36
5901102631,0,22,2020/02/08 16:00:36
5901102677,0,32,2020/02/08 16:00:36
5901102686,0,28,2020/02/08 16:00:36
5901102748,0,28,2020/02/08 16:00:36
5901102828,0,16,2020/02/08 16:00:36
5901102837,2,38,2020/02/08 16:00:36
5901102855,74,32,2020/02/08 16:00:36
5901102873,6,4,2020/02/08 16:00:36
5901103030,0,42,2020/02/08 16:00:36
5901103110,0,2,2020/02/08 16:00:36
5901103147,4,40,2020/02/08 16:00:36
5901103183,0,10,2020/02/08 16:00:36
5901103192,1,38,2020/02/08 16:00:36
5901103209,0,34,2020/02/08 16:00:36
5901103227,2,18,2020/02/08 16:00:36
5901103236,0,18,2020/02/08 16:00:36
5901103272,200,50,2020/02/08 16:00:36
5901103325,200,48,2020/02/08 16:00:36
5901103334,0,38,2020/02/08 16:00:36
5901103343,100,42,2020/02/08 16:00:36
5901103352,0,20,2020/02/08 16:00:36
5901103405,0,38,2020/02/08 16:00:36
5901103414,1,18,2020/02/08 16:00:36
5901103423,70,40,2020/02/08 16:00:36
5901103450,80,46,2020/02/08 16:00:36
5901103469,0,40,2020/02/08 16:00:36
5901103487,132,46,2020/02/08 16:00:36
5901103496,142,56,2020/02/08 16:00:36
5901103512,0,6,2020/02/08 16:00:36
5901103521,0,2,2020/02/08 16:00:36
5901103530,0,22,2020/02/08 16:00:36
5901103549,0,28,2020/02/08 16:00:36
5901103558,0,24,2020/02/08 16:00:36
5901103576,4,8,2020/02/08 16:00:36
5901103585,50,44,2020/02/08 16:00:36
5901110080,8,36,2020/02/08 16:00:36
5901110133,0,14,2020/02/08 16:00:36
5901110268,20,6,2020/02/08 16:00:36
5901110302,0,30,2020/02/08 16:00:36
5901110311,0,16,2020/02/08 16:00:36
5901110393,0,36,2020/02/08 16:00:36
5901110446,166,54,2020/02/08 16:00:36
5901110624,0,4,2020/02/08 16:00:36
5901111890,6,34,2020/02/08 16:00:36
5901111934,12,0,2020/02/08 16:00:36
5901112100,0,19,2020/02/08 16:00:36
5901112351,192,50,2020/02/08 16:00:36
5901112593,4,22,2020/02/08 16:00:36
5901112600,6,0,2020/02/08 16:00:36
5901112682,2,24,2020/02/08 16:00:36
5901112762,3,12,2020/02/08 16:00:36
5901112780,1,2,2020/02/08 16:00:36
5901112824,26,6,2020/02/08 16:00:36
5901112842,0,2,2020/02/08 16:00:36
5901112860,0,6,2020/02/08 16:00:36
5901112977,0,26,2020/02/08 16:00:36
5901112995,70,28,2020/02/08 16:00:36
5901113018,4,26,2020/02/08 16:00:36
5901113027,0,20,2020/02/08 16:00:36
5901113045,0,4,2020/02/08 16:00:36
5901113081,0,18,2020/02/08 16:00:36
5901113143,22,44,2020/02/08 16:00:36
5901113198,0,44,2020/02/08 16:00:36
5901113223,4,0,2020/02/08 16:00:36
5901113250,0,36,2020/02/08 16:00:36
5901113269,56,22,2020/02/08 16:00:36
5901113296,0,6,2020/02/08 16:00:36
5901113312,8,0,2020/02/08 16:00:36
5901113330,0,42,2020/02/08 16:00:36
5901113349,0,21,2020/02/08 16:00:36
5901113367,0,18,2020/02/08 16:00:36
5901113376,0,24,2020/02/08 16:00:36
5901113385,2,42,2020/02/08 16:00:36
5901113394,0,34,2020/02/08 16:00:36
5901113438,0,38,2020/02/08 16:00:36
5901113456,0,24,2020/02/08 16:00:36
5901113509,0,8,2020/02/08 16:00:36
5901113527,0,18,2020/02/08 16:00:36
5901113536,0,14,2020/02/08 16:00:36
5901113545,0,32,2020/02/08 16:00:36
5901113554,106,26,2020/02/08 16:00:36
5901113563,0,18,2020/02/08 16:00:36
5901120022,74,18,2020/02/08 16:00:36
5901120139,0,18,2020/02/08 16:00:36
5901120175,2,36,2020/02/08 16:00:36
5901120184,0,16,2020/02/08 16:00:36
5901121421,16,42,2020/02/08 16:00:36
5901121449,1,29,2020/02/08 16:00:36
5901121574,22,46,2020/02/08 16:00:36
5901121583,2,2,2020/02/08 16:00:36
5901121592,0,28,2020/02/08 16:00:36
5901121618,4,28,2020/02/08 16:00:36
5901121627,0,36,2020/02/08 16:00:36
5901121672,80,34,2020/02/08 16:00:36
5901121734,195,50,2020/02/08 16:00:36
5901121798,0,16,2020/02/08 16:00:36
5901121823,200,50,2020/02/08 16:00:36
5901121869,0,18,2020/02/08 16:00:36
5901121896,1,10,2020/02/08 16:00:36
5901121903,0,40,2020/02/08 16:00:36
5901121912,2,12,2020/02/08 16:00:36
5901121930,0,2,2020/02/08 16:00:36
5901121958,0,6,2020/02/08 16:00:36
5901121976,0,24,2020/02/08 16:00:36
5901121985,196,96,2020/02/08 16:00:36
5901122026,0,64,2020/02/08 16:00:36
5901122035,116,40,2020/02/08 16:00:36
5901150011,0,16,2020/02/08 16:00:36
5901150128,20,30,2020/02/08 16:00:36
5901150146,0,21,2020/02/08 16:00:36
5901150244,0,14,2020/02/08 16:00:36
5901150271,28,0,2020/02/08 16:00:36
5901150280,0,2,2020/02/08 16:00:36
5901150342,0,50,2020/02/08 16:00:36
5901150351,0,48,2020/02/08 16:00:36
5901150397,56,46,2020/02/08 16:00:36
5901150459,242,82,2020/02/08 16:00:36
5901150468,0,2,2020/02/08 16:00:36
5901150548,24,34,2020/02/08 16:00:36
5901150575,0,36,2020/02/08 16:00:36
5901150593,0,6,2020/02/08 16:00:36
5901150600,4,10,2020/02/08 16:00:36
5901150682,0,20,2020/02/08 16:00:36
5901150762,0,26,2020/02/08 16:00:36
5901150771,0,12,2020/02/08 16:00:36
5901150815,0,20,2020/02/08 16:00:36
5901151956,6,22,2020/02/08 16:00:36
5901152024,0,6,2020/02/08 16:00:36
5901152051,0,40,2020/02/08 16:00:36
5901152079,0,48,2020/02/08 16:00:36
5901152122,0,36,2020/02/08 16:00:36
5901152131,0,10,2020/02/08 16:00:36
5901152293,30,36,2020/02/08 16:00:36
5901152471,104,58,2020/02/08 16:00:36
5901152604,14,27,2020/02/08 16:00:36
5901152640,0,34,2020/02/08 16:00:36
5901152659,0,8,2020/02/08 16:00:36
5901152686,0,32,2020/02/08 16:00:36
5901152720,4,0,2020/02/08 16:00:36
5901152739,0,30,2020/02/08 16:00:36
5901152748,0,14,2020/02/08 16:00:36
5901152793,148,48,2020/02/08 16:00:36
5901152837,0,40,2020/02/08 16:00:36
5901152873,0,10,2020/02/08 16:00:36
5901152882,0,14,2020/02/08 16:00:36
5901152971,0,2,2020/02/08 16:00:36
5901153058,0,32,2020/02/08 16:00:36
5901153101,0,6,2020/02/08 16:00:36
5901153110,0,24,2020/02/08 16:00:36
5901153245,0,20,2020/02/08 16:00:36
5901153263,0,19,2020/02/08 16:00:36
5901153272,0,2,2020/02/08 16:00:36
5901153325,72,38,2020/02/08 16:00:36
5901153405,0,30,2020/02/08 16:00:36
5901153432,18,48,2020/02/08 16:00:36
5901153496,0,22,2020/02/08 16:00:36
5901153503,4,20,2020/02/08 16:00:36
5901153521,0,44,2020/02/08 16:00:36
5901153567,2,24,2020/02/08 16:00:36
5901153585,14,40,2020/02/08 16:00:36
5901153610,0,12,2020/02/08 16:00:36
5901153656,0,38,2020/02/08 16:00:36
5901153665,0,44,2020/02/08 16:00:36
5901153674,2,0,2020/02/08 16:00:36
5901153683,0,26,2020/02/08 16:00:36
5901153781,0,20,2020/02/08 16:00:36
5901153790,10,40,2020/02/08 16:00:36
5901153807,0,12,2020/02/08 16:00:36
5901153825,6,18,2020/02/08 16:00:36
5901153852,2,46,2020/02/08 16:00:36
5901153861,0,4,2020/02/08 16:00:36
5901153870,8,4,2020/02/08 16:00:36
5901153889,8,8,2020/02/08 16:00:36
5901160044,0,6,2020/02/08 16:00:36
5901160062,0,26,2020/02/08 16:00:36
5901160099,0,26,2020/02/08 16:00:36
5901160142,146,50,2020/02/08 16:00:36
5901160197,2,34,2020/02/08 16:00:36
5901160222,12,22,2020/02/08 16:00:36
5901160277,0,4,2020/02/08 16:00:36
5901160320,0,22,2020/02/08 16:00:36
5901160400,4,10,2020/02/08 16:00:36
5901160428,18,40,2020/02/08 16:00:36
5901160517,4,20,2020/02/08 16:00:36
5901160544,14,12,2020/02/08 16:00:36
5901160562,0,22,2020/02/08 16:00:36
5901160704,0,6,2020/02/08 16:00:36
5901160802,0,20,2020/02/08 16:00:36
5901161890,0,3,2020/02/08 16:00:36
5901161934,4,4,2020/02/08 16:00:36
5901161961,2,36,2020/02/08 16:00:36
5901161998,0,12,2020/02/08 16:00:36
5901162002,0,32,2020/02/08 16:00:36
5901162119,0,10,2020/02/08 16:00:36
5901162182,0,10,2020/02/08 16:00:36
5901162306,0,30,2020/02/08 16:00:36
5901162459,0,22,2020/02/08 16:00:36
5901162477,0,22,2020/02/08 16:00:36
5901162780,0,14,2020/02/08 16:00:36
5901162815,0,28,2020/02/08 16:00:36
5901162833,2,2,2020/02/08 16:00:36
5901163027,8,24,2020/02/08 16:00:36
5901163107,0,2,2020/02/08 16:00:36
5901163152,0,44,2020/02/08 16:00:36
5901163214,0,24,2020/02/08 16:00:36
5901163241,4,60,2020/02/08 16:00:36
5901163250,0,14,2020/02/08 16:00:36
5901163312,0,53,2020/02/08 16:00:36
5901163376,40,40,2020/02/08 16:00:36
5901163394,42,50,2020/02/08 16:00:36
5901163410,16,20,2020/02/08 16:00:36
5901163429,2,22,2020/02/08 16:00:36
5901163438,0,16,2020/02/08 16:00:36
5901163465,0,2,2020/02/08 16:00:36
5901163474,0,50,2020/02/08 16:00:36
5901163483,0,50,2020/02/08 16:00:36
5901163492,0,6,2020/02/08 16:00:36
5901163509,34,50,2020/02/08 16:00:36
5901170022,8,20,2020/02/08 16:00:36
5901170040,0,30,2020/02/08 16:00:36
5901170059,0,18,2020/02/08 16:00:36
5901170139,0,36,2020/02/08 16:00:36
5901170184,6,36,2020/02/08 16:00:36
5901170255,6,14,2020/02/08 16:00:36
5901170264,0,43,2020/02/08 16:00:36
5901170335,0,68,2020/02/08 16:00:36
5901170433,0,29,2020/02/08 16:00:36
5901170442,0,18,2020/02/08 16:00:36
5901170648,4,28,2020/02/08 16:00:36
5901170906,0,56,2020/02/08 16:00:36
5901170915,2,42,2020/02/08 16:00:36
5901172071,0,42,2020/02/08 16:00:36
5901172160,2,10,2020/02/08 16:00:36
5901172197,10,6,2020/02/08 16:00:36
5901172213,0,50,2020/02/08 16:00:36
5901172240,4,30,2020/02/08 16:00:36
5901172268,2,24,2020/02/08 16:00:36
5901172508,22,12,2020/02/08 16:00:36
5901172544,0,10,2020/02/08 16:00:36
5901172651,0,8,2020/02/08 16:00:36
5901172688,0,28,2020/02/08 16:00:36
5901172697,0,6,2020/02/08 16:00:36
5901172704,2,40,2020/02/08 16:00:36
5901172740,0,22,2020/02/08 16:00:36
5901172786,0,44,2020/02/08 16:00:36
5901172839,0,38,2020/02/08 16:00:36
5901172924,34,60,2020/02/08 16:00:36
5901172964,40,32,2020/02/08 16:00:36
5901173041,14,30,2020/02/08 16:00:36
5901173050,0,6,2020/02/08 16:00:36
5901173201,0,30,2020/02/08 16:00:36
5901173210,0,26,2020/02/08 16:00:36
5901173238,0,34,2020/02/08 16:00:36
5901173283,34,42,2020/02/08 16:00:36
5901173292,26,42,2020/02/08 16:00:36
5901173372,0,46,2020/02/08 16:00:36
5901173390,0,34,2020/02/08 16:00:36
5901173407,0,52,2020/02/08 16:00:36
5901173498,4,40,2020/02/08 16:00:36
5901173587,2,24,2020/02/08 16:00:36
5901173603,0,20,2020/02/08 16:00:36
5901173658,12,76,2020/02/08 16:00:36
5901173676,200,48,2020/02/08 16:00:36
5901173685,0,28,2020/02/08 16:00:36
5901173701,74,34,2020/02/08 16:00:36
5901173710,2,32,2020/02/08 16:00:36
5901173729,0,32,2020/02/08 16:00:36
5901173738,74,44,2020/02/08 16:00:36
5901173747,2,22,2020/02/08 16:00:36
5901173756,1,18,2020/02/08 16:00:36
5901173765,2,28,2020/02/08 16:00:36
5901173774,22,32,2020/02/08 16:00:36
5901173783,0,34,2020/02/08 16:00:36
5901173792,0,24,2020/02/08 16:00:36
5901173809,0,28,2020/02/08 16:00:36
5901173827,0,40,2020/02/08 16:00:36
5901180037,0,26,2020/02/08 16:00:36
5901180055,0,34,2020/02/08 16:00:36
5901180126,0,20,2020/02/08 16:00:36
5901180162,0,18,2020/02/08 16:00:36
5901180215,0,16,2020/02/08 16:00:36
5901180224,0,36,2020/02/08 16:00:36
5901180304,0,20,2020/02/08 16:00:36
5901180322,0,14,2020/02/08 16:00:36
5901180368,2,0,2020/02/08 16:00:36
5901182031,0,36,2020/02/08 16:00:36
5901182068,0,68,2020/02/08 16:00:36
5901182086,2,50,2020/02/08 16:00:36
5901182111,0,30,2020/02/08 16:00:36
5901182219,14,8,2020/02/08 16:00:36
5901182255,6,20,2020/02/08 16:00:36
5901183510,0,52,2020/02/08 16:00:36
5901183529,0,34,2020/02/08 16:00:36
5901183672,0,10,2020/02/08 16:00:36
5901183716,56,68,2020/02/08 16:00:36
5901183789,100,32,2020/02/08 16:00:36
5901183798,0,44,2020/02/08 16:00:36
5901183823,0,30,2020/02/08 16:00:36
5901183887,0,28,2020/02/08 16:00:36
5901183896,0,4,2020/02/08 16:00:36
5901183985,0,32,2020/02/08 16:00:36
5901184062,0,8,2020/02/08 16:00:36
5901184071,2,6,2020/02/08 16:00:36
5901184080,2,50,2020/02/08 16:00:36
5901184106,4,2,2020/02/08 16:00:36
5901184142,0,30,2020/02/08 16:00:36
5901184179,8,30,2020/02/08 16:00:36
5901184222,0,38,2020/02/08 16:00:36
5901184240,68,26,2020/02/08 16:00:36
5901184259,8,44,2020/02/08 16:00:36
5901184366,32,46,2020/02/08 16:00:36
5901184375,0,42,2020/02/08 16:00:36
5901184437,196,54,2020/02/08 16:00:36
5901184446,8,10,2020/02/08 16:00:36
5901184464,0,56,2020/02/08 16:00:36
5901184473,0,16,2020/02/08 16:00:36
5901184491,2,22,2020/02/08 16:00:36
5901184508,100,50,2020/02/08 16:00:36
5901184517,106,52,2020/02/08 16:00:36
5901184535,2,10,2020/02/08 16:00:36
5901190024,0,30,2020/02/08 16:00:36
5901190033,0,40,2020/02/08 16:00:36
5901190042,0,34,2020/02/08 16:00:36
5901190060,0,18,2020/02/08 16:00:36
5901190079,2,56,2020/02/08 16:00:36
5901190104,4,68,2020/02/08 16:00:36
5901190177,4,30,2020/02/08 16:00:36
5901190220,0,14,2020/02/08 16:00:36
5901190284,4,16,2020/02/08 16:00:36
5901190408,0,32,2020/02/08 16:00:36
5901190426,0,30,2020/02/08 16:00:36
5901190444,0,24,2020/02/08 16:00:36
5901190515,198,57,2020/02/08 16:00:36
5901190668,0,30,2020/02/08 16:00:36
5901190686,0,32,2020/02/08 16:00:36
5901190695,2,28,2020/02/08 16:00:36
5901192064,12,44,2020/02/08 16:00:36
5901192126,2,64,2020/02/08 16:00:36
5901192144,16,44,2020/02/08 16:00:36
5901192153,0,20,2020/02/08 16:00:36
5901192162,0,18,2020/02/08 16:00:36
5901192180,0,26,2020/02/08 16:00:36
5901192233,6,24,2020/02/08 16:00:36
5901192546,4,48,2020/02/08 16:00:36
5901192653,0,40,2020/02/08 16:00:36
5901192751,0,32,2020/02/08 16:00:36
5901192822,0,28,2020/02/08 16:00:36
5901192831,0,34,2020/02/08 16:00:36
5901192877,6,50,2020/02/08 16:00:36
5901192993,42,46,2020/02/08 16:00:36
5901193070,6,34,2020/02/08 16:00:36
5901193105,4,12,2020/02/08 16:00:36
5901193123,12,26,2020/02/08 16:00:36
5901193150,0,32,2020/02/08 16:00:36
5901193169,0,6,2020/02/08 16:00:36
5901193178,1,28,2020/02/08 16:00:36
5901193187,0,38,2020/02/08 16:00:36
5901193196,68,52,2020/02/08 16:00:36
5901193221,40,24,2020/02/08 16:00:36
5901193230,6,24,2020/02/08 16:00:36
5901193249,0,42,2020/02/08 16:00:36
5901200070,0,50,2020/02/08 16:00:36
5901200105,2,6,2020/02/08 16:00:36
5901200114,4,16,2020/02/08 16:00:36
5901200123,4,8,2020/02/08 16:00:36
5901200141,0,20,2020/02/08 16:00:36
5901200490,0,40,2020/02/08 16:00:36
5901200534,0,28,2020/02/08 16:00:36
5901201540,0,8,2020/02/08 16:00:36
5901201675,0,44,2020/02/08 16:00:36
5901201746,0,18,2020/02/08 16:00:36
5901201755,192,54,2020/02/08 16:00:36
5901201826,0,32,2020/02/08 16:00:36
5901201835,0,24,2020/02/08 16:00:36
5901201871,0,30,2020/02/08 16:00:36
5901201951,2,20,2020/02/08 16:00:36
5901202047,14,22,2020/02/08 16:00:36
5901202154,0,20,2020/02/08 16:00:36
5901202216,0,20,2020/02/08 16:00:36
5901202583,0,32,2020/02/08 16:00:36
5901202592,0,33,2020/02/08 16:00:36
5901202627,0,24,2020/02/08 16:00:36
