醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901103325,2,27,2020/02/07 10:00:35
5901103334,196,50,2020/02/07 10:00:35
5901103343,0,2,2020/02/07 10:00:35
5901103405,194,46,2020/02/07 10:00:35
5901103414,32,14,2020/02/07 10:00:35
5901103423,6,8,2020/02/07 10:00:35
5901103450,0,4,2020/02/07 10:00:35
5901103469,0,24,2020/02/07 10:00:35
5901103496,0,2,2020/02/07 10:00:35
5901103512,0,4,2020/02/07 10:00:35
5901103521,55,34,2020/02/07 10:00:35
5901103530,46,16,2020/02/07 10:00:35
5901103558,200,52,2020/02/07 10:00:35
5901103576,48,20,2020/02/07 10:00:35
5901103585,0,8,2020/02/07 10:00:35
5901110133,22,30,2020/02/07 10:00:35
5901110268,288,92,2020/02/07 10:00:35
5901110302,96,8,2020/02/07 10:00:35
5901110311,198,54,2020/02/07 10:00:35
5901110339,10,38,2020/02/07 10:00:35
5901110393,0,6,2020/02/07 10:00:35
5901110446,178,52,2020/02/07 10:00:35
5901110624,200,54,2020/02/07 10:00:35
5901111863,0,32,2020/02/07 10:00:35
5901111890,192,48,2020/02/07 10:00:35
5901111934,22,12,2020/02/07 10:00:35
5901112011,114,48,2020/02/07 10:00:35
5901112100,40,15,2020/02/07 10:00:35
5901112413,210,64,2020/02/07 10:00:35
5901112593,198,58,2020/02/07 10:00:35
5901112600,170,44,2020/02/07 10:00:35
5901112726,187,50,2020/02/07 10:00:35
5901112762,2,0,2020/02/07 10:00:35
5901112780,93,226,2020/02/07 10:00:35
5901112842,179,36,2020/02/07 10:00:35
5901112860,66,22,2020/02/07 10:00:35
5901112879,4,19,2020/02/07 10:00:35
5901112995,156,56,2020/02/07 10:00:35
5901113018,0,36,2020/02/07 10:00:35
5901113027,2,12,2020/02/07 10:00:35
5901113045,196,54,2020/02/07 10:00:35
5901113143,200,54,2020/02/07 10:00:35
5901113223,186,54,2020/02/07 10:00:35
5901113232,200,52,2020/02/07 10:00:35
5901113269,352,100,2020/02/07 10:00:35
5901113296,200,52,2020/02/07 10:00:35
5901113303,168,44,2020/02/07 10:00:35
5901113312,42,24,2020/02/07 10:00:35
5901113349,0,1,2020/02/07 10:00:35
5901113367,346,86,2020/02/07 10:00:35
5901113376,0,22,2020/02/07 10:00:35
5901113385,200,74,2020/02/07 10:00:35
5901113401,66,0,2020/02/07 10:00:35
5901113438,0,2,2020/02/07 10:00:35
5901113509,1,0,2020/02/07 10:00:35
5901113527,0,4,2020/02/07 10:00:35
5901113536,194,54,2020/02/07 10:00:35
5901113545,0,2,2020/02/07 10:00:35
5901113554,110,26,2020/02/07 10:00:35
5901120022,200,48,2020/02/07 10:00:35
5901120139,0,16,2020/02/07 10:00:35
5901120175,202,48,2020/02/07 10:00:35
5901120184,0,18,2020/02/07 10:00:35
5901121421,0,20,2020/02/07 10:00:35
5901121449,0,20,2020/02/07 10:00:35
5901121574,200,62,2020/02/07 10:00:35
5901121583,2,0,2020/02/07 10:00:35
5901121592,0,18,2020/02/07 10:00:35
5901121618,200,50,2020/02/07 10:00:35
5901121672,170,50,2020/02/07 10:00:35
5901121734,195,50,2020/02/07 10:00:35
5901121798,0,16,2020/02/07 10:00:35
5901121841,200,50,2020/02/07 10:00:35
5901121850,286,58,2020/02/07 10:00:35
5901121869,0,6,2020/02/07 10:00:35
5901121896,197,48,2020/02/07 10:00:35
5901121912,206,60,2020/02/07 10:00:35
5901121930,52,44,2020/02/07 10:00:35
5901121958,50,46,2020/02/07 10:00:35
5901121985,196,76,2020/02/07 10:00:35
5901122026,6,14,2020/02/07 10:00:35
5901150011,2,30,2020/02/07 10:00:35
5901150057,144,44,2020/02/07 10:00:35
5901150128,194,46,2020/02/07 10:00:35
5901150146,2,10,2020/02/07 10:00:35
5901150235,198,68,2020/02/07 10:00:35
5901150244,4,0,2020/02/07 10:00:35
5901150271,190,0,2020/02/07 10:00:35
5901150342,40,58,2020/02/07 10:00:35
5901150351,0,38,2020/02/07 10:00:35
5901150397,194,54,2020/02/07 10:00:35
5901150468,0,2,2020/02/07 10:00:35
5901150548,396,100,2020/02/07 10:00:35
5901150593,70,64,2020/02/07 10:00:35
5901150600,84,42,2020/02/07 10:00:35
5901150682,8,39,2020/02/07 10:00:35
5901150762,34,44,2020/02/07 10:00:35
5901150771,150,42,2020/02/07 10:00:35
5901150815,160,48,2020/02/07 10:00:35
5901151956,106,32,2020/02/07 10:00:35
5901152024,0,52,2020/02/07 10:00:35
5901152051,200,50,2020/02/07 10:00:35
5901152079,0,2,2020/02/07 10:00:35
5901152122,12,30,2020/02/07 10:00:35
5901152131,0,10,2020/02/07 10:00:35
5901152186,0,24,2020/02/07 10:00:35
5901152453,46,16,2020/02/07 10:00:35
5901152471,212,70,2020/02/07 10:00:35
5901152640,200,88,2020/02/07 10:00:35
5901152659,38,40,2020/02/07 10:00:35
5901152686,26,28,2020/02/07 10:00:35
5901152720,26,4,2020/02/07 10:00:35
5901152739,52,36,2020/02/07 10:00:35
5901152748,188,50,2020/02/07 10:00:35
5901152793,2,0,2020/02/07 10:00:35
5901152837,110,54,2020/02/07 10:00:35
5901152873,198,52,2020/02/07 10:00:35
5901152882,0,6,2020/02/07 10:00:35
5901152971,4,14,2020/02/07 10:00:35
5901153110,166,58,2020/02/07 10:00:35
5901153245,0,12,2020/02/07 10:00:35
5901153263,0,2,2020/02/07 10:00:35
5901153272,2,4,2020/02/07 10:00:35
5901153325,0,10,2020/02/07 10:00:35
5901153405,125,36,2020/02/07 10:00:35
5901153432,198,50,2020/02/07 10:00:35
5901153496,0,48,2020/02/07 10:00:35
5901153503,196,50,2020/02/07 10:00:35
5901153521,0,4,2020/02/07 10:00:35
5901153567,200,50,2020/02/07 10:00:35
5901153610,38,14,2020/02/07 10:00:35
5901153656,50,46,2020/02/07 10:00:35
5901153665,196,50,2020/02/07 10:00:35
5901153674,180,48,2020/02/07 10:00:35
5901153683,184,56,2020/02/07 10:00:35
5901153727,182,60,2020/02/07 10:00:35
5901153790,0,6,2020/02/07 10:00:35
5901153807,92,26,2020/02/07 10:00:35
5901153816,200,48,2020/02/07 10:00:35
5901153825,64,6,2020/02/07 10:00:35
5901153852,2,16,2020/02/07 10:00:35
5901153861,0,10,2020/02/07 10:00:35
5901153870,10,12,2020/02/07 10:00:35
5901153889,92,24,2020/02/07 10:00:35
5901160044,0,2,2020/02/07 10:00:35
5901160053,10,2,2020/02/07 10:00:35
5901160142,6,6,2020/02/07 10:00:35
5901160222,200,48,2020/02/07 10:00:35
5901160277,0,2,2020/02/07 10:00:35
5901160286,26,24,2020/02/07 10:00:35
5901160320,392,104,2020/02/07 10:00:35
5901160400,0,12,2020/02/07 10:00:35
5901160428,200,54,2020/02/07 10:00:35
5901160517,200,50,2020/02/07 10:00:35
5901160544,14,12,2020/02/07 10:00:35
5901160562,102,22,2020/02/07 10:00:35
5901160704,174,28,2020/02/07 10:00:35
5901161890,139,42,2020/02/07 10:00:35
5901161961,50,64,2020/02/07 10:00:35
5901161998,4,22,2020/02/07 10:00:35
5901162002,0,44,2020/02/07 10:00:35
5901162119,0,22,2020/02/07 10:00:35
5901162173,22,4,2020/02/07 10:00:35
5901162182,176,46,2020/02/07 10:00:35
5901162459,176,52,2020/02/07 10:00:35
5901162477,162,34,2020/02/07 10:00:35
5901162520,200,66,2020/02/07 10:00:35
5901162780,186,42,2020/02/07 10:00:35
5901162806,4,0,2020/02/07 10:00:35
5901162815,200,50,2020/02/07 10:00:35
5901162833,166,36,2020/02/07 10:00:35
5901162879,0,20,2020/02/07 10:00:35
5901163027,52,60,2020/02/07 10:00:35
5901163152,200,54,2020/02/07 10:00:35
5901163214,0,2,2020/02/07 10:00:35
5901163241,168,78,2020/02/07 10:00:35
5901163250,0,8,2020/02/07 10:00:35
5901163269,72,36,2020/02/07 10:00:35
5901163296,6,8,2020/02/07 10:00:35
5901163312,0,12,2020/02/07 10:00:35
5901163330,0,12,2020/02/07 10:00:35
5901163376,200,50,2020/02/07 10:00:35
5901163394,200,52,2020/02/07 10:00:35
5901163410,50,46,2020/02/07 10:00:35
5901163438,22,34,2020/02/07 10:00:35
5901163465,28,26,2020/02/07 10:00:35
5901163474,0,50,2020/02/07 10:00:35
5901163483,198,50,2020/02/07 10:00:35
5901163492,102,20,2020/02/07 10:00:35
5901163509,200,62,2020/02/07 10:00:35
5901170022,192,60,2020/02/07 10:00:35
5901170040,0,2,2020/02/07 10:00:35
5901170059,148,38,2020/02/07 10:00:35
5901170184,148,22,2020/02/07 10:00:35
5901170255,202,52,2020/02/07 10:00:35
5901170264,194,79,2020/02/07 10:00:35
5901170335,78,76,2020/02/07 10:00:35
5901170399,210,56,2020/02/07 10:00:35
5901170406,48,32,2020/02/07 10:00:35
5901170433,54,43,2020/02/07 10:00:35
5901170442,24,8,2020/02/07 10:00:35
5901170648,112,46,2020/02/07 10:00:35
5901170906,0,10,2020/02/07 10:00:35
5901170915,0,2,2020/02/07 10:00:35
5901172071,2,16,2020/02/07 10:00:35
5901172160,2,16,2020/02/07 10:00:35
5901172197,0,12,2020/02/07 10:00:35
5901172213,0,12,2020/02/07 10:00:35
5901172240,200,48,2020/02/07 10:00:35
5901172268,90,38,2020/02/07 10:00:35
5901172544,90,44,2020/02/07 10:00:35
5901172651,76,36,2020/02/07 10:00:35
5901172688,4,42,2020/02/07 10:00:35
5901172697,0,2,2020/02/07 10:00:35
5901172839,0,28,2020/02/07 10:00:35
5901172924,32,34,2020/02/07 10:00:35
5901172933,80,24,2020/02/07 10:00:35
5901173041,4,0,2020/02/07 10:00:35
5901173050,150,40,2020/02/07 10:00:35
5901173201,2,36,2020/02/07 10:00:35
5901173210,102,18,2020/02/07 10:00:35
5901173238,0,8,2020/02/07 10:00:35
5901173283,0,14,2020/02/07 10:00:35
5901173292,2,4,2020/02/07 10:00:35
5901173372,0,8,2020/02/07 10:00:35
5901173390,36,46,2020/02/07 10:00:35
5901173407,200,68,2020/02/07 10:00:35
5901173587,390,76,2020/02/07 10:00:35
5901173603,30,20,2020/02/07 10:00:35
5901173658,0,36,2020/02/07 10:00:35
5901173676,0,4,2020/02/07 10:00:35
5901173685,202,50,2020/02/07 10:00:35
5901173694,6,10,2020/02/07 10:00:35
5901173729,0,20,2020/02/07 10:00:35
5901173738,190,50,2020/02/07 10:00:35
5901173756,27,0,2020/02/07 10:00:35
5901173765,196,56,2020/02/07 10:00:35
5901173774,200,48,2020/02/07 10:00:35
5901173792,0,2,2020/02/07 10:00:35
5901173809,398,102,2020/02/07 10:00:35
5901173818,112,34,2020/02/07 10:00:35
5901173827,0,6,2020/02/07 10:00:35
5901180037,0,4,2020/02/07 10:00:35
5901180055,192,64,2020/02/07 10:00:35
5901180108,8,20,2020/02/07 10:00:35
5901180126,0,42,2020/02/07 10:00:35
5901180162,200,50,2020/02/07 10:00:35
5901180206,174,50,2020/02/07 10:00:35
5901180215,86,42,2020/02/07 10:00:35
5901180224,200,50,2020/02/07 10:00:35
5901180304,0,16,2020/02/07 10:00:35
5901180322,4,0,2020/02/07 10:00:35
5901180368,0,10,2020/02/07 10:00:35
5901182031,198,50,2020/02/07 10:00:35
5901182068,56,52,2020/02/07 10:00:35
5901182086,0,16,2020/02/07 10:00:35
5901182111,0,8,2020/02/07 10:00:35
5901182219,66,64,2020/02/07 10:00:35
5901182255,4,44,2020/02/07 10:00:35
5901183323,186,70,2020/02/07 10:00:35
5901183387,44,36,2020/02/07 10:00:35
5901183396,0,6,2020/02/07 10:00:35
5901183510,198,66,2020/02/07 10:00:35
5901183645,200,50,2020/02/07 10:00:35
5901183672,94,44,2020/02/07 10:00:35
5901183716,2,12,2020/02/07 10:00:35
5901183798,0,2,2020/02/07 10:00:35
5901183823,0,2,2020/02/07 10:00:35
5901183887,202,50,2020/02/07 10:00:35
5901183896,200,52,2020/02/07 10:00:35
5901184062,100,46,2020/02/07 10:00:35
5901184071,8,18,2020/02/07 10:00:35
5901184080,0,4,2020/02/07 10:00:35
5901184142,198,80,2020/02/07 10:00:35
5901184213,0,8,2020/02/07 10:00:35
5901184259,0,8,2020/02/07 10:00:35
5901184366,0,8,2020/02/07 10:00:35
5901184375,52,30,2020/02/07 10:00:35
5901184437,198,52,2020/02/07 10:00:35
5901184455,198,50,2020/02/07 10:00:35
5901184464,188,52,2020/02/07 10:00:35
5901184473,200,50,2020/02/07 10:00:35
5901184517,2,2,2020/02/07 10:00:35
5901184535,26,38,2020/02/07 10:00:35
5901190024,18,4,2020/02/07 10:00:35
5901190033,368,100,2020/02/07 10:00:35
5901190042,172,52,2020/02/07 10:00:35
5901190060,0,8,2020/02/07 10:00:35
5901190079,108,66,2020/02/07 10:00:35
5901190104,198,80,2020/02/07 10:00:35
5901190177,0,4,2020/02/07 10:00:35
5901190211,6,0,2020/02/07 10:00:35
5901190220,78,40,2020/02/07 10:00:35
5901190408,200,50,2020/02/07 10:00:35
5901190426,164,22,2020/02/07 10:00:35
5901190515,2,7,2020/02/07 10:00:35
5901190668,126,50,2020/02/07 10:00:35
5901190686,198,50,2020/02/07 10:00:35
5901190695,34,16,2020/02/07 10:00:35
5901190784,198,50,2020/02/07 10:00:35
5901192064,0,2,2020/02/07 10:00:35
5901192126,0,26,2020/02/07 10:00:35
5901192144,200,78,2020/02/07 10:00:35
5901192162,0,2,2020/02/07 10:00:35
5901192180,84,50,2020/02/07 10:00:35
5901192448,34,36,2020/02/07 10:00:35
5901192546,200,50,2020/02/07 10:00:35
5901192653,346,102,2020/02/07 10:00:35
5901192751,0,46,2020/02/07 10:00:35
5901192831,198,68,2020/02/07 10:00:35
5901192975,0,14,2020/02/07 10:00:35
5901192993,200,50,2020/02/07 10:00:35
5901193025,0,20,2020/02/07 10:00:35
5901193070,2,16,2020/02/07 10:00:35
5901193105,2,0,2020/02/07 10:00:35
5901193123,26,2,2020/02/07 10:00:35
5901193132,10,38,2020/02/07 10:00:35
5901193150,200,50,2020/02/07 10:00:35
5901193169,44,16,2020/02/07 10:00:35
5901193178,187,70,2020/02/07 10:00:35
5901193187,0,58,2020/02/07 10:00:35
5901193196,200,52,2020/02/07 10:00:35
5901193230,0,2,2020/02/07 10:00:35
5901193249,190,70,2020/02/07 10:00:35
5901200070,194,48,2020/02/07 10:00:35
5901200105,64,20,2020/02/07 10:00:35
5901200114,44,4,2020/02/07 10:00:35
5901200123,104,22,2020/02/07 10:00:35
5901200141,200,48,2020/02/07 10:00:35
5901200187,108,24,2020/02/07 10:00:35
5901200490,0,6,2020/02/07 10:00:35
5901200534,96,46,2020/02/07 10:00:35
5901201540,0,8,2020/02/07 10:00:35
5901201568,200,50,2020/02/07 10:00:35
5901201675,0,8,2020/02/07 10:00:35
5901201728,0,22,2020/02/07 10:00:35
5901201746,160,48,2020/02/07 10:00:35
5901201755,198,50,2020/02/07 10:00:35
5901201826,32,40,2020/02/07 10:00:35
5901201835,0,2,2020/02/07 10:00:35
5901201951,180,12,2020/02/07 10:00:35
5901202154,2,6,2020/02/07 10:00:35
5901202216,216,74,2020/02/07 10:00:35
5901202396,164,46,2020/02/07 10:00:35
5901202583,200,50,2020/02/07 10:00:35
5901202592,20,7,2020/02/07 10:00:35
5901202645,32,26,2020/02/07 10:00:35
5901202672,13,18,2020/02/07 10:00:35
5901202681,182,50,2020/02/07 10:00:35
5901202752,170,52,2020/02/07 10:00:35
5901202789,198,50,2020/02/07 10:00:35
5901202841,191,50,2020/02/07 10:00:35
5901202850,200,49,2020/02/07 10:00:35
5901202949,204,54,2020/02/07 10:00:35
5901202976,198,52,2020/02/07 10:00:35
5901202994,196,76,2020/02/07 10:00:35
5901203026,200,48,2020/02/07 10:00:35
5901203062,200,50,2020/02/07 10:00:35
5901203071,4,18,2020/02/07 10:00:35
5901203080,191,50,2020/02/07 10:00:35
5901203106,0,4,2020/02/07 10:00:35
5901203124,78,6,2020/02/07 10:00:35
5901203160,140,18,2020/02/07 10:00:35
5901203213,216,58,2020/02/07 10:00:35
5901203222,10,4,2020/02/07 10:00:35
5901203240,200,48,2020/02/07 10:00:35
5901203259,200,50,2020/02/07 10:00:35
5901203268,0,10,2020/02/07 10:00:35
5901203277,6,0,2020/02/07 10:00:35
5901203286,200,50,2020/02/07 10:00:35
