醫事機構代碼,成人口罩總剩餘數,兒童口罩剩餘數,來源資料時間
5901024874,54,8,2020/02/07 12:00:35
5901024883,8,14,2020/02/07 12:00:35
5901024909,0,14,2020/02/07 12:00:35
5901024918,26,28,2020/02/07 12:00:35
5901024927,200,50,2020/02/07 12:00:35
5901090074,4,10,2020/02/07 12:00:35
5901090127,18,0,2020/02/07 12:00:35
5901090154,8,2,2020/02/07 12:00:35
5901090181,0,4,2020/02/07 12:00:35
5901090216,24,38,2020/02/07 12:00:35
5901090243,100,28,2020/02/07 12:00:35
5901090289,6,0,2020/02/07 12:00:35
5901090323,0,4,2020/02/07 12:00:35
5901090369,8,6,2020/02/07 12:00:35
5901091473,128,32,2020/02/07 12:00:35
5901091544,232,52,2020/02/07 12:00:35
5901091759,198,44,2020/02/07 12:00:35
5901091839,0,14,2020/02/07 12:00:35
5901091857,0,2,2020/02/07 12:00:35
5901091884,0,2,2020/02/07 12:00:35
5901091973,0,2,2020/02/07 12:00:35
5901091991,106,20,2020/02/07 12:00:35
5901092041,200,50,2020/02/07 12:00:35
5901092050,0,36,2020/02/07 12:00:35
5901092069,204,52,2020/02/07 12:00:35
5901100057,6,4,2020/02/07 12:00:35
5901100066,4,14,2020/02/07 12:00:35
5901100155,6,44,2020/02/07 12:00:35
5901100333,198,56,2020/02/07 12:00:35
5901100422,4,0,2020/02/07 12:00:35
5901100431,200,48,2020/02/07 12:00:35
5901100440,198,58,2020/02/07 12:00:35
5901100495,144,50,2020/02/07 12:00:35
5901100628,0,12,2020/02/07 12:00:35
5901100664,170,94,2020/02/07 12:00:35
5901100717,8,4,2020/02/07 12:00:35
5901100735,200,50,2020/02/07 12:00:35
5901100959,70,32,2020/02/07 12:00:35
5901101072,0,4,2020/02/07 12:00:35
5901101205,64,18,2020/02/07 12:00:35
5901101250,0,32,2020/02/07 12:00:35
5901101509,0,4,2020/02/07 12:00:35
5901101536,68,8,2020/02/07 12:00:35
5901101607,0,10,2020/02/07 12:00:35
5901101625,2,0,2020/02/07 12:00:35
5901101652,90,66,2020/02/07 12:00:35
5901101910,0,18,2020/02/07 12:00:35
5901101929,36,20,2020/02/07 12:00:35
5901101992,0,8,2020/02/07 12:00:35
5901102015,2,2,2020/02/07 12:00:35
5901102060,182,52,2020/02/07 12:00:35
5901102417,202,52,2020/02/07 12:00:35
5901102444,106,50,2020/02/07 12:00:35
5901102515,2,0,2020/02/07 12:00:35
5901102560,200,50,2020/02/07 12:00:35
5901102579,108,46,2020/02/07 12:00:35
5901102597,198,56,2020/02/07 12:00:35
5901102631,0,10,2020/02/07 12:00:35
5901102677,0,44,2020/02/07 12:00:35
5901102686,200,50,2020/02/07 12:00:35
5901102748,166,50,2020/02/07 12:00:35
5901102828,32,16,2020/02/07 12:00:35
5901102837,0,18,2020/02/07 12:00:35
5901102855,200,50,2020/02/07 12:00:35
5901102873,200,50,2020/02/07 12:00:35
5901102962,200,60,2020/02/07 12:00:35
5901103110,20,6,2020/02/07 12:00:35
5901103147,4,38,2020/02/07 12:00:35
5901103183,0,4,2020/02/07 12:00:35
5901103209,190,32,2020/02/07 12:00:35
5901103227,200,46,2020/02/07 12:00:35
5901103334,196,50,2020/02/07 12:00:35
5901103343,150,44,2020/02/07 12:00:35
5901103405,192,46,2020/02/07 12:00:35
5901103414,2,0,2020/02/07 12:00:35
5901103423,204,40,2020/02/07 12:00:35
5901103450,0,4,2020/02/07 12:00:35
5901103469,0,2,2020/02/07 12:00:35
5901103496,0,2,2020/02/07 12:00:35
5901103512,0,4,2020/02/07 12:00:35
5901103521,5,16,2020/02/07 12:00:35
5901103530,22,2,2020/02/07 12:00:35
5901103558,200,50,2020/02/07 12:00:35
5901103576,18,8,2020/02/07 12:00:35
5901103585,146,30,2020/02/07 12:00:35
5901110080,146,42,2020/02/07 12:00:35
5901110268,192,52,2020/02/07 12:00:35
5901110311,60,10,2020/02/07 12:00:35
5901110446,164,46,2020/02/07 12:00:35
5901110624,200,54,2020/02/07 12:00:35
5901111863,0,2,2020/02/07 12:00:35
5901111890,172,44,2020/02/07 12:00:35
5901111934,6,6,2020/02/07 12:00:35
5901112011,46,24,2020/02/07 12:00:35
5901112100,2,0,2020/02/07 12:00:35
5901112413,0,16,2020/02/07 12:00:35
5901112593,198,58,2020/02/07 12:00:35
5901112600,8,12,2020/02/07 12:00:35
5901112726,127,40,2020/02/07 12:00:35
5901112762,185,48,2020/02/07 12:00:35
5901112780,47,212,2020/02/07 12:00:35
5901112842,21,16,2020/02/07 12:00:35
5901112977,200,50,2020/02/07 12:00:35
5901112995,156,56,2020/02/07 12:00:35
5901113018,0,36,2020/02/07 12:00:35
5901113027,2,18,2020/02/07 12:00:35
5901113045,42,28,2020/02/07 12:00:35
5901113081,200,50,2020/02/07 12:00:35
5901113143,200,54,2020/02/07 12:00:35
5901113223,14,22,2020/02/07 12:00:35
5901113232,6,46,2020/02/07 12:00:35
5901113269,320,68,2020/02/07 12:00:35
5901113296,200,52,2020/02/07 12:00:35
5901113303,100,28,2020/02/07 12:00:35
5901113312,12,14,2020/02/07 12:00:35
5901113349,200,51,2020/02/07 12:00:35
5901113367,0,2,2020/02/07 12:00:35
5901113376,0,22,2020/02/07 12:00:35
5901113385,108,52,2020/02/07 12:00:35
5901113394,200,50,2020/02/07 12:00:35
5901113438,0,2,2020/02/07 12:00:35
5901113509,1,0,2020/02/07 12:00:35
5901113527,200,54,2020/02/07 12:00:35
5901113536,194,54,2020/02/07 12:00:35
5901113545,0,2,2020/02/07 12:00:35
5901113554,106,26,2020/02/07 12:00:35
5901120022,152,22,2020/02/07 12:00:35
5901120139,0,2,2020/02/07 12:00:35
5901120175,202,48,2020/02/07 12:00:35
5901120184,198,56,2020/02/07 12:00:35
5901121421,0,20,2020/02/07 12:00:35
5901121449,149,63,2020/02/07 12:00:35
5901121574,200,62,2020/02/07 12:00:35
5901121592,102,26,2020/02/07 12:00:35
5901121618,200,50,2020/02/07 12:00:35
5901121672,86,24,2020/02/07 12:00:35
5901121725,198,48,2020/02/07 12:00:35
5901121734,195,50,2020/02/07 12:00:35
5901121841,200,50,2020/02/07 12:00:35
5901121850,244,52,2020/02/07 12:00:35
5901121869,186,56,2020/02/07 12:00:35
5901121896,1,14,2020/02/07 12:00:35
5901121912,206,60,2020/02/07 12:00:35
5901121930,0,2,2020/02/07 12:00:35
5901121958,0,2,2020/02/07 12:00:35
5901121985,196,76,2020/02/07 12:00:35
5901122026,6,14,2020/02/07 12:00:35
5901150057,38,8,2020/02/07 12:00:35
5901150128,184,30,2020/02/07 12:00:35
5901150146,0,1,2020/02/07 12:00:35
5901150235,198,68,2020/02/07 12:00:35
5901150244,2,0,2020/02/07 12:00:35
5901150271,16,0,2020/02/07 12:00:35
5901150342,12,50,2020/02/07 12:00:35
5901150351,0,8,2020/02/07 12:00:35
5901150397,194,54,2020/02/07 12:00:35
5901150468,0,2,2020/02/07 12:00:35
5901150548,396,100,2020/02/07 12:00:35
5901150593,16,6,2020/02/07 12:00:35
5901150682,4,35,2020/02/07 12:00:35
5901150762,2,4,2020/02/07 12:00:35
5901150815,250,70,2020/02/07 12:00:35
5901151956,78,12,2020/02/07 12:00:35
5901152024,98,50,2020/02/07 12:00:35
5901152051,200,50,2020/02/07 12:00:35
5901152079,0,2,2020/02/07 12:00:35
5901152122,0,20,2020/02/07 12:00:35
5901152186,0,8,2020/02/07 12:00:35
5901152453,8,2,2020/02/07 12:00:35
5901152471,212,70,2020/02/07 12:00:35
5901152604,154,49,2020/02/07 12:00:35
5901152640,16,40,2020/02/07 12:00:35
5901152686,12,8,2020/02/07 12:00:35
5901152720,4,0,2020/02/07 12:00:35
5901152739,14,2,2020/02/07 12:00:35
5901152793,2,0,2020/02/07 12:00:35
5901152837,6,48,2020/02/07 12:00:35
5901152873,198,52,2020/02/07 12:00:35
5901152882,0,6,2020/02/07 12:00:35
5901153110,0,10,2020/02/07 12:00:35
5901153245,0,2,2020/02/07 12:00:35
5901153263,198,52,2020/02/07 12:00:35
5901153325,0,10,2020/02/07 12:00:35
5901153405,9,0,2020/02/07 12:00:35
5901153432,198,50,2020/02/07 12:00:35
5901153496,0,2,2020/02/07 12:00:35
5901153503,196,50,2020/02/07 12:00:35
5901153521,16,24,2020/02/07 12:00:35
5901153567,200,50,2020/02/07 12:00:35
5901153610,0,4,2020/02/07 12:00:35
5901153656,14,16,2020/02/07 12:00:35
5901153665,196,50,2020/02/07 12:00:35
5901153674,2,0,2020/02/07 12:00:35
5901153683,160,36,2020/02/07 12:00:35
5901153727,84,60,2020/02/07 12:00:35
5901153790,0,6,2020/02/07 12:00:35
5901153807,2,2,2020/02/07 12:00:35
5901153816,2,4,2020/02/07 12:00:35
5901153825,44,6,2020/02/07 12:00:35
5901153852,2,16,2020/02/07 12:00:35
5901153870,6,0,2020/02/07 12:00:35
5901153889,24,8,2020/02/07 12:00:35
5901160053,4,0,2020/02/07 12:00:35
5901160062,200,50,2020/02/07 12:00:35
5901160142,200,50,2020/02/07 12:00:35
5901160197,200,50,2020/02/07 12:00:35
5901160222,200,48,2020/02/07 12:00:35
5901160277,0,4,2020/02/07 12:00:35
5901160286,12,2,2020/02/07 12:00:35
5901160320,200,78,2020/02/07 12:00:35
5901160400,0,12,2020/02/07 12:00:35
5901160428,200,52,2020/02/07 12:00:35
5901160517,200,50,2020/02/07 12:00:35
5901160544,8,12,2020/02/07 12:00:35
5901160562,36,18,2020/02/07 12:00:35
5901160704,18,0,2020/02/07 12:00:35
5901160802,28,22,2020/02/07 12:00:35
5901161890,139,42,2020/02/07 12:00:35
5901161961,2,30,2020/02/07 12:00:35
5901161998,4,2,2020/02/07 12:00:35
5901162002,0,32,2020/02/07 12:00:35
5901162119,0,22,2020/02/07 12:00:35
5901162173,4,0,2020/02/07 12:00:35
5901162182,172,46,2020/02/07 12:00:35
5901162459,166,50,2020/02/07 12:00:35
5901162477,0,2,2020/02/07 12:00:35
5901162520,200,66,2020/02/07 12:00:35
5901162780,164,38,2020/02/07 12:00:35
5901162815,200,50,2020/02/07 12:00:35
5901162833,12,2,2020/02/07 12:00:35
5901162879,0,12,2020/02/07 12:00:35
5901163027,48,58,2020/02/07 12:00:35
5901163152,200,54,2020/02/07 12:00:35
5901163241,4,72,2020/02/07 12:00:35
5901163250,0,2,2020/02/07 12:00:35
5901163269,4,0,2020/02/07 12:00:35
5901163296,206,58,2020/02/07 12:00:35
5901163312,0,12,2020/02/07 12:00:35
5901163330,0,2,2020/02/07 12:00:35
5901163376,200,50,2020/02/07 12:00:35
5901163394,200,52,2020/02/07 12:00:35
5901163410,0,8,2020/02/07 12:00:35
5901163465,0,10,2020/02/07 12:00:35
5901163474,0,42,2020/02/07 12:00:35
5901163483,194,50,2020/02/07 12:00:35
5901163492,102,20,2020/02/07 12:00:35
5901163509,200,62,2020/02/07 12:00:35
5901170022,10,4,2020/02/07 12:00:35
5901170040,160,48,2020/02/07 12:00:35
5901170059,114,20,2020/02/07 12:00:35
5901170184,68,4,2020/02/07 12:00:35
5901170255,74,8,2020/02/07 12:00:35
5901170264,0,49,2020/02/07 12:00:35
5901170335,0,60,2020/02/07 12:00:35
5901170399,210,56,2020/02/07 12:00:35
5901170406,2,2,2020/02/07 12:00:35
5901170442,10,4,2020/02/07 12:00:35
5901170648,36,22,2020/02/07 12:00:35
5901170906,0,10,2020/02/07 12:00:35
5901170915,0,2,2020/02/07 12:00:35
5901172160,2,16,2020/02/07 12:00:35
5901172197,4,30,2020/02/07 12:00:35
5901172213,44,50,2020/02/07 12:00:35
5901172240,6,4,2020/02/07 12:00:35
5901172268,24,28,2020/02/07 12:00:35
5901172508,94,30,2020/02/07 12:00:35
5901172544,12,18,2020/02/07 12:00:35
5901172580,154,44,2020/02/07 12:00:35
5901172651,0,2,2020/02/07 12:00:35
5901172688,0,4,2020/02/07 12:00:35
5901172697,0,2,2020/02/07 12:00:35
5901172820,48,42,2020/02/07 12:00:35
5901172839,0,20,2020/02/07 12:00:35
5901172924,32,34,2020/02/07 12:00:35
5901172933,38,12,2020/02/07 12:00:35
5901172964,190,40,2020/02/07 12:00:35
5901173041,180,48,2020/02/07 12:00:35
5901173050,8,4,2020/02/07 12:00:35
5901173201,0,16,2020/02/07 12:00:35
5901173210,100,18,2020/02/07 12:00:35
5901173238,0,8,2020/02/07 12:00:35
5901173283,0,14,2020/02/07 12:00:35
5901173292,2,4,2020/02/07 12:00:35
5901173372,200,58,2020/02/07 12:00:35
5901173390,0,26,2020/02/07 12:00:35
5901173407,200,68,2020/02/07 12:00:35
5901173498,200,50,2020/02/07 12:00:35
5901173587,258,68,2020/02/07 12:00:35
5901173603,4,10,2020/02/07 12:00:35
5901173658,0,36,2020/02/07 12:00:35
5901173676,0,4,2020/02/07 12:00:35
5901173685,20,0,2020/02/07 12:00:35
5901173701,200,50,2020/02/07 12:00:35
5901173710,200,50,2020/02/07 12:00:35
5901173729,0,12,2020/02/07 12:00:35
5901173738,68,34,2020/02/07 12:00:35
5901173756,9,0,2020/02/07 12:00:35
5901173765,178,52,2020/02/07 12:00:35
5901173774,196,30,2020/02/07 12:00:35
5901173783,188,50,2020/02/07 12:00:35
5901173809,0,2,2020/02/07 12:00:35
5901173818,112,34,2020/02/07 12:00:35
5901173827,0,2,2020/02/07 12:00:35
5901180037,0,4,2020/02/07 12:00:35
5901180055,146,54,2020/02/07 12:00:35
5901180108,8,2,2020/02/07 12:00:35
5901180126,0,24,2020/02/07 12:00:35
5901180162,4,4,2020/02/07 12:00:35
5901180206,94,26,2020/02/07 12:00:35
5901180215,22,30,2020/02/07 12:00:35
5901180224,154,50,2020/02/07 12:00:35
5901180304,0,16,2020/02/07 12:00:35
5901180322,4,0,2020/02/07 12:00:35
5901180368,104,56,2020/02/07 12:00:35
5901182031,198,50,2020/02/07 12:00:35
5901182068,0,42,2020/02/07 12:00:35
5901182086,10,46,2020/02/07 12:00:35
5901182111,0,8,2020/02/07 12:00:35
5901182219,26,30,2020/02/07 12:00:35
5901182255,4,8,2020/02/07 12:00:35
5901183323,186,66,2020/02/07 12:00:35
5901183387,0,24,2020/02/07 12:00:35
5901183396,0,2,2020/02/07 12:00:35
5901183510,198,66,2020/02/07 12:00:35
5901183645,66,46,2020/02/07 12:00:35
5901183716,2,26,2020/02/07 12:00:35
5901183789,192,46,2020/02/07 12:00:35
5901183798,198,50,2020/02/07 12:00:35
5901183823,0,2,2020/02/07 12:00:35
5901183887,34,4,2020/02/07 12:00:35
5901183896,200,50,2020/02/07 12:00:35
5901184062,4,2,2020/02/07 12:00:35
5901184071,0,4,2020/02/07 12:00:35
5901184080,200,54,2020/02/07 12:00:35
5901184142,198,74,2020/02/07 12:00:35
5901184179,196,50,2020/02/07 12:00:35
5901184213,0,2,2020/02/07 12:00:35
5901184222,196,48,2020/02/07 12:00:35
5901184259,0,8,2020/02/07 12:00:35
5901184366,0,8,2020/02/07 12:00:35
5901184375,30,26,2020/02/07 12:00:35
5901184437,198,52,2020/02/07 12:00:35
5901184446,4,0,2020/02/07 12:00:35
5901184455,0,30,2020/02/07 12:00:35
5901184464,182,52,2020/02/07 12:00:35
5901184473,200,50,2020/02/07 12:00:35
5901184491,118,32,2020/02/07 12:00:35
5901184517,76,52,2020/02/07 12:00:35
5901184535,6,0,2020/02/07 12:00:35
5901190024,0,4,2020/02/07 12:00:35
5901190033,316,98,2020/02/07 12:00:35
5901190042,0,20,2020/02/07 12:00:35
5901190060,86,16,2020/02/07 12:00:35
5901190079,0,46,2020/02/07 12:00:35
5901190104,390,130,2020/02/07 12:00:35
5901190177,200,54,2020/02/07 12:00:35
5901190284,200,49,2020/02/07 12:00:35
5901190408,6,20,2020/02/07 12:00:35
5901190426,34,0,2020/02/07 12:00:35
5901190515,202,57,2020/02/07 12:00:35
5901190668,0,6,2020/02/07 12:00:35
5901190686,198,50,2020/02/07 12:00:35
5901190695,14,10,2020/02/07 12:00:35
5901190784,0,36,2020/02/07 12:00:35
5901192064,194,52,2020/02/07 12:00:35
5901192126,198,76,2020/02/07 12:00:35
5901192144,188,78,2020/02/07 12:00:35
5901192162,198,52,2020/02/07 12:00:35
5901192180,84,50,2020/02/07 12:00:35
5901192233,6,10,2020/02/07 12:00:35
5901192448,4,0,2020/02/07 12:00:35
5901192546,200,50,2020/02/07 12:00:35
5901192653,346,102,2020/02/07 12:00:35
5901192751,0,18,2020/02/07 12:00:35
5901192822,199,50,2020/02/07 12:00:35
5901192831,198,68,2020/02/07 12:00:35
5901192975,0,14,2020/02/07 12:00:35
5901192993,200,50,2020/02/07 12:00:35
5901193025,0,20,2020/02/07 12:00:35
5901193070,0,6,2020/02/07 12:00:35
5901193105,2,0,2020/02/07 12:00:35
5901193123,8,2,2020/02/07 12:00:35
5901193132,4,26,2020/02/07 12:00:35
5901193150,24,44,2020/02/07 12:00:35
5901193178,179,66,2020/02/07 12:00:35
5901193187,0,8,2020/02/07 12:00:35
5901193196,200,52,2020/02/07 12:00:35
5901193230,196,52,2020/02/07 12:00:35
5901193249,0,46,2020/02/07 12:00:35
5901200070,2,0,2020/02/07 12:00:35
5901200105,26,6,2020/02/07 12:00:35
5901200114,32,0,2020/02/07 12:00:35
5901200123,56,10,2020/02/07 12:00:35
5901200141,2,6,2020/02/07 12:00:35
5901200187,78,18,2020/02/07 12:00:35
5901200490,0,6,2020/02/07 12:00:35
5901200534,64,28,2020/02/07 12:00:35
5901201540,0,6,2020/02/07 12:00:35
5901201568,200,50,2020/02/07 12:00:35
5901201675,194,58,2020/02/07 12:00:35
5901201728,0,2,2020/02/07 12:00:35
5901201746,0,12,2020/02/07 12:00:35
5901201755,180,44,2020/02/07 12:00:35
5901201826,16,32,2020/02/07 12:00:35
5901201835,0,2,2020/02/07 12:00:35
5901201951,2,0,2020/02/07 12:00:35
5901202047,196,50,2020/02/07 12:00:35
5901202216,4,4,2020/02/07 12:00:35
5901202396,18,6,2020/02/07 12:00:35
5901202583,200,50,2020/02/07 12:00:35
5901202592,2,3,2020/02/07 12:00:35
5901202627,190,50,2020/02/07 12:00:35
5901202645,8,6,2020/02/07 12:00:35
5901202654,192,50,2020/02/07 12:00:35
5901202672,0,2,2020/02/07 12:00:35
5901202681,0,34,2020/02/07 12:00:35
5901202752,0,16,2020/02/07 12:00:35
5901202789,0,4,2020/02/07 12:00:35
5901202841,191,50,2020/02/07 12:00:35
5901202850,200,49,2020/02/07 12:00:35
5901202949,204,54,2020/02/07 12:00:35
5901202976,198,52,2020/02/07 12:00:35
5901202994,98,74,2020/02/07 12:00:35
5901203026,200,48,2020/02/07 12:00:35
5901203062,200,50,2020/02/07 12:00:35
5901203071,2,0,2020/02/07 12:00:35
5901203080,191,50,2020/02/07 12:00:35
5901203106,0,4,2020/02/07 12:00:35
5901203124,16,0,2020/02/07 12:00:35
5901203160,86,14,2020/02/07 12:00:35
5901203188,200,50,2020/02/07 12:00:35
5901203213,2,6,2020/02/07 12:00:35
5901203222,10,4,2020/02/07 12:00:35
5901203240,200,48,2020/02/07 12:00:35
5901203259,0,34,2020/02/07 12:00:35
5901203268,0,10,2020/02/07 12:00:35
5901203277,6,0,2020/02/07 12:00:35
5901203286,200,50,2020/02/07 12:00:35
5901203302,0,32,2020/02/07 12:00:35
5902010016,48,4,2020/02/07 12:00:35
5902010025,212,36,2020/02/07 12:00:35
5902011308,0,14,2020/02/07 12:00:35
5902011326,386,108,2020/02/07 12:00:35
5902011335,0,50,2020/02/07 12:00:35
5902020012,2,8,2020/02/07 12:00:35
5902021233,18,18,2020/02/07 12:00:35
5902021242,2,4,2020/02/07 12:00:35
5902021331,0,4,2020/02/07 12:00:35
5902021377,2,16,2020/02/07 12:00:35
5902022669,6,0,2020/02/07 12:00:35
5902022687,6,0,2020/02/07 12:00:35
5902022721,206,60,2020/02/07 12:00:35
5902022749,394,138,2020/02/07 12:00:35
5902022794,206,54,2020/02/07 12:00:35
5902022801,8,2,2020/02/07 12:00:35
5902022829,218,52,2020/02/07 12:00:35
5902022874,6,6,2020/02/07 12:00:35
